main_id,ra,dec,otype,framework_id
[RRB2014] RM J085123.8+635738.4,132.84916666666666,63.96055555555556,ClG,-2722948228588969262
[RRB2014] RM J090618.1+202203.6,136.57500000000002,20.3675,ClG,-697646361630624718
[RRB2014] RM J083150.3+211014.5,127.95916666666665,21.17055555555556,ClG,4171127449766079427
[KMA2007] 145.49865+21.49816,145.49124999999998,21.50638888888889,ClG,4164631936309440180
[RRB2014] RM J120354.6+565748.6,180.9775,56.96333333333334,ClG,-1239612833792919765
[RRB2014] RM J170637.2+265914.7,256.655,26.987222222222226,ClG,8128035099307334680
[RRB2014] RM J114200.2+162620.7,175.5008333333333,16.43888888888889,ClG,-4558076054558329825
[RRB2014] RM J102849.9+505509.8,157.20791666666665,50.91916666666666,ClG,-8165708688981394544
[RRB2014] RM J010045.1+253120.3,15.187916666666666,25.522222222222226,ClG,4136965333031747612
[RRB2014] RM J004256.6-071917.0,10.735833333333332,-7.321111111111111,ClG,2956592895599548799
[RRB2014] RM J114414.1+434316.3,176.05875,43.72111111111112,ClG,-5737297705662135108
[RRB2014] RM J142918.4+130014.7,217.32625,13.00388888888889,ClG,-8541232204004681433
[RRB2014] RM J010539.5+295136.1,16.414166666666667,29.860000000000003,ClG,5349395694884581064
[RRB2014] RM J233050.3+080721.3,352.70958333333334,8.1225,ClG,4849038382667033296
[RRB2014] RM J130139.2+160741.5,195.4129166666667,16.128055555555555,ClG,-8498644206841476602
[RRB2014] RM J170717.3+440034.4,256.8216666666667,44.00944444444445,ClG,-572120147101786262
[RRB2014] RM J152259.2+405002.2,230.74625,40.83388888888889,ClG,2020154345977487627
[RRB2014] RM J111517.5+430853.3,168.82291666666669,43.14805555555556,ClG,8120470608909415998
[RRB2014] RM J091740.8+604500.0,139.42,60.75,ClG,-8560547399092542917
[RRB2014] RM J111430.3+332606.3,168.6258333333333,33.434999999999995,ClG,2081840806767048845
[KMA2007] 229.98174+19.38785,229.98166666666663,19.387777777777774,ClG,-2765614355952323651
[RRB2014] RM J144454.7+480513.0,221.2275,48.08694444444445,ClG,553508061667453369
[KMA2007] 173.10942+11.88602,173.10916666666665,11.885833333333332,ClG,7665477080968078765
[RRB2014] RM J141745.4+030107.1,214.43875,3.018611111111111,ClG,-3098000179975871033
[RRB2014] RM J090545.6+485259.2,136.43958333333333,48.88305555555556,ClG,5026098557690340442
[RRB2014] RM J091857.7+283801.2,139.74041666666668,28.63361111111111,ClG,-1012428024512091050
[RRB2014] RM J111034.3+255605.0,167.6428871,25.9347192,ClG,101741095313344389
[RRB2014] RM J140330.1+091057.0,210.875,9.182222222222222,ClG,936233723709857279
[RRB2014] RM J103505.5+253457.4,158.77291666666667,25.5825,ClG,-238860967074204610
[RRB2014] RM J215801.4+050325.2,329.50541666666663,5.0569444444444445,ClG,8783117126951339087
[RRB2014] RM J101855.0+565830.1,154.72875000000002,56.975,ClG,4772937273001616154
[RRB2014] RM J131745.1+311346.9,199.4375,31.229444444444443,ClG,-7143885264305482206
[RRB2014] RM J093755.3+332310.3,144.48,33.38611111111111,ClG,-8890297291566008595
[RRB2014] RM J234304.7+092414.8,355.76958333333334,9.40388888888889,ClG,-4968483029727624579
[RRB2014] RM J105335.2+553821.6,163.39666666666665,55.63916666666667,ClG,2300220939392630986
[RRB2014] RM J144955.3+400130.9,222.48,40.025,ClG,-3956776595101460771
[RRB2014] RM J172107.9+294023.8,260.2825,29.67305555555556,ClG,-4440562189051526999
[RRB2014] RM J011011.9+131349.0,17.549583333333338,13.23,ClG,9069044824371329311
[RRB2014] RM J131041.7+431333.7,197.6733333333333,43.22583333333333,ClG,5608478456325402271
[RRB2014] RM J080342.4+172622.6,120.92666666666668,17.439444444444444,ClG,5728330728916246946
[KMA2007] 237.87542+49.95540,237.875,49.95527777777778,ClG,-7399742077845256286
[RRB2014] RM J223135.8+201956.1,337.8991666666667,20.33222222222222,ClG,-789661540942369811
[RRB2014] RM J014207.4+113826.5,25.530833333333334,11.640555555555554,ClG,7566332855159240230
[RRB2014] RM J151722.5+384505.8,229.34333333333333,38.75138888888889,ClG,4758088662581371484
[KMA2007] 126.63972+21.73035,126.63958333333336,21.730277777777776,ClG,-4195255663905487122
[RRB2014] RM J234047.3-084652.6,355.1966666666667,-8.78111111111111,ClG,-5444903332884125085
[RRB2014] RM J122132.5+230342.6,185.385,23.061666666666667,ClG,5089838044700244381
[KMA2007] 173.28123+14.75902,173.28083333333333,14.758888888888889,ClG,-6223041770068046318
[RRB2014] RM J121527.4+233118.8,183.86375,23.521666666666665,ClG,-6812616918061216748
[RRB2014] RM J215353.1+292217.4,328.47125,29.37138888888889,ClG,4893212987697639702
[RRB2014] RM J115601.3+114313.7,179.005,11.720277777777778,ClG,2717997615352008332
[RRB2014] RM J231124.6+234707.4,347.8525,23.78527777777778,ClG,-8852282977078493776
[RRB2014] RM J093449.0+535233.7,143.70375,53.87583333333333,ClG,7238403257381416646
[KMA2007] 225.01765+34.93805,225.0175,34.93805555555555,ClG,669637346606829833
[RRB2014] RM J021322.9+274903.7,33.345416666666665,27.8175,ClG,-3054760376204521391
[RRB2014] RM J081210.8+322634.9,123.045,32.44277777777778,ClG,13240908716224233
[KMA2007] 144.21287+24.95854,144.21249999999998,24.95833333333333,ClG,-1941790278326027657
[RRB2014] RM J221258.9+155931.9,333.2454166666667,15.991944444444444,ClG,-7711500503614463216
[RRB2014] RM J011933.0+063901.3,19.887083333333337,6.650277777777778,ClG,7403406763822629817
[RRB2014] RM J011434.1+004136.7,18.64208333333333,0.6933333333333334,ClG,-3597177622788236206
[KMA2007] 206.00827+65.77864,206.00791666666663,65.7786111111111,ClG,-33944442080533829
[RRB2014] RM J172609.5+283048.1,261.5395833333333,28.51333333333333,ClG,8842869230161619888
[RRB2014] RM J105659.5-010159.2,164.2475,-1.0330555555555554,ClG,-4057055762793236976
[RRB2014] RM J095011.5+151022.7,147.5475,15.172777777777776,ClG,-1603145024900362302
[RRB2014] RM J004223.4+271004.7,10.597499999999998,27.16777777777778,ClG,5043533500560189338
[RRB2014] RM J005633.7+020807.2,14.14,2.1352777777777776,ClG,-718815622370926990
[RRB2014] RM J095739.2+050931.9,149.41291666666666,5.158611111111111,ClG,600199473299500096
[RRB2014] RM J002843.1+090157.3,7.179583333333333,9.0325,ClG,6981396426530482371
[RRB2014] RM J234729.7+120305.8,356.87375000000003,12.051388888888887,ClG,-1025667435696611757
[RRB2014] RM J131744.3+415750.2,199.4345833333333,41.96388888888889,ClG,130760513473507938
[RRB2014] RM J150223.2+393830.8,225.59625,39.641666666666666,ClG,1579184407791351019
[RRB2014] RM J073107.5+350458.9,112.78125,35.08277777777778,ClG,-8187083978939703153
[RRB2014] RM J095327.8+274517.6,148.36541666666668,27.754722222222224,ClG,5603759087815969219
[KMA2007] 219.12631+06.11130,219.12625,6.111111111111111,ClG,-1612642304411518819
[RRB2014] RM J150730.3+361237.3,226.87625,36.21027777777778,ClG,-4805107936847268063
[RRB2014] RM J024653.1-080117.4,41.721250000000005,-8.02138888888889,ClG,6477773284709799948
[RRB2014] RM J014303.6-045627.9,25.765,-4.940833333333334,ClG,1165072464808143013
[KMA2007] 227.72140+42.10853,227.72125,42.10833333333333,ClG,7950728876634401120
[WHL2012] J031807.9+412455,49.53304,41.41525,ClG,-7475361438204988964
[KMA2007] 227.63736+06.83817,227.6370833333333,6.838055555555555,ClG,8147529661437317731
[RRB2014] RM J014131.5+081142.9,25.38083333333333,8.195,ClG,-2178963790945594571
[RRB2014] RM J023328.4+001813.9,38.368333333333325,0.3036111111111111,ClG,-8182580792526832810
[RRB2014] RM J170255.5+440953.1,255.73125,44.164722222222224,ClG,-6537858480507464013
[RRB2014] RM J152159.9+101250.1,230.49916666666667,10.213888888888889,ClG,319831864079310293
[RRB2014] RM J105518.2+384153.1,163.82541666666663,38.69805555555556,ClG,791052754099934991
[RRB2014] RM J164508.8+184416.8,251.28625,18.73777777777778,ClG,4958059003763275364
[RRB2014] RM J133921.6+123426.9,204.84,12.573888888888888,ClG,1022461445661906705
AK3 J145024.48+010335,222.60041666666663,1.0655555555555556,ClG,8024523551982763440
[RRB2014] RM J094823.0+355611.5,147.09583333333336,35.936388888888885,ClG,-456691777242202443
[RRB2014] RM J075249.6+174408.1,118.20666666666668,17.735555555555557,ClG,-4929214381010703785
[RRB2014] RM J092009.0+154120.8,140.03708333333333,15.68888888888889,ClG,-4905253489697005186
[RRB2014] RM J005122.3+324251.5,12.8425,32.71416666666667,ClG,1173572750482036849
[RRB2014] RM J162420.1+204712.7,246.0833333333333,20.78666666666667,ClG,-1632978278579513412
[RRB2014] RM J141216.5+241711.3,213.06833333333336,24.28638888888889,ClG,7373544690072553920
[RRB2014] RM J230740.2+045006.9,346.9170833333334,4.835,ClG,-4647978291923607125
[RRB2014] RM J003533.1-080657.5,8.887500000000001,-8.115833333333333,ClG,-1537507073591802552
[RRB2014] RM J234506.8-023010.8,356.2783333333333,-2.5027777777777778,ClG,6430994813837604798
[RRB2014] RM J083756.8+502536.6,129.48666666666668,50.42666666666666,ClG,-1309672613404943656
[RRB2014] RM J110408.3+061950.2,166.03458333333333,6.330555555555556,ClG,6193511801857687429
[RRB2014] RM J152754.6+414217.4,231.97708333333333,41.70472222222222,ClG,-7831371924859366373
[RRB2014] RM J222150.7+124748.5,335.4608333333333,12.796666666666669,ClG,2124387204284912480
[RRB2014] RM J112621.4+000319.7,171.58916666666667,0.0552777777777777,ClG,229304182067433971
[RRB2014] RM J085658.1+462858.0,134.24166666666667,46.48277777777778,ClG,-2385686350846287690
[RRB2014] RM J221302.0+023312.4,333.2579166666667,2.553333333333333,ClG,8446318484671474380
[RRB2014] RM J001255.3+104440.2,3.2300000000000004,10.744444444444444,ClG,484955321826170563
[GMB2011] 1994,6.231344,0.320212,ClG,-8412424691545131729
[RRB2014] RM J125647.1+074358.6,194.19625,7.732777777777778,ClG,-6890721440815780465
[RRB2014] RM J014757.7+215955.6,26.99,21.998611111111117,ClG,1611532134648952352
[RRB2014] RM J011835.0-041750.8,19.64583333333333,-4.297222222222223,ClG,-4147515085375316093
[RRB2014] RM J025303.3-020654.2,43.263333333333335,-2.115,ClG,7072386746248834284
[RRB2014] RM J231346.1+045706.7,348.44166666666666,4.951666666666667,ClG,-8159838460604466800
[RRB2014] RM J144151.3+061904.4,220.4633333333333,6.317777777777778,ClG,-5922926842164549872
[RRB2014] RM J155733.6+134959.6,239.38994500000004,13.8332206,ClG,-5998180565023873565
[RRB2014] RM J161151.6+291720.4,242.965,29.28888888888889,ClG,7053413054395507091
[RRB2014] RM J212535.1-080037.3,321.39583333333337,-8.010277777777778,ClG,-4793481193295027894
[RRB2014] RM J222535.0+065517.7,336.39583333333337,6.921388888888889,ClG,3672520857918905038
[KMA2007] 241.09688+35.72057,241.09666666666664,35.72055555555556,ClG,4506755943805188746
[RRB2014] RM J144959.8+035933.9,222.49916666666667,3.9925,ClG,-3218818234064457026
[KMA2007] 186.58341+19.68695,186.58333333333331,19.68694444444445,ClG,-7784917728610007016
[KMA2007] 173.09513+39.59054,173.09499999999997,39.59027777777778,ClG,3292895402937410504
[RRB2014] RM J101456.4+052658.8,153.735,5.4494444444444445,ClG,-4159607443263431684
WBL 191,129.57500000000002,19.683333333333334,ClG,3384100103914706694
[RRB2014] RM J103933.3+345434.1,159.88833333333335,34.909444444444446,ClG,3219365257494871500
[RRB2014] RM J005222.3+034129.9,13.0925,3.691388888888889,ClG,-6863984807669289496
[RRB2014] RM J160250.3+032549.4,240.7091666666667,3.430277777777777,ClG,227109535760134031
[RRB2014] RM J080131.0+461102.3,120.37916666666668,46.18388888888889,ClG,-4169267329434301488
[RRB2014] RM J155317.1+031306.5,238.32083333333333,3.2183333333333333,ClG,-8469852032479594975
[RRB2014] RM J143447.6+102046.7,218.69833333333327,10.346111111111112,ClG,1854335420256641485
[RRB2014] RM J225558.0+044327.9,343.99125000000004,4.724166666666667,ClG,848439223816680217
[KMA2007] 143.16227+23.01602,143.16208333333333,23.015833333333333,ClG,879336581029512340
[RRB2014] RM J162636.5+530422.6,246.65166666666667,53.07277777777778,ClG,-3394586320823091339
[RRB2014] RM J235317.9+211741.3,358.3245833333333,21.294722222222223,ClG,7780540427152291726
[RRB2014] RM J091156.5+053836.4,137.985,5.643333333333333,ClG,2268896225176169272
[KMA2007] 217.30072+06.05850,217.30041666666665,6.058333333333334,ClG,-3007088777982473505
[RRB2014] RM J165438.9+280702.2,253.66208333333333,28.11722222222222,ClG,-8724404216577741275
[RRB2014] RM J212311.4-032155.7,320.7970833333333,-3.365277777777778,ClG,-8257511374978479622
[RRB2014] RM J085447.9+084722.1,133.69958333333332,8.789444444444444,ClG,4865866422007698644
[RRB2014] RM J101425.0+215340.4,153.60416666666666,21.89444444444445,ClG,940328456649420741
[RRB2014] RM J141106.4+594216.6,212.77625,59.70444444444445,ClG,5295715019346246254
[RRB2014] RM J125142.2+633813.7,192.92541666666665,63.636944444444445,ClG,316650899576069977
[RRB2014] RM J234852.6+341142.1,357.21875,34.19499999999999,ClG,-9167628011552218541
[RRB2014] RM J155031.1+092112.9,237.6291666666667,9.353333333333332,ClG,8227578498315273450
[RRB2014] RM J130843.7+104454.3,197.1820833333333,10.748333333333331,ClG,8151066015390910965
[RRB2014] RM J113911.3+173436.7,174.79708333333332,17.576666666666668,ClG,7107691154416608484
[RRB2014] RM J222506.1+141608.3,336.2754166666667,14.26888888888889,ClG,-4133943501411122420
[RRB2014] RM J132839.8+034515.8,202.1654166666667,3.754166666666667,ClG,-6638828303110621650
[RRB2014] RM J001541.3+181432.0,3.922083333333333,18.242222222222225,ClG,2273918712386645641
[RRB2014] RM J212224.5+002725.0,320.6020833333333,0.4566666666666666,ClG,-6136392755129518404
[RRB2014] RM J152303.3+474313.7,230.76375,47.72027777777778,ClG,-380369515397865158
[RRB2014] RM J155007.8+573809.1,237.5325,57.63583333333333,ClG,-8561402023137635187
[RRB2014] RM J084655.2-013144.6,131.72999999999996,-1.5288888888888887,ClG,-7382090283413682227
[KMA2007] 148.47522+20.33546,148.46541666666664,20.33888888888889,ClG,-948568506635095327
[KMA2007] 167.22001+24.96771,167.22,24.9675,ClG,-4557919414081676802
[KMA2007] 354.91910+15.36746,354.91875,15.367222222222225,ClG,59410116604612658
[RRB2014] RM J165401.2+291309.3,253.505,29.219166666666663,ClG,6383115674913836690
[RRB2014] RM J010923.5+090841.1,17.347916666666666,9.14472222222222,ClG,-320864585325152915
[RRB2014] RM J132431.4+195204.8,201.13083333333336,19.86777777777778,ClG,910152804030099686
[RRB2014] RM J011933.1+150859.3,19.887500000000003,15.149722222222222,ClG,1203661998119204541
[KMA2007] 138.07146+19.58593,138.07166666666666,19.585555555555555,ClG,364394717893202181
[RRB2014] RM J222614.8+065034.0,336.56125000000003,6.842777777777777,ClG,-8515034292325536368
[RRB2014] RM J123223.2+020237.8,188.09625,2.043611111111111,ClG,-1334394498816469088
[RRB2014] RM J005218.4+353949.4,13.07625,35.66361111111111,ClG,-5506343821722561250
[RRB2014] RM J083620.7+380708.5,129.08583333333334,38.11888888888889,ClG,8216930740378025239
[RRB2014] RM J090340.8+392451.5,135.91958333333335,39.41416666666667,ClG,-9057093240251626960
[RRB2014] RM J084417.5+161123.6,131.0725,16.189722222222223,ClG,-6837847648675416195
[RRB2014] RM J231833.0+033322.0,349.6375,3.556111111111111,ClG,-2769710152643312240
[RRB2014] RM J073142.4+265359.4,112.92625,26.899722222222223,ClG,6847494449818982459
[RRB2014] RM J220458.4-071508.6,331.24333333333334,-7.252222222222223,ClG,-5996733278485302107
[RRB2014] RM J125722.1+405559.3,194.3420833333333,40.93305555555556,ClG,-6384060179961942582
[RRB2014] RM J224525.7+152145.9,341.3566666666666,15.3625,ClG,-1315050065522183651
[KMA2007] 238.38547+19.93948,238.38541666666663,19.939444444444444,ClG,7759838586291775988
[RRB2014] RM J160838.9+331909.7,242.16208333333333,33.31916666666667,ClG,-7318489720241135817
[RRB2014] RM J163705.0+174757.2,249.2704166666667,17.799166666666668,ClG,-7284368212640796505
[RRB2014] RM J163212.2+104313.8,248.05083333333332,10.720277777777778,ClG,-4913197317162233887
[RRB2014] RM J011721.2+071710.2,19.33833333333333,7.286111111111111,ClG,-6045305582403443496
[KMA2007] 235.22967+34.50431,235.22958333333327,34.50416666666667,ClG,426508157573441489
[RRB2014] RM J104321.8+051243.0,160.84083333333334,5.211944444444445,ClG,-1626624030108020063
[RRB2014] RM J001642.8-064411.1,4.1779166666666665,-6.7363888888888885,ClG,-4291813125097895948
[RRB2014] RM J004506.4+020548.4,11.276666666666667,2.0966666666666667,ClG,-1462602663880138493
[RRB2014] RM J014403.6+251719.9,26.015,25.288611111111116,ClG,-3356968911675769160
[RRB2014] RM J234357.1+161340.5,355.98749999999995,16.227777777777778,ClG,-733562860161408829
[RRB2014] RM J222410.7+181455.6,336.0445833333333,18.248611111111117,ClG,2166510071851957666
[KMA2007] 027.79268+13.92731,27.7925,13.927222222222222,ClG,-3333520182431803065
[RRB2014] RM J155524.1+413414.2,238.85041666666663,41.57055555555556,ClG,7088225108024534131
[RRB2014] RM J223129.1+042600.6,337.87125,4.433333333333334,ClG,4685602228216154793
[RRB2014] RM J234205.4+172328.1,355.52208333333334,17.391111111111112,ClG,-7750016719168152944
[RRB2014] RM J160241.6+620509.2,240.67291666666665,62.08583333333333,ClG,8088894739575397846
[RRB2014] RM J123755.1-030242.0,189.47916666666663,-3.045,ClG,2726329837726155161
[RRB2014] RM J114449.1+630935.2,176.20416666666665,63.15972222222222,ClG,6244119671421598631
[RRB2014] RM J030011.2-074917.1,45.04625,-7.821388888888888,ClG,5880791223536221331
[RRB2014] RM J025712.9+024155.4,44.30333333333334,2.6986111111111115,ClG,4202800012229838217
[RRB2014] RM J221138.7+102130.4,332.9108333333333,10.358333333333333,ClG,5620061437924527537
[RRB2014] RM J221512.0-024042.1,333.8,-2.678333333333333,ClG,584479018195923677
[RRB2014] RM J005453.0+164609.2,13.720416666666669,16.769166666666667,ClG,7027391673019243748
[RRB2014] RM J134644.1+395002.2,206.68375,39.83388888888889,ClG,6510412329745384663
[RRB2014] RM J084302.3+324255.8,130.75958333333332,32.71527777777778,ClG,-606840194103056984
[KMA2007] 157.45246+44.87319,157.45208333333332,44.87305555555555,ClG,3083803270741350861
[RRB2014] RM J090523.8+504026.3,136.34875,50.67388888888889,ClG,6032350403191081296
[RRB2014] RM J084046.3+225625.8,130.19291666666666,22.940277777777776,ClG,8034289197621467640
[RRB2014] RM J095528.9+542329.8,148.87041666666664,54.39138888888889,ClG,8368839556680685065
[RRB2014] RM J124305.2+000817.6,190.77166666666665,0.1380555555555555,ClG,7611337834263429868
[RRB2014] RM J102001.4+335047.3,155.00583333333333,33.84638888888889,ClG,-6898275011026537859
[RRB2014] RM J110103.0+290519.5,165.2625,29.08861111111111,ClG,-1730281713138146512
[RRB2014] RM J134846.6+494555.7,207.1941666666667,49.765277777777776,ClG,-278524632376203714
[RRB2014] RM J002441.8+103459.4,6.17375,10.583055555555555,ClG,8926448586592512030
[RRB2014] RM J081203.1+354750.1,123.01249999999996,35.79722222222222,ClG,7132483766396265663
[RRB2014] RM J215403.2-001011.6,328.5133333333333,-0.1697222222222222,ClG,4691953994469704827
[RRB2014] RM J081119.5+171031.5,122.83083333333336,17.17527777777778,ClG,-5851942658324610424
[RRB2014] RM J162726.8+541102.1,246.86166666666668,54.18388888888889,ClG,5314914386407155029
[RRB2014] RM J132758.9+123547.6,201.99541666666667,12.596388888888889,ClG,5680482401608388983
[RRB2014] RM J003401.7+263950.2,8.507083333333334,26.663888888888888,ClG,-6534465905876410542
[RRB2014] RM J010211.3+165014.0,15.546666666666669,16.836944444444445,ClG,988524514411118103
[RRB2014] RM J225850.9-050609.6,344.71208333333334,-5.1025,ClG,717360502539270560
[RRB2014] RM J125438.7+424919.2,193.66125,42.82194444444445,ClG,-2769432355197329541
[RRB2014] RM J010511.7+250049.1,16.29875,25.01361111111111,ClG,1552527900608978497
[RRB2014] RM J114208.0+285444.0,175.53291666666664,28.91222222222222,ClG,-526195507969477660
[RRB2014] RM J002143.2+191622.0,5.429999999999999,19.2725,ClG,-8134682544048738682
[RRB2014] RM J100924.6+302657.4,152.3525,30.449166666666667,ClG,6159159696624858080
[RRB2014] RM J130435.0+652348.2,196.1458037,65.396715,ClG,-7009944676920382390
[RRB2014] RM J233233.8+283041.1,353.1404166666667,28.511388888888888,ClG,2630665081529755982
[KMA2007] 238.49646+49.61007,238.49625,49.61,ClG,738214432896227058
[RRB2014] RM J154328.9+275541.7,235.87041666666664,27.92805555555556,ClG,454488477948210636
[KMA2007] 218.44801+05.56593,218.43708333333333,5.577222222222222,ClG,6362640745541588824
[RRB2014] RM J004054.2+295647.3,10.225833333333334,29.94638888888889,ClG,-2986362905905835832
[RRB2014] RM J101706.1+104201.5,154.27541666666667,10.700277777777776,ClG,-1533110337616833900
[RRB2014] RM J152530.7+013013.4,231.3775,1.503611111111111,ClG,8739169186235531396
[KMA2007] 171.59549+05.22974,171.59541666666664,5.229722222222223,ClG,-2897660669790500441
[RRB2014] RM J232517.8+012649.1,351.3241666666667,1.4469444444444444,ClG,8837810487799182910
[RRB2014] RM J012824.4+261131.5,22.101666666666667,26.191944444444445,ClG,-5340748856435921710
[RRB2014] RM J123407.4+314815.3,188.53041666666664,31.804166666666667,ClG,1655627823226742373
[RRB2014] RM J161820.2+230427.2,244.58375,23.074166666666667,ClG,3829251273526875353
[RRB2014] RM J012011.5+135348.1,20.0475,13.896666666666668,ClG,-5631013781518097745
RXC J2116.2-0309,319.05,-3.156944444444445,ClG,-2785448615746874292
[RRB2014] RM J084856.0+271054.3,132.23291666666665,27.18166666666667,ClG,1811840568742351853
[RRB2014] RM J152221.7+421217.3,230.59,42.20472222222222,ClG,-258712842383360386
[RRB2014] RM J222131.0-080119.0,335.37875,-8.021666666666668,ClG,-8984757056826910184
GHO 155534+410406,239.325,40.925,ClG,1924715306069404581
PSZ1 G100.18-29.68,350.26708333333335,29.192777777777778,ClG,567925777520475794
ACO  2454,338.5983333333333,5.838055555555555,ClG,8981777935508885162
ACO   743,136.68708333333333,10.317222222222224,ClG,-5339562398600057834
GHO 160257+424512,241.15416666666664,42.61833333333333,ClG,7938518380831288373
ACT-CL J1616.3+0700,244.0757785,7.0092262,ClG,-5516799347115524602
ZwCl 0824+2244,126.86833333333333,22.54583333333333,ClG,-6731918215564197917
ACO   104,12.4575,24.450277777777774,ClG,73817627501022011
[RRB2014] RM J003818.1+092747.5,9.575416666666666,9.463055555555554,ClG,5606704738532445550
ACO  1765,204.20541666666665,10.44,ClG,-6154554358457438759
ACO  2389,328.5545833333333,-3.998055555555556,ClG,6235532893123415447
ACO  1926,217.60989,24.603310000000004,ClG,-273897777119608782
ZwCl 1231+1007,188.59125,9.783888888888889,ClG,7508024446992362983
[KMA2007] 223.05481+37.87802,223.05416666666667,37.880833333333335,ClG,-3000728236024518779
ACT-CL J0003.7+1001,0.9320833333333334,10.023055555555556,ClG,-106892521174442998
[RRB2014] RM J081659.3+490141.1,124.24708333333334,49.028055555555554,ClG,-3740527250407830367
[RRB2014] RM J002224.7+231733.0,5.602499999999999,23.292222222222225,ClG,5660371951345484232
[RRB2014] RM J225946.5+310223.9,344.94375,31.039722222222224,ClG,-2970140269705035671
[B2017] 2019,222.74458333333337,31.294722222222223,ClG,9177568380562526327
[RRB2014] RM J072729.3+422756.1,111.87166666666668,42.46555555555556,ClG,6524740881727797227
[RRB2014] RM J001556.0+334143.4,3.982916666666666,33.695277777777775,ClG,-3778234592785934301
ACT-CL J1021.1+1445,155.28666666666666,14.767499999999998,ClG,-1972131369723748364
ACO  1942,219.5911137,3.6703464,ClG,-3506508679211441279
[KMA2007] 134.91734+61.32713,134.91708333333332,61.32694444444445,ClG,-6894890745159170834
ACO  1889,214.16166666666663,30.73555555555556,ClG,1137980833497788606
[KMA2007] 127.49787+56.32896,127.4975,56.32888888888889,ClG,-7292798667874375345
ACO  1921,217.32639,23.126670000000004,ClG,-8732861043359550286
[KMA2007] 210.66824+17.75632,210.66791666666663,17.75611111111111,ClG,401578105390249292
[SPD2011] 3685,249.26875,37.13527777777778,ClG,4405938769244576297
[RRB2014] RM J235538.8+014555.0,358.91125000000005,1.765,ClG,6991447818125768620
ACT-CL J0840.5+0543,130.13583333333332,5.712777777777778,ClG,-634190818315634593
[RRB2014] RM J081751.8+302109.2,124.46583333333332,30.352500000000003,ClG,-8106068640916423437
ACO  1986,223.2845833333333,21.894166666666667,ClG,-5895601849714741795
ACT-CL J0129.0-0845,22.2525,-8.755555555555556,ClG,-8989633116119816993
GMBCG 173.89411+21.04810,173.87313,21.05429,ClG,-2390960675274763065
[RRB2014] RM J082930.6+370143.1,127.37749999999998,37.02861111111111,ClG,-7688202559572700569
ACT-CL J1454.4+0555,223.60333333333327,5.924722222222223,ClG,5221990327644777959
[RRB2014] RM J084229.7+081808.2,130.62375,8.302222222222223,ClG,3856402547204956423
NSC J093355+385153,143.48333333333335,38.8775,ClG,-2843228510079631883
[GMB2011] 1992,5.780698,-0.066338,ClG,-2312480165659950271
ACT-CL J1254.0+0701,193.50458333333333,7.028888888888889,ClG,3315482180083000468
[RRB2014] RM J125258.6+190851.2,193.24375000000003,19.1475,ClG,-188544153586586385
[AWK2020] 378,153.44545,19.75584,ClG,-1667286404092900270
[RRB2014] RM J221516.2+255050.9,333.8175,25.84722222222222,ClG,7105335013857402245
CXOMP J010610.3+005126,16.54291666666667,0.8572222222222222,ClG,-2382018749711121959
[RRB2014] RM J091539.0+382658.6,138.91250000000002,38.44944444444444,ClG,3307824555401992791
ACT-CL J1352.6+0441,208.15833333333333,4.679166666666667,ClG,5145230720658143813
[B2017] 457,114.33708333333334,35.29472222222222,ClG,-3954597333949146645
ACO  1963,221.2375,31.50722222222222,ClG,8791509763652715721
[RRB2014] RM J120413.8+531526.1,181.0575,53.25722222222223,ClG,-285072405794292802
MCXC J2125.2-0657,321.3016666666667,-6.965555555555556,ClG,-2080076216116258750
[RRB2014] RM J023909.4-010520.7,39.78916666666666,-1.0888888888888888,ClG,-2585765246475251466
PSZRX G060.11+54.15,233.84602,37.39596,ClG,-5462700212075294030
PSZRX G333.20+56.63,208.9495833333333,-2.418333333333333,ClG,5139680928820065738
[HGO2008] SDSS J0821+2519,125.338625,25.3175,ClG,7650386125031821363
[RRB2014] RM J091235.9+163949.5,138.14916666666667,16.66361111111111,ClG,-1687475300868066612
[RRB2014] RM J111103.7+530855.1,167.765,53.14861111111111,ClG,2214122566140933744
[KMA2007] 126.39710+48.29532,126.39708333333331,48.29527777777778,ClG,3756938926743310522
NSC J083513+204712,128.8059166666667,20.786583333333336,ClG,-6741362643826664833
[RRB2014] RM J001210.7+092730.2,3.044166666666667,9.458333333333332,ClG,4837708479864091350
ACO  2013,224.58291666666665,60.54977777777778,ClG,791054028204521995
[RRB2014] RM J023848.1-053927.0,39.70041666666667,-5.657500000000001,ClG,5947748097108062814
[RRB2014] RM J081543.1+323444.2,123.92916666666666,32.57888888888889,ClG,6040238065157118835
ACO   136,16.03,25.01527777777778,ClG,-8561980707803755676
PSZ2 G115.67-27.57,5.035416666666667,34.855000000000004,ClG,8214976994211585262
[KMA2007] 155.68104+32.31017,155.68083333333334,32.309999999999995,ClG,9075678222913918684
[RRB2014] RM J003457.8+133443.4,8.740833333333335,13.57861111111111,ClG,5688525102946140098
[KMA2007] 183.28135+34.17619,183.28125,34.17611111111111,ClG,102252560897547972
[RRB2014] RM J013916.2-033804.0,24.817083333333333,-3.6341666666666663,ClG,3573066703944617319
ACT-CL J0047.2-0912,11.825833333333334,-9.196944444444444,ClG,5278796799652298488
[RRB2014] RM J081303.8-002904.7,123.26583333333332,-0.4844444444444444,ClG,8099417880555231763
