WDS,Disc,Comp,Obs1,Obs2,pa1,pa2,sep1,sep2,mag1,mag2,DM,Notes,n_RAJ2000,ra,dec,_RA.icrs,_DE.icrs,framework_id,frame_hash
00246-5856,TDS1448,0,1991,1991,181,181,0.6,0.6,11.4,11.56,-59   62,X,0,00 24 36.57,-58 55 37.7,00 24 36.57,-58 55 37.7,8427380526651122973,-7627002610720518801
00247+7935,LOC 111,0,1999,2016,209,209,29.8,29.8,15.4,17.5,0,T,0,00 24 42.52,+79 34 30.1,00 24 42.52,+79 34 30.1,5369415755710293656,4473288960900247222
00247+6616,MLB1052,0,1924,2015,239,225,10.6,14.2,11.5,12.2,+65   49,0,0,00 24 46.91,+66 16 04.9,00 24 46.91,+66 16 04.9,1861456880142302319,6261585275536775230
00247+6225,TDS  18,0,1991,2015,86,77,1.2,2.4,11.06,11.44,0,0,0,00 24 44.50,+62 24 59.5,00 24 44.50,+62 24 59.5,-8767012062386168426,5406903700734396058
00247+4120,LMP  25,AB,1998,2015,339,338,48.9,48.6,9.29,13.9,+40   73,0,0,00 24 39.29,+41 19 36.9,00 24 39.29,+41 19 36.9,-4835218931368023161,-5593713388922362737
00247+4120,LMP  25,AC,1998,2015,65,65,76.5,75.7,9.29,14.4,0,0,0,00 24 39.29,+41 19 36.9,00 24 39.29,+41 19 36.9,4755735232771167990,4977639055444400125
00247+2740,LDS3164,0,1954,2016,305,304,114.9,113.2,13.4,16.3,0,U,0,00 24 41.82,+27 41 01.9,00 24 41.82,+27 41 01.9,-4287428253178067607,1854867551610355822
00247+2407,POU  25,0,1890,2020,60,63,6.0,5.6,13.6,13.9,0,0,0,00 24 44.03,+24 07 14.2,00 24 44.03,+24 07 14.2,8291831704377736488,9085302097607514943
00247+0013,HDO  17,AB,1868,2015,225,229,10.0,34.2,9.27,13.31,-00   59,0,0,00 24 40.73,+00 12 36.3,00 24 40.73,+00 12 36.3,6092759332668664885,8479264475970741910
00247+0013,HDO  17,AC,1893,2016,325,327,54.6,49.6,9.27,10.97,0,0,0,00 24 40.73,+00 12 36.3,00 24 40.73,+00 12 36.3,3125460849308049624,4552238591256990508
00247-0756,HJ 1025,0,1828,2015,143,134,18.0,23.3,9.39,10.4,-08   57,0,0,00 24 39.93,-07 55 45.2,00 24 39.93,-07 55 45.2,-3672621724343423622,-1689209069834734872
00247-2653,HEN   5,"Aa,Ab",1998,1998,-1,-1,0.1,0.1,15.5,18.0,0,NX,0,00 24 44.22,-27 08 25.0,00 24 44.22,-27 08 25.0,3812158869107115478,-6620783840682607193
00247-2653,LEI   1,AB,1993,2022,353,72,1.1,0.9,15.4,18.69,0,NO,0,00 24 44.22,-27 08 25.0,00 24 44.22,-27 08 25.0,-2254098882822457387,-4441080921014055674
00247-2653,LEI   1,AC,1993,2010,349,23,1.3,1.5,15.4,19.07,0,NV,0,00 24 44.22,-27 08 25.0,00 24 44.22,-27 08 25.0,1888009134418757283,48014183122569842
00247-2653,LEI   1,BC,1993,2022,330,195,0.3,0.5,18.69,19.07,0,NO,0,00 24 44.24,-27 08 26.5,00 24 44.24,-27 08 26.5,7245885677067828587,5654610194162142145
00247-3320,COO   1,0,1896,2015,120,120,2.4,3.3,9.58,10.71,-34  126,0,0,00 24 40.04,-33 20 17.2,00 24 40.04,-33 20 17.2,8838717990421710128,-2294873074091711914
00247-3948,WG    3,0,1901,2015,36,36,6.0,6.2,10.3,11.7,-40   75,0,0,00 24 43.01,-39 47 52.9,00 24 43.01,-39 47 52.9,-1101171660507601557,-6680917000041557078
00247-5359,HJ 3364,0,1835,2015,194,247,22.0,51.4,7.35,11.19,-54   91,NL U,0,00 24 42.34,-53 59 02.1,00 24 42.34,-53 59 02.1,8875385776704766683,-1671216863948756044
00247-7240,OGL   9,0,1998,2016,285,287,4.0,4.1,16.37,20.23,0,NV,0,00 24 43.81,-72 40 28.8,00 24 43.81,-72 40 28.8,-4730630262709816337,5010686018569610801
00247-7414,BAS   1,0,1999,2018,47,49,0.6,0.7,9.62,15.6,-64   35,0,0,00 24 41.21,-74 14 04.3,00 24 41.21,-74 14 04.3,3838241537974541654,4798649487581870162
00248+6835,CBL 572,0,1992,2016,14,10,3.3,4.6,13.9,14.4,0,V,0,00 24 50.50,+68 34 42.3,00 24 50.50,+68 34 42.3,8577719634212029254,404157886030183011
00248+6155,STI  52,0,1901,2015,156,156,13.6,13.1,10.45,14.1,0,0,0,00 24 45.69,+61 56 35.1,00 24 45.69,+61 56 35.1,8055343405872848511,-8461488037371507889
00248+6114,STI  53,0,1903,2015,136,119,5.9,6.2,13.7,13.7,0,0,0,00 24 49.45,+61 14 28.1,00 24 49.45,+61 14 28.1,7183279723696907394,-4426728704613501612
00248+5030,KPP1866,0,1953,2016,211,212,13.1,14.5,11.8,12.6,0,V,0,00 24 49.95,+50 30 15.2,00 24 49.95,+50 30 15.2,9067708745890273111,-364837372685012873
00248+1925,BRT2296,0,1895,2016,184,191,3.6,3.0,12.0,11.1,0,N,0,00 24 46.47,+19 25 03.1,00 24 46.47,+19 25 03.1,-3225848163653966729,-8129456832196922604
00248+1358,HEI 199,0,1982,2016,122,122,2.6,3.0,13.7,13.9,0,R,0,00 24 46.27,+13 58 06.9,00 24 46.27,+13 58 06.9,1575705656980664538,1702966630074619077
00248+0747,GRV  21,0,1953,2015,47,47,52.1,51.9,11.87,14.03,0,0,0,00 24 51.20,+07 47 14.1,00 24 51.20,+07 47 14.1,-5028191170105128948,1669023905507958715
00249+8337,TDS1449,0,1991,1991,220,220,0.4,0.4,10.99,11.04,+82    9,X,0,00 24 51.25,+83 37 03.8,00 24 51.25,+83 37 03.8,738276621345262030,-5055688839023479726
00249+6039,STI  54,0,1901,2015,192,188,7.0,8.5,13.0,14.0,0,0,0,00 25 33.32,+60 39 15.5,00 25 33.32,+60 39 15.5,-466621749086645385,7407248058824156743
00249+5543,ES  932,AB,1910,2015,320,321,42.9,41.9,10.46,12.3,+54   53,0,0,00 24 58.51,+55 42 59.9,00 24 58.51,+55 42 59.9,-6234843674621904289,-2605875181597584578
00249+5543,ES  932,BC,1910,2016,91,90,3.4,2.8,12.3,12.6,0,U,0,00 24 55.29,+55 43 32.4,00 24 55.29,+55 43 32.4,-8127865702141530377,4383039619324833056
00249+4001,KPP3131,0,2012,2016,144,137,1.7,1.9,13.28,14.43,0,T,0,00 24 53.03,+40 01 07.5,00 24 53.03,+40 01 07.5,-3477389017130659163,-5069287329761715423
00249+3504,ES 2138,0,1925,2018,49,45,4.2,4.2,9.6,11.0,0,0,0,00 24 52.31,+35 06 26.7,00 24 52.31,+35 06 26.7,-1748961197054688907,-8639859653928719008
00249+1355,GWP  45,0,1988,2016,222,222,51.2,51.4,17.03,17.79,0,NV R,0,00 24 53.53,+13 55 06.3,00 24 53.53,+13 55 06.3,7381055238286430322,5250055240995970029
00249-7716,WFC 246,0,1894,1998,187,250,52.4,256.3,2.86,12.34,-77   16,P,0,00 24 45.07,-77 15 15.3,00 24 45.07,-77 15 15.3,5193940684452429176,-7624911942061934303
00250+6212,TDS1450,0,2016,2016,96,96,2.1,2.1,11.0,17.7,0,0,0,00 24 57.93,+62 12 25.5,00 24 57.93,+62 12 25.5,2031271313322510071,4882138912822593121
00250+5559,STI1342,0,1911,2015,238,229,13.9,15.9,12.7,13.5,0,0,0,00 25 06.03,+55 59 08.2,00 25 06.03,+55 59 08.2,7441973381301764102,1765241892104615907
00250+4558,TDS1451,0,1991,1991,13,13,0.7,0.7,11.05,11.76,0,X,0,00 25 02.16,+45 57 41.7,00 25 02.16,+45 57 41.7,451174673856596418,-2517323940600566557
00250+3015,SKF  21,0,1997,2015,132,131,4.5,4.6,16.2,16.2,0,V,0,00 25 58.96,+30 15 11.5,00 25 58.96,+30 15 11.5,8095731712143234412,8951398168250429464
00250+2726,CHE  24,0,1907,2015,338,339,4.6,4.9,13.9,14.6,0,N,0,00 25 02.63,+27 27 42.4,00 25 02.63,+27 27 42.4,-665953426032742082,176022515624953059
00250+2653,CHE  25,0,1907,2015,80,81,22.0,24.1,12.96,13.95,0,0,0,00 24 58.76,+26 54 11.5,00 24 58.76,+26 54 11.5,-5250317164253639294,2992748365038871279
00250+0600,GWP  46,0,1990,2015,61,61,23.6,23.4,13.69,14.79,0,N,0,00 24 59.20,+05 59 46.5,00 24 59.20,+05 59 46.5,-7299895032647722252,-3168050640397567351
00250-3318,KPP1784,0,1983,2015,82,82,13.2,13.8,12.07,14.54,0,V,0,00 25 00.45,-33 17 30.5,00 25 00.45,-33 17 30.5,5107410960672087904,-472751380056307124
00250-5904,SPM   2,0,1975,2015,4,3,24.5,25.6,11.13,13.49,0,V,0,00 25 01.80,-59 03 54.3,00 25 01.80,-59 03 54.3,-4503679523013377311,-602570007303549281
00250-6618,UC  362,0,1998,2016,38,38,18.0,18.0,10.3,16.2,0,V,0,00 24 59.17,-66 18 24.5,00 24 59.17,-66 18 24.5,4234608654977497811,-6731129942047532141
00250-7244,OGL  10,0,1998,2015,299,299,14.4,14.3,18.33,18.49,0,NV,0,00 25 00.44,-72 44 27.9,00 25 00.44,-72 44 27.9,-917762125777760166,4035022906332645669
00251+5559,TDS1452,0,1991,1991,169,169,0.7,0.7,11.6,12.1,0,X,0,00 25 07.56,+55 58 52.3,00 25 07.56,+55 58 52.3,792185254253522732,-7149688693877645252
00251+4803,HDS  56,AB,1991,2022,242,204,0.3,0.2,7.72,10.63,+47   88,NO,0,00 25 08.74,+48 02 51.0,00 25 08.74,+48 02 51.0,-5234037168499316761,4278298537831304239
00251+4803,CRZ   2,AC,1998,2015,192,193,220.0,121.2,7.53,14.7,0,NV,0,00 25 08.74,+48 02 51.0,00 25 08.74,+48 02 51.0,-3945065366447815266,5792892670254951087
00251+4803,SOZ   4,"AB,D",2015,2015,259,259,13.8,13.8,6.38,12.5,0,NV K,0,00 25 08.74,+48 02 51.0,00 25 08.74,+48 02 51.0,-3879745793030146028,-4953757220717880137
00251+4803,RED  14,"Ca,Cb",2005,2005,233,233,0.3,0.3,16.23,16.4,0,N  K,0,00 25 03.65,+47 59 19.1,00 25 03.65,+47 59 19.1,-1096525507712202521,920391274125477980
00251+4729,UC  363,0,1998,2015,154,158,9.5,8.8,12.3,14.9,0,V,0,00 25 06.46,+47 28 33.1,00 25 06.46,+47 28 33.1,-6946126630779433507,-7781827423302327115
00251+2414,POU  26,AB,1899,2020,101,109,14.9,15.3,9.36,14.46,+23   53,0,0,00 25 08.49,+24 14 17.5,00 25 08.49,+24 14 17.5,6023785333470638316,4891952907194468597
00251+2414,POU  27,AC,1899,2020,56,57,6.0,4.8,9.36,13.7,0,0,0,00 25 08.49,+24 14 17.5,00 25 08.49,+24 14 17.5,3933226235171705192,3342493353289460584
00251+2112,SKF2458,0,1894,2016,104,102,8.3,8.2,10.5,13.5,+20   36,V,0,00 25 03.95,+21 12 15.0,00 25 03.95,+21 12 15.0,-6170328893786484483,-972960971099980370
00251+1824,HJ  621,AB,1827,2020,235,10,4.0,5.9,10.2,11.4,0,N,0,00 25 03.96,+18 23 49.5,00 25 03.96,+18 23 49.5,6323067433672168024,4930466876379699367
00251+1055,KPP4414,0,2008,2016,28,26,2.9,2.9,10.4,14.3,0,T,0,00 25 06.79,+10 54 44.3,00 25 06.79,+10 54 44.3,-2322673025540753890,-8261156811026438334
00251+0503,TDS1453,0,1991,1991,66,66,0.9,0.9,11.09,11.32,+04   49,X,0,00 25 04.98,+05 02 52.0,00 25 04.98,+05 02 52.0,-8916444236388891275,-1066563009733080592
00251-0511,GWP  47,0,1993,2015,355,355,58.9,58.6,13.9,17.9,0,V R,0,00 25 08.61,-05 11 16.4,00 25 08.61,-05 11 16.4,6612324963982776144,-6121573730231226807
00251-0637,LDS5271,0,1960,2015,188,190,88.0,83.4,10.65,17.1,-06   51,0,0,00 25 04.28,-06 36 31.0,00 25 04.28,-06 36 31.0,3669748167566363640,748292971049781588
00251-1721,CBL 573,0,1998,2016,274,274,8.3,8.3,15.7,17.4,0,V,0,00 25 03.02,-17 20 59.4,00 25 03.02,-17 20 59.4,-3887681913544529716,1444244573921951160
00251-3646,BRG   2,0,2008,2023,242,320,0.6,0.5,12.0,14.6,0,NV R,0,00 25 04.28,-36 46 17.6,00 25 04.28,-36 46 17.6,6624834887258057848,5356362155767537827
00251-7417,NSN 169,0,2015,2015,288,288,4.7,4.7,13.02,19.62,0,T,0,00 25 06.01,-74 17 09.0,00 25 06.01,-74 17 09.0,5003125131639495793,5101968493291425321
00251-7432,OGL  11,0,1998,2015,11,5,239.9,240.8,18.46,20.45,0,NV,0,00 25 11.49,-74 32 07.2,00 25 11.49,-74 32 07.2,-4454363142394106972,8985336562814391586
00251-8050,WFC   2,0,1896,2015,137,139,6.2,6.0,10.81,10.92,-81    3,0,0,00 25 07.23,-80 49 56.2,00 25 07.23,-80 49 56.2,-6128378672758802348,-7195658684722618017
00252+4503,TDS1454,0,1991,2015,238,249,1.2,1.1,11.32,12.22,0,0,0,00 25 13.15,+45 03 03.8,00 25 13.15,+45 03 03.8,6194982905969834509,6937310538678006557
00252+4121,ES 1486,0,1916,2024,351,327,6.1,6.7,10.2,13.2,+40   77,S,0,00 25 12.87,+41 20 39.6,00 25 12.87,+41 20 39.6,563807612756301656,7501469716356112088
00252+2743,CHE  26,0,1896,2015,232,232,18.4,18.6,11.93,12.17,0,0,0,00 25 13.06,+27 43 53.6,00 25 13.06,+27 43 53.6,-5020109891016719051,-861792156154817445
00252-1509,CVR1039,0,1998,2016,94,95,4.2,4.3,18.1,18.3,0,R,0,00 25 09.41,-15 08 45.1,00 25 09.41,-15 08 45.1,-1305402829464440881,4154309593104427791
00253+6236,STI  56,0,1901,2015,179,182,10.5,10.9,11.92,11.59,0,0,0,00 25 19.54,+62 36 25.6,00 25 19.54,+62 36 25.6,326358101123390611,605487975461455682
00253+5728,STI1343,0,1911,2015,206,218,15.1,14.7,12.6,13.2,0,0,0,00 25 19.46,+57 28 32.7,00 25 19.46,+57 28 32.7,5548417277168561776,4995955298311164976
00253+5134,HLD   2,0,1881,2020,332,343,2.4,2.8,9.93,10.05,+50   67,0,0,00 25 19.83,+51 34 15.1,00 25 19.83,+51 34 15.1,6613947249114151492,-2614312705415573697
00253+3724,ES 1938,0,1922,2016,9,8,7.2,7.1,10.88,11.3,+36   52,0,0,00 25 20.87,+37 24 07.5,00 25 20.87,+37 24 07.5,-5745201822177552561,-2463100496393092060
00253+3547,BRT3231,0,1932,2016,166,195,2.5,3.7,12.98,13.08,0,B,0,00 25 16.88,+35 47 21.1,00 25 16.88,+35 47 21.1,-3713880360095186821,-7659292544110872876
00253+3230,STF  29,0,1830,2020,168,167,5.0,5.3,9.44,9.81,+31   50,N,0,00 25 18.75,+32 30 12.6,00 25 18.75,+32 30 12.6,3205452035450706661,-3770510205188745263
00253+3054,LDS3165,0,1960,2016,62,51,28.0,31.2,13.89,17.04,0,0,0,00 25 12.20,+30 54 39.9,00 25 12.20,+30 54 39.9,8124490107404069529,2950209270542903273
00253+2036,J  3246,0,1949,1949,18,18,0.3,0.3,12.0,12.3,0,0,0,00 25 19.01,+20 34 55.4,00 25 19.01,+20 34 55.4,5098336917942840458,-6908222957259140289
00253+1047,SHN  50,0,1997,1997,-1,-1,0.2,0.2,12.2,12.8,0,0,0,00 25 16.72,+10 46 41.8,00 25 16.72,+10 46 41.8,3500981395075063745,209904721799117681
00253-2020,LDS2119,0,1954,2016,76,79,5.0,5.1,15.0,15.8,0,0,0,00 25 15.15,-20 17 16.1,00 25 15.15,-20 17 16.1,-4371636773834511453,-5453236360220785885
00253-7000,TDS1455,0,2016,2016,174,174,1.8,1.8,10.6,16.8,0,0,0,00 25 20.76,-70 00 18.5,00 25 20.76,-70 00 18.5,8946066827257909072,-9167492216118505072
00253-7446,OGL  12,0,2005,2016,198,198,4.0,4.1,17.37,19.75,0,NV,0,00 25 20.17,-74 46 26.3,00 25 20.17,-74 46 26.3,-6972861505640687859,-6065264526459232833
00254+6953,TDS1456,0,1991,1991,94,94,0.8,0.8,11.59,12.18,0,X,0,00 25 21.00,+69 52 51.5,00 25 21.00,+69 52 51.5,-9205394929633642862,1597955981920763759
00254+6026,TDS1457,0,1991,1991,114,114,2.4,2.4,11.15,13.32,0,X,0,00 25 23.47,+60 26 29.0,00 25 23.47,+60 26 29.0,-1203893771075851469,5600251486854806795
00254+5907,STI1344,0,1910,2015,131,134,5.3,4.8,11.52,12.4,0,0,0,00 25 25.21,+59 06 58.0,00 25 25.21,+59 06 58.0,-3713098224650926592,633834795817082737
00254+4419,HJ 1963,AB,1831,2016,58,51,18.0,27.5,8.69,12.0,+43   74,S,0,00 25 24.24,+44 19 27.9,00 25 24.24,+44 19 27.9,3733546990766773435,7666223818360161275
00254+4419,BKO   3,AC,1998,2016,170,170,24.1,24.1,8.69,14.16,0,0,0,00 25 24.24,+44 19 27.9,00 25 24.24,+44 19 27.9,-468935151480789397,6917186459699608961
00254+2603,LDS3166,0,1960,2016,72,72,42.1,42.2,13.52,18.05,0,V,0,00 25 25.51,+26 03 49.3,00 25 25.51,+26 03 49.3,-3580900718832136384,4389702027007573164
00254+2036,A  2301,0,1910,2016,226,228,2.6,2.8,8.99,11.24,+19   61,N,0,00 25 22.99,+20 35 32.0,00 25 22.99,+20 35 32.0,5840490202951869096,413463516828098587
00254+0156,STT   8,0,1840,1840,-1,-1,1.0,1.0,5.78,9.0,+01   57,NX,0,00 25 24.20,+01 56 22.8,00 25 24.20,+01 56 22.8,-84936912840441739,2787016987217171490
00254-4113,KPP 542,0,1998,2016,218,218,5.0,5.0,12.3,14.7,0,V,0,00 25 21.42,-41 13 13.7,00 25 21.42,-41 13 13.7,-8047925483797697352,2036503821283660859
00254-4423,DON   4,0,1926,2016,40,50,6.0,7.0,9.15,14.0,-45  116,T,0,00 25 25.24,-44 22 47.6,00 25 25.24,-44 22 47.6,-6064261228023878311,6518809273184571900
00254-7404,OGL  13,0,1998,2016,226,226,28.2,28.2,15.62,17.03,0,NV R,0,00 25 24.10,-74 03 52.1,00 25 24.10,-74 03 52.1,-5160001319466461314,-205477934361712256
00255+8218,LOC 116,0,1999,2016,66,66,5.5,5.6,11.0,15.8,0,T,0,00 25 27.97,+82 18 22.1,00 25 27.97,+82 18 22.1,-4886305262966067756,-8966366575614391592
00255+6129,STI  57,AB,1901,2015,356,359,5.7,6.8,12.4,12.9,0,0,0,00 25 28.40,+61 29 01.4,00 25 28.40,+61 29 01.4,6563013823949150337,-6705818823874884149
00255+6129,BKO   4,AC,2000,2015,309,308,5.0,5.0,12.4,15.3,0,0,0,00 25 28.40,+61 29 01.4,00 25 28.40,+61 29 01.4,-5154678023583662525,-6542000449793977740
00255+6129,MRI  33,AD,2000,2015,63,63,7.5,7.5,12.1,16.1,0,0,0,00 25 28.40,+61 29 01.4,00 25 28.40,+61 29 01.4,-784044606662729166,5948622823270412185
00255+5858,TDS1458,0,2016,2016,57,57,2.6,2.6,11.5,19.2,0,0,0,00 25 30.91,+58 57 51.4,00 25 30.91,+58 57 51.4,9106417412362656525,1837152857368510220
00255+2402,SLW  19,0,1954,2016,109,109,10.8,10.9,16.0,16.4,0,V R,0,00 25 30.03,+24 01 59.6,00 25 30.03,+24 01 59.6,9136138559725418679,2362274887576220196
00255+0012,SHN   1,0,1996,1996,176,176,0.3,0.3,12.8,14.4,0,0,0,00 25 30.73,+00 12 54.7,00 25 30.73,+00 12 54.7,-822202739058348345,9179937882213897516
00255-7334,OGL  14,0,1999,2015,245,245,104.1,110.6,13.53,20.13,0,NV,0,00 25 33.24,-73 34 20.1,00 25 33.24,-73 34 20.1,-1458136110963609631,4170408765558063059
00256+7814,LOC 108,0,1999,2016,21,21,4.1,4.1,15.5,15.6,0,T,0,00 25 35.35,+78 14 12.4,00 25 35.35,+78 14 12.4,-4193152720907653366,-4278870285978672163
00256+3629,HO  210,0,1887,2016,70,78,0.9,1.0,8.42,10.53,+35   66,0,0,00 25 37.67,+36 29 01.5,00 25 37.67,+36 29 01.5,-2329197941905341699,4006459451877529908
00256+1536,LDS9089,0,1958,2015,143,141,3.0,3.4,16.8,17.0,0,N,0,00 25 30.42,+15 37 06.9,00 25 30.42,+15 37 06.9,-5317415440324037234,6838222788599700643
00256-1749,VOU  29,0,1934,2016,266,257,0.6,0.8,11.31,11.63,-18   53,0,0,00 25 40.30,-17 48 55.0,00 25 40.30,-17 48 55.0,7294398120405764413,6230712959755964943
00256-1849,HJ 1964,0,1830,2016,126,116,7.0,6.6,8.61,11.6,-19   55,N,0,00 25 35.01,-18 48 56.8,00 25 35.01,-18 48 56.8,4575513639319306624,-3239011885697985494
00256-4229,B  1410,0,1928,2016,236,234,2.2,2.2,10.78,11.38,-43  103,0,0,00 25 39.07,-42 29 07.0,00 25 39.07,-42 29 07.0,-3455062661541051803,1312051935916397907
00257+8556,LOC 118,0,1999,2016,134,134,35.0,35.1,10.2,18.5,0,T,0,00 25 39.86,+85 55 57.4,00 25 39.86,+85 55 57.4,7765724844082381858,-8755100410511619721
00257+7100,TDS1459,0,1991,1991,232,232,0.9,0.9,11.64,11.71,0,X,0,00 25 41.05,+70 59 53.1,00 25 41.05,+70 59 53.1,-106541900984504005,5974932042543372282
00257+2755,GRV  22,0,1954,2016,273,273,52.6,52.6,12.33,12.85,0,0,0,00 25 47.49,+27 55 27.1,00 25 47.49,+27 55 27.1,-1938830085839546470,-9032723876412616904
00257+0741,OCC 228,0,1953,1953,-1,-1,0.1,0.1,8.0,8.0,+06   43,0,0,00 25 41.89,+07 41 28.4,00 25 41.89,+07 41 28.4,780151712081425326,7481101110900386098
00257+0414,J   631,0,1910,2016,113,111,3.9,3.7,11.2,11.8,0,0,0,00 25 42.78,+04 12 57.5,00 25 42.78,+04 12 57.5,-6683881827999738821,-5076454225487621805
00257-0349,CVR 319,0,1998,2016,257,257,26.1,25.8,15.3,16.9,0,V,0,00 25 43.98,-03 48 52.0,00 25 43.98,-03 48 52.0,-3148183282492491381,1363012195050915797
00257-1102,LDS5272,0,1960,2015,198,187,331.0,309.4,10.35,14.35,-11   65,0,0,00 25 38.67,-11 02 45.2,00 25 38.67,-11 02 45.2,-8243825065162501922,3939796672442346840
00257-2654,LDS2120,0,1954,2015,174,174,4.5,4.6,18.5,18.5,0,0,0,00 25 52.11,-26 52 44.8,00 25 52.11,-26 52 44.8,-1239580071268626226,-7076397057054468138
00257-3320,RST2244,0,1930,2015,257,257,4.6,4.5,9.97,12.4,-34  132,0,0,00 25 40.40,-33 19 42.2,00 25 40.40,-33 19 42.2,6533350489585177,-5078800332324148466
00257-3450,SEE   5,0,1896,2015,74,74,3.8,4.0,9.55,10.51,-35  128,0,0,00 25 40.47,-34 49 44.2,00 25 40.47,-34 49 44.2,540557449415777047,-583502773561775945
00257-5050,HJ 3365,0,1836,2016,175,172,18.0,16.6,8.39,9.56,-51  101,N,0,00 25 43.45,-50 50 17.2,00 25 43.45,-50 50 17.2,-7996678159637847297,-2260513212234029864
00258+3852,ES  222,0,1905,2017,153,153,5.3,6.3,8.72,11.78,+38   46,0,0,00 25 49.18,+38 51 46.5,00 25 49.18,+38 51 46.5,-564347435840044467,-2310924322561779874
00258+1025,HDS  57,0,1991,2023,157,296,0.2,0.1,9.71,10.71,+09   41,O,0,00 25 49.78,+10 25 24.1,00 25 49.78,+10 25 24.1,7360023767843467489,2937803654833405693
00258+0035,CVR1040,AB,2000,2016,104,104,3.8,3.9,19.0,19.1,0,VWR,0,00 25 49.64,+00 34 41.1,00 25 49.64,+00 34 41.1,-184104326183600201,106618646043569267
00259+6246,KPP  54,0,2000,2015,223,223,4.9,4.8,15.3,15.9,0,V,0,00 25 53.48,+62 45 41.6,00 25 53.48,+62 45 41.6,-8171680443428200654,616998338482598261
00259+4849,LDS3167,0,1954,2015,88,88,284.6,283.8,13.54,17.7,0,0,0,00 25 50.96,+48 49 26.9,00 25 50.96,+48 49 26.9,4941147599775115010,4212647291063016121
00259+4015,MLB 807,0,1933,2015,335,336,3.4,4.5,10.0,10.3,0,0,0,00 25 55.64,+40 15 12.1,00 25 55.64,+40 15 12.1,1912032756443638936,7170986084312317379
00259+2638,CVR1041,AB,1997,2016,233,233,4.3,4.4,17.9,18.1,0,VWR,0,00 25 52.66,+26 37 56.1,00 25 52.66,+26 37 56.1,-1582303940943519136,-1501820431123277569
00259+0356,MIL   1,0,1903,2015,354,350,69.9,67.2,8.7,12.21,+03   41,0,0,00 25 56.59,+03 55 31.0,00 25 56.59,+03 55 31.0,-5155628962877646378,4375554256526087585
00259-0748,RIA   1,0,2003,2003,-1,-1,2.1,2.1,16.07,22.6,0,N  R,0,00 25 51.21,-07 48 07.7,00 25 51.21,-07 48 07.7,6150277429690479936,-8259792854820481217
00259-0907,GWP  48,0,1996,2016,334,335,80.5,80.4,14.23,15.65,0,V,0,00 25 53.03,-09 07 07.5,00 25 53.03,-09 07 07.5,1698221056423279749,7756594353253388648
00259-3112,HDS  58,0,1991,1991,357,357,0.2,0.2,10.56,11.07,-31  161,X,0,00 25 54.28,-31 11 54.8,00 25 54.28,-31 11 54.8,1134912519724090974,806146996370118629
00259-3141,UC  364,0,1998,2016,63,63,21.5,21.4,15.2,15.9,0,V R,0,00 25 53.43,-31 41 14.4,00 25 53.43,-31 41 14.4,194790650905296080,-8452685907739316145
00259-5254,TSN  13,0,1998,2015,331,331,286.7,286.9,11.1,16.1,0,V R,0,00 25 55.48,-52 54 00.2,00 25 55.48,-52 54 00.2,-4574520148186471587,1536419530985705404
00260+7750,HJ 1965,AB,1897,2015,97,57,7.6,9.5,9.8,12.0,0,0,0,00 26 02.57,+77 52 02.5,00 26 02.57,+77 52 02.5,-3128275071906891830,6754938239422475778
00260+7750,HJ 1965,AC,1897,2015,271,292,24.3,18.3,11.09,14.15,0,0,0,00 26 02.57,+77 52 02.5,00 26 02.57,+77 52 02.5,-5150200288226606668,-5411358237342376669
00260+6647,HJ 1026,0,1828,2015,193,192,8.0,12.5,10.27,11.7,+65   52,0,0,00 25 59.77,+66 47 03.5,00 25 59.77,+66 47 03.5,6252662329326745328,-8487931644436708311
00260+5709,STI1345,0,1911,2015,105,104,9.7,10.8,11.4,12.0,0,0,0,00 25 59.21,+57 08 57.2,00 25 59.21,+57 08 57.2,1793603483292270436,8521190373291060931
00260+2455,SLW  20,0,1954,2016,20,20,159.7,159.7,16.6,18.8,0,V,0,00 25 58.97,+24 55 09.4,00 25 58.97,+24 55 09.4,7241470365786238527,-2574472475084620782
00260+2434,KPP 823,0,1997,2015,118,118,7.0,7.0,13.1,14.5,0,V,0,00 25 57.32,+24 33 36.7,00 25 57.32,+24 33 36.7,-8351562170208467035,-3629781397986462669
00260+1905,HDS  59,0,1991,2016,254,266,0.8,0.8,8.99,11.71,+18   42,0,0,00 25 57.57,+19 04 32.7,00 25 57.57,+19 04 32.7,-5080540789991148375,1860162391164725585
00260+1624,ITF 105,0,1953,2016,299,297,3.3,3.4,16.3,17.8,0,V,0,00 26 00.58,+16 23 48.6,00 26 00.58,+16 23 48.6,2854047167337295043,5661026723664295664
00260+0407,J   632,0,1911,2016,78,79,1.5,1.9,10.9,10.9,+03   42,0,0,00 25 57.70,+04 06 42.2,00 25 57.70,+04 06 42.2,-7961133559800111771,-2004541089184750493
00260+0030,GRV  23,0,1897,2016,91,91,47.2,47.2,12.49,11.99,0,0,0,00 25 58.99,+00 30 34.8,00 25 58.99,+00 30 34.8,4770814586052312126,-5933516297646024770
00260+0027,GRV 974,0,1952,2016,205,205,15.9,15.8,17.0,18.0,0,NV,0,00 26 10.24,+00 27 41.7,00 26 10.24,+00 27 41.7,-7777475010773103357,846628272873494894
