toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id
6525.01,162.271012,-45.085546,703.497,162.271012,-45.085546,8648750069652969095
6526.01,174.125644,-31.535144,355.397,174.125644,-31.535144,2170589768775483716
6527.01,141.611472,-59.673478,336.274,141.611472,-59.673478,8731552024670352677
6528.01,164.296604,-27.523698,449.808,164.296604,-27.523698,-7096225562655252873
6529.01,160.949007,-33.155027,92.6712,160.949007,-33.155027,5183859067200426142
653.01,144.77363,-45.426185,213.947,144.77363,-45.426185,-3914622449408753055
6530.01,164.676291,-35.341072,86.8636,164.676291,-35.341072,6135950561926541956
6531.01,142.493224,-50.725186,1111.68,142.493224,-50.725186,3692351385321210514
6532.01,151.681083,-39.710775,682.391,151.681083,-39.710775,-179163603476092031
6533.01,156.617346,-56.545537,1350.5,156.617346,-56.545537,-7990287304735486607
6534.01,163.090977,-56.263899,1102.52,163.090977,-56.263899,1774631028781542989
6535.01,132.023404,-58.758544,637.497,132.023404,-58.758544,5933712732992838215
6536.01,144.357907,-48.275231,643.227,144.357907,-48.275231,-909569701849943559
6537.01,165.14022,-49.077328,428.196,165.14022,-49.077328,6226513845530771923
6538.01,166.557921,-54.573252,666.515,166.557921,-54.573252,612463148604702786
6539.01,152.680945,-48.27263,1724.86,152.680945,-48.27263,4382545121974173489
654.01,164.724551,-5.547545,57.7553,164.724551,-5.547545,-7629365921005763517
6540.01,179.97778,-30.221599,796.484,179.97778,-30.221599,6202253822599411980
6541.01,157.243507,-58.794138,64.4175,157.243507,-58.794138,-3271443421448456914
6667.01,339.35783,-53.31905,466.165,339.35783,-53.31905,-8592048129571146013
6668.01,356.628534,-48.958006,98.2118,356.628534,-48.958006,2389422074107394727
6669.01,170.276336,-26.066616,183.078,170.276336,-26.066616,-988306799284471041
667.01,153.70907,-47.154936,12.613,153.70907,-47.154936,4531511165956973824
6670.01,137.046678,-50.613758,187.473,137.046678,-50.613758,2759924080072700242
6671.01,327.638875,-26.556512,92.1219,327.638875,-26.556512,-8302032274456423952
6672.01,330.55306,47.090352,323.808,330.55306,47.090352,-8555749713376564417
6673.01,172.258188,63.573608,68.305,172.258188,63.573608,-451490092638540093
6674.01,8.334322,59.109923,153.244,8.334322,59.109923,1068623634589145277
6675.01,101.546921,78.50475,175.659,101.546921,78.50475,-155152051723598730
6676.01,14.901911,-1.326372,70.1908,14.901911,-1.326372,-7386624622122867061
6677.01,290.471912,-46.874959,340.52,290.471912,-46.874959,-5190646665752333402
6678.01,283.536275,-36.65686,44.8496,283.536275,-36.65686,-2177072842238513412
6679.01,286.14225,-55.347336,186.982,286.14225,-55.347336,-6003108144938625236
668.01,154.191741,-42.559071,344.134,154.191741,-42.559071,-4151343235867607783
6680.01,285.449882,-50.06171,477.776,285.449882,-50.06171,-6674924923892988019
6792.01,308.340789,-29.441613,267.086,308.340789,-29.441613,-3846676331697970390
6793.01,323.04039,-77.426902,213.236,323.04039,-77.426902,7536113773505088780
6794.01,296.355554,-34.534399,945.78,296.355554,-34.534399,5911629998095996080
6795.01,291.688916,-36.831352,689.289,291.688916,-36.831352,5411764176521242717
6796.01,289.900026,-35.809407,614.047,289.900026,-35.809407,-7818080380364156763
6797.01,304.395069,-28.821369,803.074,304.395069,-28.821369,709006164371877281
6798.01,330.958061,-72.44083,290.48,330.958061,-72.44083,263994434010921608
6799.01,312.696269,-58.943302,472.318,312.696269,-58.943302,4720923183141500954
680.01,179.163601,-12.377519,163.41,179.163601,-12.377519,-527463861625136586
6800.01,287.258761,-41.100082,916.11,287.258761,-41.100082,-8730675644896860513
6801.01,308.185081,-44.581239,143.347,308.185081,-44.581239,1362091264231603043
6802.01,312.131066,-36.432345,0.0,312.131066,-36.432345,-4245358851081704688
6803.01,305.027554,-48.129533,594.791,305.027554,-48.129533,-128366778802967558
6804.01,306.582801,-48.984798,545.522,306.582801,-48.984798,6215019203339375890
6805.01,292.384076,-34.096927,345.714,292.384076,-34.096927,3968316452263603001
6806.01,355.545706,-47.913029,127.824,355.545706,-47.913029,567059780468285255
6807.01,323.284714,-29.117607,353.575,323.284714,-29.117607,5872597901552474263
6808.01,21.604688,-79.610747,564.778,21.604688,-79.610747,5617578194157436503
6809.01,316.174214,-26.507097,295.344,316.174214,-26.507097,-1400242144239096687
6542.01,198.58223,-59.692251,260.511,198.58223,-59.692251,8395735993681292189
6543.01,183.61147,-58.058789,115.665,183.61147,-58.058789,-8670596802381996187
6544.01,190.158097,-48.140748,0.0,190.158097,-48.140748,-3580580379573659633
6545.01,187.651542,-43.953561,346.576,187.651542,-43.953561,5220023750581357952
6546.01,191.702821,-24.42739,773.974,191.702821,-24.42739,2133704942064333070
6547.01,163.101036,-61.446859,566.459,163.101036,-61.446859,-5734424383573308160
6548.01,132.767883,-69.344177,971.803,132.767883,-69.344177,-2672206714297955194
6549.01,84.858988,-52.933311,575.271,84.858988,-52.933311,-2783953360442943197
655.01,148.416767,-45.659108,268.325,148.416767,-45.659108,-3351466379018868819
6550.01,121.454664,-41.135631,553.272,121.454664,-41.135631,7895401780211172277
6551.01,207.526001,-40.835896,127.28,207.526001,-40.835896,8126086869314277749
6552.01,74.756626,-56.715996,698.403,74.756626,-56.715996,2899779077830150015
6553.01,209.162375,-61.182993,227.014,209.162375,-61.182993,-2512804627703059758
6554.01,241.922414,-33.249367,220.877,241.922414,-33.249367,-4328181779754154592
6555.01,223.62771,-68.384542,261.077,223.62771,-68.384542,1400840285294663427
6556.01,213.667189,-41.559703,212.894,213.667189,-41.559703,-6543232779887850125
6557.01,228.503044,-45.012267,168.977,228.503044,-45.012267,-6328364717028024459
6681.01,305.872437,-44.0587,274.96,305.872437,-44.0587,-6545454124465811372
6682.01,286.539132,-40.61341,336.87,286.539132,-40.61341,1414533351923638502
6683.01,2.879651,-70.986935,1042.3,2.879651,-70.986935,-7574511560794112669
6684.01,320.826158,-80.766966,401.464,320.826158,-80.766966,-255162934621493426
6685.01,285.106706,-50.235512,191.447,285.106706,-50.235512,-6747802869227867027
6686.01,284.548382,-47.003307,188.404,284.548382,-47.003307,-428000909111714999
6687.01,302.038459,-76.13625,584.723,302.038459,-76.13625,-1502344230727839323
6688.01,288.371215,-61.059097,122.314,288.371215,-61.059097,1763820528098085747
6689.01,327.447985,-70.455057,463.744,327.447985,-70.455057,-3396357719915508594
669.01,158.900701,-5.181374,142.867,158.900701,-5.181374,-5934810810972044293
6690.01,90.445562,-63.050467,159.053,90.445562,-63.050467,-7325885524352081932
6690.02,90.445562,-63.050467,159.053,90.445562,-63.050467,3757037646932382843
6691.01,82.716614,-54.898137,194.123,82.716614,-54.898137,-5428903277899350630
6692.01,312.694044,-81.272398,312.903,312.694044,-81.272398,-3664741941416258085
6693.01,315.423021,-10.408225,341.393,315.423021,-10.408225,8274102830393670992
6694.01,215.094092,41.278673,401.307,215.094092,41.278673,-355468443973885954
684.01,150.433636,-59.850029,2228.79,150.433636,-59.850029,6551288089124735112
6840.01,19.461998,0.341952,830.221,19.461998,0.341952,4362988551702021801
6841.01,0.08468,5.044388,344.681,0.08468,5.044388,-8184599474432673810
6842.01,20.636935,13.352227,399.765,20.636935,13.352227,-2979903126528157972
6843.01,15.45314,9.798544,470.668,15.45314,9.798544,-429349871624282243
6844.01,352.232735,-14.210227,293.966,352.232735,-14.210227,-4706108009610075508
6845.01,341.160439,-18.9358,285.596,341.160439,-18.9358,-5438091359047434958
6846.01,354.890085,-27.654129,491.962,354.890085,-27.654129,568460070598737979
6847.01,91.200646,-60.194076,702.363,91.200646,-60.194076,7714360530323614240
6848.01,24.418283,-54.80939,181.602,24.418283,-54.80939,8354650390203352589
6849.01,352.949174,-17.448458,319.053,352.949174,-17.448458,-4446922432489548138
685.01,163.032312,0.493167,213.283,163.032312,0.493167,4277931951790299217
6850.01,352.157167,-23.270494,80.8163,352.157167,-23.270494,1713805830142419669
6851.01,90.396537,-58.470732,137.666,90.396537,-58.470732,-6010351411365525129
6852.01,34.403355,-52.867758,182.425,34.403355,-52.867758,2693066649485402527
6853.01,53.776203,-57.621974,855.371,53.776203,-57.621974,-9146727262897800704
6854.01,77.014975,-65.049061,790.585,77.014975,-65.049061,-8704095796224658392
6855.01,33.933641,-49.443527,295.36,33.933641,-49.443527,-7833196712166384027
6558.01,216.133991,-52.831718,70.5122,216.133991,-52.831718,7309564698264864957
6559.01,202.157881,-62.169938,177.911,202.157881,-62.169938,8672286962258035688
656.01,154.908187,-9.806443,86.7467,154.908187,-9.806443,2256079934156579921
6560.01,220.409244,-26.790781,176.365,220.409244,-26.790781,-8220471912887585497
6561.01,245.224446,-38.690224,360.452,245.224446,-38.690224,1793034106870015728
6562.01,220.299751,-32.363352,758.968,220.299751,-32.363352,2396653857909761417
6563.01,212.200442,-55.712303,441.968,212.200442,-55.712303,6960580340199160850
6564.01,205.817879,-56.156449,191.372,205.817879,-56.156449,-7603193579431877909
6565.01,218.729436,-34.057153,457.078,218.729436,-34.057153,5399143726775175540
6566.01,225.706366,-40.167615,793.88,225.706366,-40.167615,-3016938045583309258
6567.01,219.042483,-34.496057,260.813,219.042483,-34.496057,-7819723940418542306
6568.01,194.684003,-58.476742,366.686,194.684003,-58.476742,8736805500257052726
6569.01,184.800928,-46.780305,233.338,184.800928,-46.780305,2242146676416380029
657.01,147.4067,-33.218503,562.256,147.4067,-33.218503,148255012214561609
6570.01,190.438688,-45.743629,533.016,190.438688,-45.743629,742352802820537667
6571.01,206.394609,-42.826302,218.468,206.394609,-42.826302,-1498462403822012244
6572.01,200.007062,-34.634937,1077.53,200.007062,-34.634937,-94879199513735536
6695.01,129.572022,-23.550217,282.536,129.572022,-23.550217,8885465050806610787
6696.01,44.114507,48.008994,531.121,44.114507,48.008994,-1326624158380367436
6697.01,197.317124,-60.308435,95.3906,197.317124,-60.308435,-8003235027159568298
6697.02,197.317124,-60.308435,95.3906,197.317124,-60.308435,-4925703383377164128
6698.01,193.398197,-23.119791,87.0611,193.398197,-23.119791,-3635246182052054385
6699.01,317.069584,-63.2505,85.8463,317.069584,-63.2505,-9173846542745409640
670.01,163.9091,-42.84928,191.494,163.9091,-42.84928,6812096414412666437
6700.01,95.725639,-66.273142,643.451,95.725639,-66.273142,4940396186156948122
6701.01,113.362847,-62.485985,619.711,113.362847,-62.485985,7612136837201366915
6702.01,80.323733,-66.833206,188.499,80.323733,-66.833206,-1461631135548794707
6703.01,96.071638,-53.575693,151.189,96.071638,-53.575693,5210031304966610739
6704.01,123.998559,-59.327035,0.0,123.998559,-59.327035,-6019085417136842014
6704.02,123.998559,-59.327035,0.0,123.998559,-59.327035,-383299484955540170
6705.01,220.003903,-52.910049,478.245,220.003903,-52.910049,886162274602849121
6706.01,214.272868,-55.521705,168.118,214.272868,-55.521705,-1493583631318733767
6707.01,109.763471,-58.115526,641.467,109.763471,-58.115526,8252612071562218183
5845.01,298.101717,16.668394,1465.57,298.101717,16.668394,6103153257045550825
5846.01,271.308088,41.808015,784.865,271.308088,41.808015,-1099943057420475585
5847.01,295.850508,3.031456,351.781,295.850508,3.031456,-6410109066602737862
5848.01,300.737815,-0.046819,1095.42,300.737815,-0.046819,-1364603186903345427
5849.01,303.563498,-10.497985,273.452,303.563498,-10.497985,-8360355846876269307
585.01,134.373008,-39.778423,157.612,134.373008,-39.778423,-663536064519413171
5850.01,304.882706,-8.298523,64.193,304.882706,-8.298523,6170724965968761811
5851.01,292.681077,12.393071,433.416,292.681077,12.393071,-1234516429295239099
5852.01,306.528142,1.775949,255.965,306.528142,1.775949,5627385396334311204
5853.01,286.234694,18.113615,293.498,286.234694,18.113615,-8584936999619577982
5854.01,280.048586,20.236342,385.952,280.048586,20.236342,5738098330878268170
5855.01,294.008142,32.214606,438.754,294.008142,32.214606,7148807048881449132
5856.01,290.236828,-7.830216,298.032,290.236828,-7.830216,1628157441433669143
5857.01,274.564767,42.460287,667.063,274.564767,42.460287,3595172393596227770
5858.01,299.798591,23.055057,318.912,299.798591,23.055057,-4006977300428783290
5859.01,285.361705,29.021536,165.237,285.361705,29.021536,-4182786303731966403
586.01,118.913661,-37.857713,253.02,118.913661,-37.857713,3955130998694454212
5860.01,304.923086,11.052848,442.817,304.923086,11.052848,-6758433836266345163
5861.01,297.980126,24.038241,432.745,297.980126,24.038241,-4428939973547257095
5948.01,337.695918,8.640146,333.474,337.695918,8.640146,2199452311793409984
5949.01,321.721228,53.639816,53.6142,321.721228,53.639816,3496745143398100089
5949.02,321.721228,53.639816,53.6142,321.721228,53.639816,-8899300716672736582
595.01,109.783542,-59.302042,432.642,109.783542,-59.302042,3970985775442688084
5950.01,332.469256,19.938063,187.377,332.469256,19.938063,-2934526981484527260
5951.01,344.175427,43.887339,160.708,344.175427,43.887339,-167714524162911969
5952.01,326.831427,34.850944,219.386,326.831427,34.850944,-2178588162664524997
5953.01,333.026487,26.474465,219.343,333.026487,26.474465,-8268074502507272426
5954.01,312.029841,43.938698,339.255,312.029841,43.938698,958127965054552420
5955.01,355.467833,14.106803,42.8747,355.467833,14.106803,-1175888447215616959
5956.01,283.317267,59.817657,303.767,283.317267,59.817657,-8003852544317088655
5957.01,326.477915,39.654557,783.179,326.477915,39.654557,2640022722562777000
5958.01,345.63745,24.24957,108.991,345.63745,24.24957,5757852715345945975
5959.01,335.51292,45.457342,464.469,335.51292,45.457342,7281768687031961456
596.01,122.068635,-35.559433,388.682,122.068635,-35.559433,884818470278161820
5960.01,343.041493,35.447178,211.553,343.041493,35.447178,1580938683091406313
5961.01,349.216044,5.695887,26.2533,349.216044,5.695887,-116768302630701945
6034.01,317.900139,68.402076,117.992,317.900139,68.402076,7871379959285951743
6035.01,332.646204,69.774239,0.0,332.646204,69.774239,-5560062033091181069
6036.01,34.836888,40.993944,300.063,34.836888,40.993944,1123583801436079980
6037.01,21.805455,67.966855,480.772,21.805455,67.966855,1533327767030454349
6038.01,51.657269,40.81727,179.147,51.657269,40.81727,204015965502402605
6039.01,355.433763,63.018844,425.467,355.433763,63.018844,-3138268508249639388
604.01,122.257466,-30.787939,1006.54,122.257466,-30.787939,2835333111620419596
6040.01,34.445951,53.807582,0.0,34.445951,53.807582,-972694472756537593
6041.01,46.061033,43.557667,72.4731,46.061033,43.557667,-6882655720090821539
6042.01,32.085966,56.409783,897.633,32.085966,56.409783,7383232969628215138
6043.01,74.504382,48.300855,348.815,74.504382,48.300855,-2647696926544758768
6044.01,273.377336,55.206926,161.482,273.377336,55.206926,-4487369608359514470
6045.01,60.640787,34.004137,398.105,60.640787,34.004137,-1816245300708377447
6046.01,72.096663,62.06265,653.446,72.096663,62.06265,-8028428809676846798
6047.01,83.73088,31.076493,690.466,83.73088,31.076493,1491063241891761309
6048.01,53.357584,59.988799,280.271,53.357584,59.988799,8168738374286334975
6049.01,66.248142,39.460602,192.516,66.248142,39.460602,-696752651183959669
6124.01,315.220171,39.39179,271.974,315.220171,39.39179,828898982817151726
6125.01,334.899052,12.356411,291.92,334.899052,12.356411,1999468261511792991
6126.01,341.019058,38.516276,565.492,341.019058,38.516276,3519404663039002378
6127.01,318.620542,57.322991,713.987,318.620542,57.322991,8278908270216691918
6128.01,341.709295,31.561025,726.371,341.709295,31.561025,2204771176728360156
6129.01,339.655529,34.80462,762.451,339.655529,34.80462,-1977984087505270732
613.01,142.262995,-5.375669,221.016,142.262995,-5.375669,7741062950776195771
6130.01,339.205083,16.827194,220.882,339.205083,16.827194,5795824364308631560
6131.01,316.98304,48.582298,692.772,316.98304,48.582298,-7071814329793567823
6132.01,308.802933,47.911668,643.588,308.802933,47.911668,2011174345009304384
6133.01,341.854293,37.691036,402.816,341.854293,37.691036,9074690911135638258
6134.01,335.753912,43.797709,1004.18,335.753912,43.797709,-1421302200394423854
6135.01,347.979723,33.047612,399.63,347.979723,33.047612,329587059662996403
6136.01,331.617901,42.082181,375.401,331.617901,42.082181,-7830410059043281610
6137.01,343.651105,24.096972,128.661,343.651105,24.096972,5561412176379515915
6138.01,321.547268,40.432339,362.283,321.547268,40.432339,8361458620040319897
6139.01,332.049344,46.894849,1305.91,332.049344,46.894849,3872697761969649107
614.01,128.475094,-20.940646,255.901,128.475094,-20.940646,890232204190877970
6140.01,332.211802,15.096991,925.873,332.211802,15.096991,4398466761005135838
5862.01,285.062239,34.258278,1276.28,285.062239,34.258278,-5529501441752102232
5863.01,300.67684,0.22858,276.469,300.67684,0.22858,7463083116825534546
5864.01,296.483805,38.352933,659.756,296.483805,38.352933,-2327978281411081835
5865.01,311.221373,6.641216,482.143,311.221373,6.641216,3904457525899972848
5866.01,311.306229,12.167609,356.406,311.306229,12.167609,-8982873316644347941
5867.01,303.667055,30.776057,254.311,303.667055,30.776057,2880400293188410307
5868.01,313.419524,34.351623,756.82,313.419524,34.351623,6034529746226697293
5869.01,307.099112,18.242431,1368.83,307.099112,18.242431,8279874324424133419
587.01,130.395919,-22.194298,210.139,130.395919,-22.194298,456492579241772580
5870.01,324.59941,11.006898,344.862,324.59941,11.006898,-956880426051580090
5871.01,320.850391,39.813037,581.579,320.850391,39.813037,2065058618733732568
5872.01,320.134358,46.817074,466.611,320.134358,46.817074,-5253773398313208308
5873.01,324.986222,1.293368,175.022,324.986222,1.293368,2451299375565046374
5874.01,320.15457,1.804035,406.631,320.15457,1.804035,-7494691495744927232
5875.01,321.373881,20.059165,454.912,321.373881,20.059165,739225837478874684
5876.01,301.080672,32.50162,387.926,301.080672,32.50162,273640678537637281
5877.01,299.529431,27.326911,970.989,299.529431,27.326911,5839804776215915683
5878.01,313.931272,29.818541,350.804,313.931272,29.818541,5112770139894826875
5962.01,341.769762,29.851994,127.29,341.769762,29.851994,7453044022516310527
5963.01,347.492802,18.39616,258.426,347.492802,18.39616,-4511940858621340736
5964.01,339.474237,44.965228,494.908,339.474237,44.965228,-1953241652503993818
5965.01,324.751784,62.94426,408.59,324.751784,62.94426,7864461530895696872
5966.01,336.147609,16.878856,202.773,336.147609,16.878856,970620947408337637
5967.01,338.574347,33.823466,145.066,338.574347,33.823466,-6671707077819296783
5968.01,349.267516,31.353989,122.831,349.267516,31.353989,5408371378915404599
5968.02,349.267516,31.353989,122.831,349.267516,31.353989,7470283046244186611
5969.01,349.622955,24.889277,115.936,349.622955,24.889277,-2624479297871586074
597.01,133.457963,-48.81268,253.619,133.457963,-48.81268,2394376419085635238
5970.01,348.993046,31.462751,140.998,348.993046,31.462751,-6539494926700542540
5971.01,322.75454,30.003448,427.467,322.75454,30.003448,-5912069719857349883
5972.01,330.795022,18.884242,48.3016,330.795022,18.884242,7575265748137089271
5973.01,342.559971,43.659987,552.989,342.559971,43.659987,-5201736414638189778
5974.01,349.765951,7.915601,25.6553,349.765951,7.915601,8321380996301147534
5975.01,275.339308,69.370707,349.787,275.339308,69.370707,-2309332078155334440
605.01,130.919589,-36.656997,508.905,130.919589,-36.656997,7427414674197930024
6050.01,84.398599,64.981529,462.414,84.398599,64.981529,-460104825735959764
6051.01,62.377542,47.556648,915.507,62.377542,47.556648,-5632061122806499467
6052.01,68.846509,56.868269,515.59,68.846509,56.868269,8289725834963667288
6053.01,70.979903,61.859336,359.465,70.979903,61.859336,-8978715914136238298
6054.01,56.337007,60.350917,79.407,56.337007,60.350917,-6813422982959898186
6054.02,56.337007,60.350917,79.407,56.337007,60.350917,-4654128883014444135
6055.01,79.929125,48.135896,229.367,79.929125,48.135896,-613098229966734072
6056.01,63.241059,67.675548,515.161,63.241059,67.675548,-2159589937494121733
6057.01,64.056257,50.409606,305.581,64.056257,50.409606,-1142450627596827452
6058.01,81.402245,37.118266,47.6869,81.402245,37.118266,-6336849770500343293
6059.01,83.380008,55.128812,118.685,83.380008,55.128812,-4598869945055626902
606.01,133.238613,-57.940623,431.861,133.238613,-57.940623,-8218525116628044817
6060.01,57.561241,50.620837,384.79,57.561241,50.620837,5570772158030556107
6061.01,87.169462,35.034111,79.384,87.169462,35.034111,-3748494786753249467
6062.01,77.169833,36.416746,115.362,77.169833,36.416746,-1759572103659721580
6063.01,83.006941,36.588677,1476.12,83.006941,36.588677,-7155177423841812088
6141.01,347.050009,12.432919,560.429,347.050009,12.432919,-4992358709162282846
6142.01,341.759459,38.391139,518.031,341.759459,38.391139,-6121101659987671367
6143.01,329.69363,22.952813,546.747,329.69363,22.952813,7534853230869963788
6144.01,339.176485,34.699434,923.907,339.176485,34.699434,6009363192971525730
6145.01,334.444999,15.725631,912.432,334.444999,15.725631,571378133251664014
6146.01,324.679182,38.853986,1121.67,324.679182,38.853986,-4437300381513793593
6147.01,352.024332,23.749185,320.803,352.024332,23.749185,-8354483537628753478
6148.01,332.035863,19.506473,501.221,332.035863,19.506473,9201874837624939187
6149.01,310.270042,42.217648,567.759,310.270042,42.217648,9040417766138598860
615.01,133.408689,-40.543701,360.408,133.408689,-40.543701,60089886205124153
6150.01,340.992089,22.288893,209.656,340.992089,22.288893,5749523436210738543
6151.01,313.319222,48.087011,590.69,313.319222,48.087011,196329512858231039
6152.01,319.267299,33.138041,950.289,319.267299,33.138041,2872810535362633842
6153.01,337.28967,20.53513,723.473,337.28967,20.53513,-4747591023824054334
6154.01,356.545953,17.020672,258.643,356.545953,17.020672,-8011901319362338346
6155.01,334.550873,38.578982,504.806,334.550873,38.578982,-5748654590563673600
6156.01,319.292752,34.91756,938.702,319.292752,34.91756,-9210445296076304185
6157.01,327.043547,23.112359,221.034,327.043547,23.112359,8931782617900903106
6158.01,333.894406,16.285392,180.96,333.894406,16.285392,4082726831035354712
5879.01,328.351781,21.414161,167.333,328.351781,21.414161,-9006958831838666599
588.01,104.74986,-47.023366,154.186,104.74986,-47.023366,7583755193995836261
5880.01,296.46857,36.150385,943.441,296.46857,36.150385,5826576848419436859
5881.01,296.606916,36.952758,1101.02,296.606916,36.952758,3782224871021098212
5882.01,311.888638,34.737492,416.104,311.888638,34.737492,-2506299577268783956
5883.01,315.879749,18.696523,882.718,315.879749,18.696523,8719681324651441522
5884.01,320.450532,23.926451,440.704,320.450532,23.926451,-1383108489080483645
5885.01,302.999561,55.435028,1036.16,302.999561,55.435028,-7917827007985960424
5886.01,306.988834,37.146334,832.543,306.988834,37.146334,956717054177154520
5887.01,302.761752,19.706749,726.81,302.761752,19.706749,-1716704602456305056
5888.01,298.214477,42.50326,629.405,298.214477,42.50326,-5472772700154796590
5889.01,311.21156,8.849353,200.902,311.21156,8.849353,-6192844171718970032
589.01,127.222618,-20.950461,390.393,127.222618,-20.950461,4777995372921184516
5890.01,313.903317,46.758479,665.349,313.903317,46.758479,-5506577779014879311
5891.01,304.450192,30.687351,688.501,304.450192,30.687351,-3566502194586707849
5892.01,309.343258,6.152848,593.047,309.343258,6.152848,-3838215523329002692
5893.01,317.926468,8.980673,320.641,317.926468,8.980673,641669169134058650
5894.01,312.780843,12.806318,682.724,312.780843,12.806318,-540241998927226220
5895.01,309.595065,21.021892,486.566,309.595065,21.021892,-7998457411674841616
5976.01,281.676903,21.828321,0.0,281.676903,21.828321,1400002534300602770
5977.01,298.542574,26.878936,236.385,298.542574,26.878936,-1902041353133533204
5978.01,314.409442,22.192647,110.828,314.409442,22.192647,-2780343567395632724
5979.01,291.418127,38.672312,95.9115,291.418127,38.672312,-6335548569317891436
598.01,123.178216,-42.93501,869.555,123.178216,-42.93501,-7993358634990645224
5980.01,284.05925,44.518373,63.9207,284.05925,44.518373,-145030877142389292
5981.01,283.967767,39.062238,70.6891,283.967767,39.062238,958563367042968219
5982.01,288.902283,49.370408,442.871,288.902283,49.370408,-6013333439315327130
5983.01,276.053314,66.935559,66.0022,276.053314,66.935559,8342272950021523038
5984.01,285.930736,39.09812,658.924,285.930736,39.09812,2040718200067941785
5985.01,238.153554,66.873296,106.05,238.153554,66.873296,3681680803168079859
5986.01,288.153973,44.068815,639.239,288.153973,44.068815,6631386889400548391
5987.01,260.979452,57.469309,122.896,260.979452,57.469309,-7030634276795709415
5988.01,285.679298,50.241484,185.506,285.679298,50.241484,-5834127286102913501
5989.01,126.102246,79.559644,272.599,126.102246,79.559644,2522040514837535186
599.01,133.145204,-50.008798,618.602,133.145204,-50.008798,5788567587021192338
6064.01,57.248111,49.111008,347.587,57.248111,49.111008,-6060577500830714913
6065.01,97.619224,31.880556,162.125,97.619224,31.880556,-8097008948382470146
6066.01,135.451718,67.674993,157.64,135.451718,67.674993,-7385908602389331436
6067.01,261.817314,54.84798,173.577,261.817314,54.84798,-3392071550494467599
6068.01,88.202883,70.6741,200.447,88.202883,70.6741,-6913177804205599034
6069.01,291.148444,67.527964,122.51,291.148444,67.527964,-3208052294080372514
607.01,121.009264,-26.165676,921.917,121.009264,-26.165676,978114402860671302
6070.01,118.325326,44.025016,140.442,118.325326,44.025016,-4360161411899502656
6071.01,93.042393,43.120288,478.189,93.042393,43.120288,189079047784003598
6072.01,110.735331,67.252657,209.229,110.735331,67.252657,-6974639357029189945
6073.01,295.025662,46.955954,1523.0,295.025662,46.955954,1673968858352640397
6074.01,310.421968,35.54592,34.5797,310.421968,35.54592,2549288675570673639
6075.01,281.037793,75.99159,39.889,281.037793,75.99159,1611570336784166233
6076.01,267.86727,24.811367,221.682,267.86727,24.811367,-4602354304175350943
6077.01,314.913879,40.706012,124.484,314.913879,40.706012,-2450386456261210906
6078.01,243.216051,16.305882,68.6994,243.216051,16.305882,-5619653436195477846
6159.01,341.304467,5.918846,650.131,341.304467,5.918846,5436382955482691404
616.01,132.873965,-51.328222,862.802,132.873965,-51.328222,636413035228472938
6160.01,302.555645,53.578624,286.532,302.555645,53.578624,-4229527347127627441
6161.01,307.688232,45.279137,716.394,307.688232,45.279137,1198015545173725204
6162.01,336.085732,34.158724,499.081,336.085732,34.158724,-6262993622195210843
6163.01,351.133548,4.604684,442.143,351.133548,4.604684,-7313767045140174101
6164.01,341.795489,26.939935,203.52,341.795489,26.939935,1168984204741293044
6165.01,327.406693,35.41531,262.682,327.406693,35.41531,-4827706554471234141
6166.01,325.981963,46.57116,413.383,325.981963,46.57116,-277081240312113539
6167.01,329.301045,45.822138,534.326,329.301045,45.822138,-7347738014108776035
6168.01,340.309424,30.327893,735.685,340.309424,30.327893,-8239513008174552761
6169.01,306.77037,46.518426,688.605,306.77037,46.518426,-3427653315796217172
617.01,129.315369,-47.38349,6149.76,129.315369,-47.38349,-4722680133903768878
6170.01,336.464302,15.856639,535.689,336.464302,15.856639,1825956505350545424
6171.01,349.6554,32.301651,492.525,349.6554,32.301651,-4681050102060352033
6172.01,292.031505,49.388635,869.253,292.031505,49.388635,8971967558457507375
6173.01,309.85366,48.172079,786.433,309.85366,48.172079,9182250723890612954
6174.01,336.400015,32.524536,718.342,336.400015,32.524536,-268087016065449535
6175.01,332.479847,19.828871,363.425,332.479847,19.828871,-7196801529925046270
5896.01,306.50933,36.215279,284.245,306.50933,36.215279,9001140836018985681
5897.01,306.840001,14.618924,409.12,306.840001,14.618924,-163318614123928166
5898.01,296.641607,55.016607,715.744,296.641607,55.016607,-9147869197912847732
5899.01,315.252899,29.702279,675.895,315.252899,29.702279,-977092235927455627
590.01,132.068717,-47.114757,0.0,132.068717,-47.114757,-1798844076901389588
5900.01,312.316702,22.04423,1406.96,312.316702,22.04423,-4531297628487372951
5901.01,300.768857,50.507747,853.753,300.768857,50.507747,1071725801702611936
5902.01,310.511981,40.302572,760.606,310.511981,40.302572,8020194413309206235
5903.01,320.552366,13.129732,682.522,320.552366,13.129732,-941717497896308848
5904.01,316.686735,3.185566,1036.7,316.686735,3.185566,4656954632014733593
5905.01,311.466288,13.840621,296.925,311.466288,13.840621,-9205398248767032781
5906.01,313.489596,42.743527,283.463,313.489596,42.743527,1070503239777544018
5907.01,315.219892,17.116416,456.741,315.219892,17.116416,-8439759434782048703
5908.01,303.89385,24.521157,841.296,303.89385,24.521157,-1601931098174439247
