PGC,RAJ2000,DEJ2000,OType,MType,logD25,logR25,PA,ANames
849819,00 02 15.7,-19 50 13,G,,0.43,0.18,142.0,
89494,00 02 15.7,-35 59 25,G,,0.53,0.51,144.0,
373351,00 02 15.7,-59 10 52,G,,0.44,0.3,16.0,
790856,00 02 15.7,-24 21 17,G,,0.6,0.31,13.0,
872936,00 02 15.8,-18 05 20,G,,0.41,0.22,22.0,
1820220,00 02 16.0,+27 52 18,G,,0.38,0.08,44.0,
1601562,00 02 16.0,+19 40 48,G,,0.45,0.08,9.0,
1289208,00 02 16.1,+05 47 24,G,,0.47,0.04,,
1293002,00 02 16.1,+06 00 41,G,,0.89,0.35,95.0,IRAS23597+0544
107487,00 02 16.2,-41 24 38,G,,0.51,0.09,3.0,LCRSB235942.7-414121
1293203,00 02 16.3,+06 01 27,G,,0.45,0.13,161.0,
922328,00 02 16.3,-14 36 54,G,,0.84,0.67,25.0,
128382,00 02 16.3,-53 07 45,G,SO-a,0.71,0.04,,
215030,00 02 16.3,+12 55 03,G,,0.44,0.24,115.0,
535815,00 02 16.4,-44 34 47,G,,0.48,0.13,90.0,
2794849,00 02 16.4,-39 53 08,G,,,,,
873153,00 02 16.5,-18 04 25,G,,0.39,0.07,111.0,
1165826,00 02 16.5,+00 26 04,G,,0.43,0.12,154.0,
1922184,00 02 16.5,+30 53 05,G,,0.48,0.18,52.0,
161,00 02 16.5,-30 29 56,G,Sc,0.99,0.69,167.0,ESO409-6              ESO-LV4090060         DUKST409-26
1616771,00 02 16.6,+20 06 43,G,,0.47,0.06,94.0,
91844,00 02 16.6,+02 54 12,G,Sc,0.68,0.61,24.0,FGC2571
198765,00 02 16.6,-31 46 32,G,,,,,DUKST409-35
745827,00 02 16.8,-28 06 07,G,,0.56,0.46,116.0,
620168,00 02 16.8,-37 37 41,G,,0.47,0.08,12.0,
884807,00 02 16.8,-17 20 45,G,,0.53,0.17,127.0,
885826,00 02 16.8,-17 16 49,G,,0.39,0.11,86.0,
580674,00 02 16.9,-40 57 06,G,,0.53,0.25,24.0,
133619,00 02 16.9,-24 29 11,G,Sc,0.59,0.04,,DUKST537-18
873192,00 02 17.1,-18 04 13,G,,0.44,0.07,15.0,
804100,00 02 17.1,-23 09 33,G,,0.53,0.08,126.0,
1066704,00 02 17.2,-03 47 57,G,,0.56,0.14,121.0,NPM1G-04.0685
613895,00 02 17.2,-38 02 36,G,,0.4,0.12,91.0,
323738,00 02 17.3,-64 20 11,G,,0.44,0.29,20.0,
576804,00 02 17.3,-41 19 21,G,,0.43,0.28,82.0,
603592,00 02 17.4,-38 56 10,G,,0.62,0.12,60.0,
1838776,00 02 17.4,+28 32 26,G,,0.37,0.07,69.0,
125001,00 02 17.5,-44 00 15,G,,0.37,0.11,52.0,LCRSB235944.0-441657
1072157,00 02 17.6,-03 22 30,G,,0.44,0.03,,
545049,00 02 17.6,-43 45 17,G,,0.66,0.38,152.0,
758511,00 02 17.6,-27 11 39,G,,0.42,0.14,112.0,
1589709,00 02 17.6,+19 21 50,G,,0.36,0.06,55.0,
700846,00 02 17.7,-31 48 16,G,,0.45,0.16,178.0,
411823,00 02 17.7,-55 11 20,G,,0.73,0.41,,
767015,00 02 17.8,-26 30 50,G,,0.46,0.04,,
506014,00 02 18.0,-47 08 30,G,,0.42,0.12,20.0,
370821,00 02 18.0,-59 31 04,G,,0.43,0.03,,
525437,00 02 18.0,-45 33 33,G,,0.52,0.14,120.0,
777791,00 02 18.0,-25 32 27,G,,0.62,0.2,148.0,
1689772,00 02 18.1,+23 34 30,G,,0.57,0.51,114.0,
1422500,00 02 18.1,+13 04 57,G,,0.47,0.17,154.0,
675106,00 02 18.1,-33 31 46,G,,0.57,0.28,76.0,
699800,00 02 18.2,-31 53 13,G,,0.46,0.23,99.0,
461730,00 02 18.2,-50 54 43,G,,0.42,0.28,57.0,
1292620,00 02 18.3,+05 59 25,G,,0.54,0.16,27.0,
782745,00 02 18.3,-25 05 37,G,,0.46,0.08,95.0,
625232,00 02 18.3,-37 18 47,G,,0.5,0.39,22.0,
706738,00 02 18.4,-31 18 22,G,,0.41,0.13,130.0,
381269,00 02 18.4,-58 11 47,G,,0.51,0.18,73.0,
1361767,00 02 18.4,+09 13 29,G,,0.59,0.14,118.0,
91845,00 02 18.5,+35 14 31,G,Scd,0.75,0.61,140.0,FGC2572
884131,00 02 18.5,-17 23 11,G,,0.37,0.09,152.0,
1015430,00 02 18.5,-07 38 46,G,,0.37,0.09,84.0,
417216,00 02 18.6,-54 39 38,G,,0.49,0.33,116.0,
542101,00 02 18.8,-43 59 18,G,,0.58,0.07,123.0,
800083,00 02 18.8,-23 30 37,G,,0.51,0.15,140.0,
489853,00 02 18.8,-48 13 09,G,,0.4,0.1,89.0,
2049526,00 02 18.9,+34 27 31,G,,0.53,0.19,8.0,
435489,00 02 18.9,-53 00 22,G,,0.57,0.36,8.0,
2178041,00 02 18.9,+41 14 59,G,,0.59,0.24,159.0,NPM1G+40.0536
1165568,00 02 18.9,+00 25 27,G,,0.61,0.17,13.0,
452117,00 02 19.0,-51 49 50,G,,0.59,0.45,3.0,
1559541,00 02 19.0,+18 26 01,G,,0.73,0.46,133.0,NPM1G+18.0616
645018,00 02 19.0,-35 45 09,G,,0.73,0.29,110.0,
1854992,00 02 19.0,+29 04 42,G,,0.41,0.06,94.0,
199856,00 02 19.1,-37 45 01,G,,0.79,0.55,8.0,DUKST348-71
163,00 02 19.2,+12 58 17,G,SO,1.09,0.18,80.0,NGC7810               UGC12919              MCG2-01-015           CGCG433-18            IRAS23597+1241
1832758,00 02 19.3,+28 19 51,G,,0.53,0.09,78.0,
758410,00 02 19.3,-27 12 03,G,,0.43,0.14,171.0,
957648,00 02 19.3,-12 06 04,G,,0.51,0.16,80.0,
162,00 02 19.3,+28 45 16,G,Sc,0.57,0.23,62.0,KUG2359+284241
578874,00 02 19.3,-41 07 26,G,,0.37,0.14,94.0,
1015177,00 02 19.4,-07 39 36,G,,0.52,0.36,156.0,
364317,00 02 19.4,-60 19 25,G,,0.39,0.1,24.0,
542644,00 02 19.5,-43 56 39,G,,0.41,0.13,12.0,
360877,00 02 19.6,-60 44 09,G,,0.6,0.2,42.0,
741409,00 02 19.6,-28 27 37,G,,0.44,0.23,134.0,
2072345,00 02 19.6,+35 56 22,G,,0.53,0.26,120.0,
543517,00 02 19.7,-43 52 20,G,,0.65,0.21,160.0,
915904,00 02 19.7,-15 05 16,G,,0.36,0.1,72.0,
342968,00 02 19.7,-62 33 28,G,,0.39,0.08,139.0,
860253,00 02 19.7,-19 03 43,G,,0.5,0.33,166.0,
143209,00 02 19.8,+01 50 29,G,,0.64,0.2,117.0,
124819,00 02 19.9,-39 03 08,G,,0.75,0.18,87.0,LCRSB235946.4-391951
617000,00 02 19.9,-37 49 46,G,,0.3,0.06,80.0,
1014727,00 02 20.0,-07 41 13,G,,0.77,0.64,9.0,
781975,00 02 20.0,-25 09 54,G,,0.47,0.34,175.0,
1063622,00 02 20.1,-04 02 41,G,,0.55,0.19,65.0,
1220900,00 02 20.1,+02 15 00,G,,0.37,0.06,176.0,
1343905,00 02 20.1,+08 17 54,G,,0.53,0.05,,
1066099,00 02 20.2,-03 50 52,G,,0.41,0.06,24.0,
674660,00 02 20.2,-33 33 54,G,,0.36,0.15,134.0,
1068798,00 02 20.2,-03 37 46,G,,0.46,0.2,62.0,
668574,00 02 20.3,-33 59 52,G,,0.5,0.07,73.0,
853689,00 02 20.3,-19 33 08,G,,0.38,0.16,88.0,
2034048,00 02 20.4,+33 32 03,G,,0.54,0.11,162.0,
713487,00 02 20.4,-30 44 40,G,,0.34,0.07,148.0,
234692,00 02 20.5,-77 48 26,G,,0.4,0.11,177.0,
889181,00 02 20.5,-17 04 26,G,,0.58,0.27,140.0,
760585,00 02 20.5,-27 02 28,G,,0.43,0.24,,
914143,00 02 20.6,-15 13 03,G,,0.44,0.11,97.0,
895575,00 02 20.7,-16 38 33,G,,0.41,0.18,61.0,
424242,00 02 20.7,-53 58 06,G,,0.57,0.58,134.0,
3093785,00 02 20.8,-13 57 08,G,,,,,NPM1G-14.0713
450212,00 02 20.9,-51 59 11,G,,0.45,0.09,49.0,
706675,00 02 21.0,-31 18 36,G,,0.51,0.24,9.0,
444239,00 02 21.0,-52 25 04,G,,0.65,0.28,68.0,
89495,00 02 21.1,-35 50 38,G,,0.69,0.38,25.0,DUKST349-108
2455134,00 02 21.2,+53 56 12,G,,0.43,0.14,142.0,
575856,00 02 21.2,-41 25 08,G,,0.33,0.07,44.0,
1179623,00 02 21.3,+00 56 14,G,,0.53,0.44,33.0,
869715,00 02 21.3,-18 18 49,G,,0.42,0.27,154.0,
491776,00 02 21.3,-48 03 47,G,,0.61,0.26,61.0,
371887,00 02 21.4,-59 22 17,G,,0.37,0.16,146.0,
889841,00 02 21.4,-17 01 54,G,,0.42,0.14,58.0,
164,00 02 21.5,+04 05 23,G,Sb,0.96,0.16,135.0,IC1527                MCG1-01-012           CGCG408-12            NPM1G+03.0632
124321,00 02 21.6,-42 21 58,G,,0.8,0.34,128.0,LCRSB235948.1-423841
846766,00 02 21.6,-20 03 53,G,,0.89,0.52,17.0,NPM1G-20.0650
134604,00 02 21.6,-17 56 32,G,SO-a,0.74,0.13,176.0,
647275,00 02 21.7,-35 34 15,G,,0.75,0.42,179.0,
1121468,00 02 21.7,-01 19 18,G,,0.46,0.28,35.0,
759947,00 02 21.8,-27 05 26,G,,0.43,0.11,158.0,
524057,00 02 21.8,-45 40 58,G,,0.42,0.28,13.0,
171,00 02 21.8,+77 15 26,G,Sab,1.02,0.15,178.0,UGC12921              MCG13-01-003          CGCG344-7
868981,00 02 21.8,-18 22 15,G,,0.44,0.26,26.0,
2794850,00 02 22.0,-39 48 43,G,,,,,
896052,00 02 22.0,-16 36 05,G,,0.51,0.37,113.0,
125002,00 02 22.0,-43 59 41,G,,0.52,0.03,,LCRSB235948.4-441623
756275,00 02 22.1,-27 21 04,G,,0.38,0.21,129.0,
943647,00 02 22.2,-13 03 13,G,,0.38,0.19,61.0,
906463,00 02 22.3,-15 47 22,G,,0.64,0.25,151.0,
688264,00 02 22.3,-32 39 23,G,,0.6,0.44,173.0,
363628,00 02 22.4,-60 24 16,G,,0.69,0.12,43.0,
475162,00 02 22.4,-49 36 00,G,,0.49,0.24,162.0,
125003,00 02 22.4,-44 00 52,G,,0.59,0.25,9.0,LCRSB235948.8-441735
1981852,00 02 22.4,+32 07 57,G,,0.51,0.28,83.0,
580660,00 02 22.5,-40 57 09,G,,0.52,0.07,106.0,
440151,00 02 22.6,-52 41 20,G,,0.38,0.14,162.0,
1979241,00 02 22.7,+32 04 51,G,,0.5,0.09,34.0,
542502,00 02 22.7,-43 57 18,G,,0.64,0.22,2.0,
535403,00 02 22.8,-44 36 59,G,,0.67,0.54,83.0,
107746,00 02 22.9,-44 41 11,G,,0.54,0.2,104.0,LCRSB235949.3-445754
413944,00 02 23.0,-54 58 51,G,,0.43,0.19,123.0,
1106136,00 02 23.0,-01 55 54,G,,0.37,0.11,158.0,
166,00 02 23.0,+18 03 40,G,Sc,0.53,0.29,76.0,KUG2359+177.3-445754  NPM1G+17.0772
714937,00 02 23.0,-30 37 35,G,,0.48,0.36,41.0,
887789,00 02 23.1,-17 09 54,G,,0.49,0.31,20.0,
165,00 02 23.2,+27 12 38,G,Sbc,1.04,0.65,48.0,UGC12920              MCG4-01-012           CGCG478-14            CGCG477-42            KUG2359+269           FGC2573
224000,00 02 23.3,-82 08 20,G,,0.51,0.24,10.0,
1475655,00 02 23.4,+15 06 57,G,,0.44,0.12,41.0,
801175,00 02 23.4,-23 24 35,G,,0.43,0.25,35.0,
1973360,00 02 23.4,+31 57 56,G,,0.61,0.21,90.0,
1234835,00 02 23.4,+02 41 36,G,,0.41,0.07,125.0,
486552,00 02 23.5,-48 31 18,G,,0.5,0.14,142.0,
1354660,00 02 23.5,+08 50 27,G,,0.59,0.15,23.0,
89496,00 02 23.5,-36 11 13,G,,,,,
734757,00 02 23.6,-28 59 54,G,,0.35,0.08,10.0,
588489,00 02 23.6,-40 15 05,G,,0.68,0.57,18.0,
859689,00 02 23.6,-19 06 24,G,,0.63,0.02,,
1964011,00 02 23.7,+31 46 43,G,,0.68,0.41,64.0,
125004,00 02 23.9,-44 28 13,G,,0.47,0.22,154.0,LCRSB235950.3-444456
882091,00 02 24.0,-17 30 27,G,,0.57,0.34,128.0,
544062,00 02 24.0,-43 49 57,G,,0.38,0.16,152.0,
141436,00 02 24.1,+08 23 58,G,,,,,
1748506,00 02 24.1,+25 45 15,G,,0.36,0.1,130.0,
751950,00 02 24.2,-27 38 36,G,,0.35,0.1,110.0,
1717308,00 02 24.2,+24 49 10,G,,0.4,0.11,164.0,
554280,00 02 24.2,-43 01 23,G,,0.4,0.21,156.0,
947285,00 02 24.4,-12 48 35,G,,0.7,0.11,114.0,NPM1G-13.0665
241287,00 02 24.4,-76 09 19,G,,0.43,0.2,101.0,
602615,00 02 24.4,-39 01 44,G,,0.31,0.04,,
1047161,00 02 24.5,-05 15 24,G,,0.54,0.39,124.0,
646668,00 02 24.5,-35 37 01,G,,0.47,0.32,161.0,
406432,00 02 24.6,-55 44 26,G,,0.54,0.34,41.0,
873677,00 02 24.6,-18 02 12,G,,0.43,0.26,,
702394,00 02 24.7,-31 40 50,G,,0.53,0.14,108.0,
416018,00 02 24.8,-54 46 00,G,,0.73,0.22,11.0,
604938,00 02 24.8,-38 48 47,G,,0.6,0.26,150.0,
511296,00 02 24.8,-46 44 22,G,,0.5,0.16,82.0,
2756155,00 02 24.8,+73 30 31,G,,0.47,0.14,176.0,
2175285,00 02 24.9,+41 04 29,G,,0.49,0.23,90.0,
1426100,00 02 25.0,+13 14 19,G,,0.48,0.17,129.0,
790594,00 02 25.0,-24 22 38,G,,0.38,0.13,94.0,
352099,00 02 25.1,-61 49 13,G,,0.49,0.1,101.0,
754173,00 02 25.1,-27 29 24,G,,0.39,0.15,35.0,
492304,00 02 25.1,-48 01 32,G,,0.67,0.38,90.0,
947555,00 02 25.2,-12 47 27,G,,0.38,0.15,90.0,
89497,00 02 25.2,-36 12 13,G,,0.58,0.05,64.0,
364462,00 02 25.2,-60 18 20,G,,0.56,0.54,151.0,
2063508,00 02 25.3,+35 22 24,G,,0.62,0.14,144.0,
754759,00 02 25.4,-27 26 54,G,,0.42,0.13,72.0,
576575,00 02 25.4,-41 20 40,G,,0.37,0.04,,
312022,00 02 25.5,-65 35 05,G,,0.43,0.28,143.0,
905144,00 02 25.5,-15 53 21,G,,0.71,0.3,126.0,
2033686,00 02 25.6,+33 30 59,G,,0.74,0.23,4.0,
750402,00 02 25.7,-27 44 53,G,,0.44,0.2,17.0,
1017682,00 02 25.8,-07 30 58,G,,0.67,0.59,19.0,
167,00 02 25.9,+33 57 00,G,Sb,0.77,0.28,100.0,MCG6-01-008           CGCG517-15            CGCG518-10
417268,00 02 25.9,-54 39 23,G,,0.56,0.19,148.0,
759588,00 02 25.9,-27 07 02,G,,0.62,0.27,128.0,
2023472,00 02 26.0,+33 06 20,G,,0.65,0.1,164.0,NPM1G+32.0622
175,00 02 26.0,+44 55 15,G,Sd,0.92,0.64,120.0,UGC2
414890,00 02 26.2,-54 52 58,G,,0.45,0.12,5.0,
1040996,00 02 26.2,-05 44 23,G,,0.4,0.07,100.0,
577867,00 02 26.3,-41 13 06,G,,0.32,0.07,158.0,
749109,00 02 26.3,-27 50 33,G,,0.51,0.22,6.0,
544132,00 02 26.3,-43 49 36,G,,0.35,0.11,153.0,
290337,00 02 26.3,-67 55 07,G,,0.51,0.3,77.0,
921636,00 02 26.4,-14 39 53,G,,0.4,0.19,126.0,
168,00 02 26.4,+03 21 04,G,Irr,0.6,0.03,,NGC7811               MCG0-01-020           CGCG382-19            KUG2359+030           MRK543                IIIZw127
1600897,00 02 26.5,+19 39 45,G,,0.41,0.02,,
1345535,00 02 26.6,+08 22 24,G,,0.69,0.27,13.0,
779092,00 02 26.6,-25 25 43,G,,0.69,0.44,120.0,
454984,00 02 26.7,-51 33 53,G,,0.43,0.23,90.0,
124322,00 02 26.7,-41 01 22,G,,0.6,0.35,36.0,LCRSB235953.2-411805
1639415,00 02 26.7,+20 57 01,G,,0.44,0.06,11.0,
744813,00 02 26.7,-28 10 58,G,,0.51,0.3,138.0,
972010,00 02 26.7,-10 55 58,G,,0.37,0.14,10.0,
967879,00 02 27.0,-11 16 13,G,,0.5,0.17,106.0,
422719,00 02 27.0,-54 06 53,G,,0.46,0.15,43.0,
1581016,00 02 27.0,+19 06 55,G,,0.41,0.13,60.0,
505487,00 02 27.1,-47 10 28,G,,0.56,0.39,101.0,
2286665,00 02 27.2,+46 45 37,G,,0.54,0.34,156.0,
542343,00 02 27.2,-43 58 07,G,,0.49,0.31,99.0,
174,00 02 27.2,+21 35 15,G,Sb,0.78,0.14,100.0,MCG3-01-014           CGCG456-19
904866,00 02 27.2,-15 54 39,G,,0.41,0.09,70.0,
1500199,00 02 27.3,+16 04 43,G,,0.47,0.25,62.0,
125005,00 02 27.3,-44 51 58,G,,0.44,0.08,27.0,LCRSB235953.7-450840
1281997,00 02 27.4,+05 20 53,G,,0.68,0.17,162.0,
1241095,00 02 27.4,+02 55 45,G,,0.62,0.11,35.0,
246672,00 02 27.5,-75 03 43,G,,0.55,0.05,62.0,
212450,00 02 27.5,+44 53 33,G,,0.55,0.14,133.0,
1172878,00 02 27.5,+00 41 27,G,,0.56,0.49,48.0,
1616977,00 02 27.5,+20 07 05,G,,0.69,0.12,9.0,NPM1G+19.0604
855739,00 02 27.6,-19 24 13,G,,0.33,0.08,168.0,
638515,00 02 27.6,-36 17 39,G,,0.37,0.12,21.0,
681425,00 02 27.6,-33 04 31,G,,0.54,0.43,110.0,
1283811,00 02 27.6,+05 27 43,G,,0.6,0.16,96.0,
1718820,00 02 27.6,+24 52 26,G,,0.74,0.49,,
169,00 02 27.7,-07 41 20,GM,,0.52,0.16,23.0,(VIIIZw496)
1335010,00 02 27.8,+07 56 37,G,,0.5,0.05,154.0,
222658,00 02 27.8,-82 39 26,G,,0.41,0.11,62.0,
301040,00 02 27.8,-66 53 30,G,,0.7,0.74,76.0,
233236,00 02 27.8,-78 15 31,G,,0.4,0.04,,
1816080,00 02 27.9,+27 42 59,G,,0.39,0.12,153.0,
1606652,00 02 27.9,+19 49 11,G,,0.8,0.45,37.0,
1298265,00 02 27.9,+06 18 31,G,,0.53,0.02,,
92830,00 02 28.0,-35 30 54,G,Sb,0.99,0.84,,FGCE1882
598432,00 02 28.1,-39 24 59,G,,0.39,0.16,166.0,
1158108,00 02 28.1,+00 08 22,G,,0.54,0.05,113.0,
2794851,00 02 28.1,-39 34 20,G,,,,,
633809,00 02 28.2,-36 41 24,G,,0.43,0.04,,
1354941,00 02 28.2,+08 51 23,G,,0.46,0.01,,
435703,00 02 28.3,-52 59 28,G,,0.9,0.68,143.0,
918191,00 02 28.3,-14 55 19,G,,0.37,0.04,,
239562,00 02 28.3,-76 35 48,G,,0.49,0.32,175.0,
771142,00 02 28.4,-26 08 10,G,,0.43,0.14,91.0,
288937,00 02 28.4,-68 03 18,G,,0.49,0.11,71.0,
332171,00 02 28.5,-63 28 12,G,,0.43,0.25,37.0,
1606695,00 02 28.5,+19 49 15,G,,0.55,0.08,66.0,
501960,00 02 28.6,-47 24 04,G,,0.55,0.44,19.0,
2794852,00 02 28.6,-40 25 32,G,,,,,
758773,00 02 28.7,-27 10 33,G,,0.49,0.14,68.0,
1918920,00 02 28.8,+30 48 29,G,,0.53,0.17,170.0,
550824,00 02 28.9,-43 16 12,G,,0.44,0.21,89.0,
2777288,00 02 28.9,+78 40 25,G,,0.52,0.25,48.0,
1829948,00 02 28.9,+28 13 56,G,,0.48,0.15,15.0,
784412,00 02 29.1,-24 56 42,G,,0.42,0.07,71.0,
1920519,00 02 29.2,+30 50 46,G,,0.52,0.1,84.0,
1975102,00 02 29.3,+31 59 59,G,,0.57,0.18,24.0,
170481,00 02 29.3,-66 28 04,G,,,,,
836835,00 02 29.4,-20 47 50,G,,0.6,0.23,161.0,
876672,00 02 29.5,-17 50 13,G,,0.45,0.17,66.0,
304341,00 02 29.5,-66 29 31,G,,0.35,0.05,,
1843306,00 02 29.5,+28 41 55,G,,0.55,0.08,76.0,
1135398,00 02 29.5,-00 45 35,G,,0.55,0.44,100.0,
2401995,00 02 29.6,+51 53 11,G,,0.67,0.1,90.0,
199341,00 02 29.9,-35 17 00,G,,0.59,0.28,66.0,DUKST349-97
73212,00 02 29.9,+23 21 02,G,Sc,0.7,0.37,42.0,KUG2359+230           NPM1G+23.0538
880883,00 02 29.9,-17 35 00,G,,0.43,0.08,158.0,
414211,00 02 30.1,-54 57 13,G,,0.56,0.17,11.0,
658261,00 02 30.1,-34 44 01,G,,0.42,0.15,7.0,
250652,00 02 30.1,-74 20 11,G,,0.52,0.36,114.0,
712665,00 02 30.1,-30 48 45,G,,0.54,0.34,91.0,
712907,00 02 30.2,-30 47 33,G,,0.56,0.09,158.0,
132701,00 02 30.2,-27 17 46,G,SO-a,0.74,0.07,179.0,
827804,00 02 30.2,-21 28 25,G,,0.38,0.06,152.0,
2454238,00 02 30.2,+53 54 21,G,,0.37,0.04,,
2380775,00 02 30.2,+50 43 56,G,,0.49,0.3,128.0,
2794853,00 02 30.3,-39 55 20,G,,,,,
543123,00 02 30.4,-43 54 13,G,,0.36,0.11,123.0,
839873,00 02 30.4,-20 34 04,G,,0.56,0.25,64.0,
638639,00 02 30.4,-36 17 05,G,,0.41,0.08,32.0,
199851,00 02 30.5,-40 36 40,G,,0.69,0.33,80.0,DUKST348-65
1865527,00 02 30.5,+29 24 49,G,,0.45,0.12,36.0,
2083184,00 02 30.5,+36 35 03,G,,0.64,0.08,82.0,
856646,00 02 30.5,-19 20 06,G,,0.38,0.16,6.0,
905003,00 02 30.5,-15 54 03,G,,0.43,0.1,169.0,
420177,00 02 30.6,-54 21 45,G,,0.34,0.03,,
2139574,00 02 30.6,+38 55 03,G,,0.89,0.28,27.0,NPM1G+38.0487
980891,00 02 30.7,-10 13 15,G,,0.46,0.3,93.0,
867390,00 02 30.7,-18 29 54,G,,0.35,0.05,,
1523839,00 02 30.8,+17 04 02,G,,0.46,0.09,73.0,
89498,00 02 31.2,-35 52 07,G,,,,,
790483,00 02 31.2,-24 23 15,G,,0.78,0.19,134.0,
2799431,00 02 31.2,-34 25 02,G,,,,,
907739,00 02 31.3,-15 41 31,G,,0.54,0.26,34.0,
416600,00 02 31.5,-54 42 57,G,,0.59,0.16,76.0,
2036039,00 02 31.5,+33 37 58,G,,0.48,0.05,,
126722,00 02 31.7,-44 42 17,G,,0.49,0.22,150.0,LCRSB235958.3-445858
880517,00 02 31.7,-17 36 20,G,,0.43,0.2,21.0,
592800,00 02 31.8,-39 53 42,G,,0.42,0.1,86.0,
715696,00 02 31.8,-30 33 57,G,,0.67,0.13,166.0,
1708262,00 02 31.8,+24 28 48,G,,0.67,0.21,118.0,
657912,00 02 31.9,-34 45 40,G,,0.29,0.01,,
577804,00 02 32.0,-41 13 30,G,,0.49,0.21,20.0,
947468,00 02 32.1,-12 47 50,G,,0.65,0.22,15.0,NPM1G-13.0666
712465,00 02 32.1,-30 49 45,G,,0.53,0.33,98.0,
546752,00 02 32.1,-43 36 32,G,,0.37,0.15,51.0,
962908,00 02 32.2,-11 41 17,G,,0.54,0.49,102.0,
172,00 02 32.3,-30 37 18,G,SO-a,1.06,0.2,79.0,ESO409-7              MCG-5-01-026          ESO-LV4090070         DUKST409-2
1919562,00 02 32.4,+30 49 22,G,,0.46,0.15,70.0,
1844241,00 02 32.5,+28 43 47,G,,0.34,0.08,167.0,
1602045,00 02 32.6,+19 41 32,G,,0.56,0.18,159.0,
785427,00 02 32.6,-24 51 06,G,,0.57,0.16,107.0,
823958,00 02 32.7,-21 46 11,G,,0.86,0.53,102.0,
406956,00 02 32.8,-55 41 23,G,,0.53,0.31,64.0,
2285238,00 02 32.8,+46 40 31,G,,0.37,0.11,139.0,
306866,00 02 32.9,-66 10 31,G,,0.43,0.24,23.0,
173,00 02 33.0,-36 16 33,G,Sc,0.76,0.1,100.0,DUKST349-11
354730,00 02 33.0,-61 30 37,G,,0.53,0.27,66.0,
861508,00 02 33.1,-18 57 56,G,,0.68,0.19,165.0,
296795,00 02 33.1,-67 19 56,G,,0.5,0.28,83.0,
425171,00 02 33.2,-53 52 52,G,,0.47,0.25,74.0,
2794854,00 02 33.2,-39 29 09,G,,,,,
579238,00 02 33.5,-41 05 07,G,,0.62,0.15,159.0,
124323,00 02 33.5,-41 00 02,G,,,,,LCRSB000000.1-411644
2796242,00 02 33.5,+57 21 27,G,,0.21,0.1,,ZOAG116.36-4.89
592222,00 02 33.5,-39 56 28,G,,0.57,0.14,121.0,
1978291,00 02 33.5,+32 03 39,G,,0.5,0.1,14.0,
699496,00 02 33.6,-31 54 27,G,,0.34,0.04,,
126657,00 02 33.6,-42 01 54,G,,0.46,0.22,74.0,LCRSB000000.2-421836
1520418,00 02 33.6,+16 55 41,G,,0.53,0.13,122.0,
848953,00 02 33.6,-19 54 15,G,,0.5,0.22,73.0,
133618,00 02 33.7,-25 11 48,G,SO-a,0.84,0.16,7.0,
1261124,00 02 33.7,+03 56 47,G,,0.42,0.03,,
414047,00 02 33.7,-54 58 13,G,,0.36,0.08,171.0,
314006,00 02 33.7,-65 21 47,G,,0.3,0.06,147.0,
1448752,00 02 33.8,+14 04 56,G,,0.42,0.17,38.0,
856758,00 02 33.8,-19 19 40,G,,0.62,0.46,32.0,
124820,00 02 33.8,-38 15 48,G,,,,,LCRSB000000.3-383229
143215,00 02 33.8,-11 17 05,G,,0.8,0.5,81.0,
432779,00 02 33.9,-53 12 14,G,,0.37,0.02,,
125006,00 02 33.9,-44 13 00,G,,0.71,0.26,78.0,LCRSB000000.4-442945
548541,00 02 33.9,-43 27 23,G,,0.56,0.28,109.0,
132726,00 02 34.0,-30 44 06,G,E,0.76,0.25,39.0,DUKST409-19
138063,00 02 34.0,+08 26 48,G,,,,,
2794855,00 02 34.0,-39 57 58,G,,,,,
2206004,00 02 34.0,+42 46 47,G,,0.62,0.36,65.0,
1641478,00 02 34.1,+21 02 36,G,,0.48,0.21,53.0,
424798,00 02 34.1,-53 55 03,G,,0.39,0.05,,
1845298,00 02 34.1,+28 45 55,G,,0.4,0.08,85.0,
592215,00 02 34.2,-39 56 29,G,,0.53,0.09,101.0,
734166,00 02 34.4,-29 02 32,G,,0.53,0.13,107.0,
543091,00 02 34.4,-43 54 23,G,,0.41,0.16,174.0,
572023,00 02 34.5,-41 47 23,G,,0.46,0.3,133.0,
880978,00 02 34.5,-17 34 33,G,,0.55,0.16,72.0,
1051164,00 02 34.5,-04 57 40,G,,0.42,0.19,177.0,
613115,00 02 34.6,-38 05 52,G,,0.51,0.15,121.0,
1270860,00 02 34.7,+04 37 25,G,,0.63,0.23,163.0,
1137313,00 02 34.7,-00 40 57,G,,0.54,0.24,50.0,
556364,00 02 34.7,-42 53 16,G,,0.34,0.1,8.0,
764582,00 02 34.8,-26 43 39,G,,0.6,0.19,171.0,
567526,00 02 34.8,-42 09 40,G,,0.36,0.1,147.0,
101421,00 02 34.8,+23 09 03,G,,0.49,0.16,121.0,NPM1G+22.0001
176,00 02 34.8,-03 42 39,G,SBbc,1.05,0.2,180.0,MCG-1-01-024          IRAS00000-0359
797968,00 02 34.8,-23 42 33,G,,0.37,0.09,34.0,
1690851,00 02 34.8,+23 38 03,G,,0.44,0.13,98.0,
902645,00 02 34.8,-16 05 07,G,,0.36,0.02,,
879556,00 02 34.9,-17 39 48,G,,0.42,0.06,117.0,
546814,00 02 35.0,-43 36 16,G,,0.31,0.08,87.0,
