PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,framework_id
597360,00 00 01.8,-39 30 46,G,0,0.46,0.09,75.0,0,-8837279651049696877
597378,00 00 01.8,-39 30 41,G,0,0.59,0.22,40.0,0,-7041799445617651247
1554496,00 00 01.9,+18 15 31,G,0,0.43,0.02,0.0,0,6561939142300504330
6,00 00 02.1,+15 52 53,G,0,0.55,0.13,0.0,CGCG456-13            KUG2357+156,-3991312087280716928
1032184,00 00 02.1,-06 29 47,G,0,0.55,0.19,153.0,0,2008302843385040821
780813,00 00 02.3,-25 16 15,G,0,0.54,0.38,81.0,0,5956548570007280771
277229,00 00 02.3,-69 46 04,G,0,0.45,0.18,146.0,0,4222779772082188826
1057782,00 00 02.3,-04 28 04,G,0,0.52,0.15,19.0,IRASF23574-0444,-8421324136620876664
750506,00 00 02.4,-27 44 30,G,0,0.43,0.32,164.0,0,-1746245435202541832
124869,00 00 02.4,-38 53 40,G,0,0.38,0.09,12.0,LCRSB235728.3-391022,8026519247123351160
1281052,00 00 02.5,+05 17 21,G,0,0.63,0.14,46.0,0,2230866046143428280
1977586,00 00 02.5,+32 02 49,G,0,0.51,0.3,174.0,0,5951104094187522966
133590,00 00 02.7,-23 22 03,G,SO-a,0.69,0.09,26.0,DUKST537-38,-1858785332282547690
798588,00 00 02.7,-23 39 12,G,0,0.42,0.17,98.0,IRAS23574-2356,-6919960713513720745
775808,00 00 02.7,-25 43 01,G,0,0.6,0.34,25.0,0,-4667848678426058282
580652,00 00 02.8,-40 57 10,G,0,0.37,0.16,89.0,0,7416458412175654531
143105,00 00 02.8,-34 03 53,G,0,0.79,0.55,27.0,0,5593160490791364340
923433,00 00 02.9,-14 31 47,G,0,0.62,0.48,24.0,0,-5990804189445710704
2440109,00 00 02.9,+53 24 11,G,0,0.39,0.09,110.0,0,-5426198556258017315
2043919,00 00 02.9,+34 06 19,G,0,0.4,0.06,6.0,0,4649752654783367061
371047,00 00 02.9,-59 29 21,G,0,0.73,0.37,122.0,0,4771229490310293584
819342,00 00 03.0,-22 05 36,G,0,0.5,0.25,6.0,0,-8790341665338598016
551686,00 00 03.1,-43 12 27,G,0,0.42,0.22,17.0,0,8517518592402122755
675391,00 00 03.1,-33 30 34,G,0,0.37,0.16,144.0,0,-6756894077166255915
533457,00 00 03.1,-44 48 18,G,0,0.39,0.06,130.0,0,5596289571869655254
836270,00 00 03.1,-20 50 29,G,0,0.4,0.26,122.0,0,-7677740530111880652
3,00 00 03.1,-18 00 30,G,Sc,0.82,0.36,0.0,MCG-3-01-012          IRAS23574-1817,-8714925080684733893
2028486,00 00 03.1,+33 17 12,G,0,0.39,0.07,10.0,0,4820617712066960416
775188,00 00 03.2,-25 46 33,G,0,0.64,0.51,0.0,0,3781094334402409682
1126440,00 00 03.2,-01 06 48,G,0,0.41,0.15,130.0,0,-8168230765100161653
974615,00 00 03.3,-10 43 16,G,0,0.7,0.69,158.0,0,-2797534874142117321
4,00 00 03.4,+23 05 16,G,Sc,0.93,0.68,63.0,KUG2357+228817,-764223720808507218
1964345,00 00 03.5,+31 47 11,G,0,0.74,0.16,162.0,0,115244536614942146
598724,00 00 03.5,-39 23 19,G,0,0.4,0.07,134.0,0,850105287087936487
754953,00 00 03.5,-27 26 08,G,0,0.58,0.38,67.0,0,7604911008708887352
73199,00 00 03.6,+26 00 50,G,Sc,0.86,0.37,79.0,KUG2357+257817,640163928774857076
780860,00 00 03.7,-25 15 59,G,0,0.49,0.07,26.0,0,1229415892918381845
699349,00 00 03.8,-31 55 06,G,0,0.46,0.26,154.0,0,-3505547017430570765
781784,00 00 03.9,-25 10 56,G,0,0.4,0.13,55.0,0,-3395231848818098082
129171,00 00 04.0,-49 16 52,G,Sc,0.82,0.34,121.0,0,-5197314098398396766
445008,00 00 04.0,-52 21 58,G,0,0.54,0.18,162.0,0,-4778478006178371122
467390,00 00 04.1,-50 20 55,G,0,0.4,0.2,90.0,0,-2880279286074611319
2051005,00 00 04.2,+34 33 24,G,0,0.48,0.12,154.0,0,1794471475941692957
7,00 00 04.4,-00 05 04,GM,E-SO,0.75,0.09,162.0,MCG0-01-014           CGCG382-14            KPG600A               ARK590                NPM1G-00.0642,-1298362057304105241
771092,00 00 04.5,-26 08 25,G,0,0.44,0.06,54.0,0,-2328679715599263445
2794825,00 00 04.5,-39 28 04,G,0,0.0,0.0,0.0,0,-2455702339313535109
822314,00 00 04.5,-21 53 18,G,0,0.64,0.32,105.0,0,5153361285211677887
997239,00 00 04.6,-08 56 38,G,0,0.52,0.36,64.0,0,-7274690166547922761
2012302,00 00 04.7,+32 47 11,G,0,0.49,0.04,0.0,0,5934784203053158477
1045312,00 00 04.7,-05 23 34,G,0,0.55,0.08,59.0,0,-1746664582880114404
143106,00 00 04.7,+00 46 54,G,0,0.6,0.17,130.0,0,-5258829353217869118
485907,00 00 04.8,-48 35 01,G,0,0.46,0.35,148.0,0,-6683143521406756104
842368,00 00 04.9,-20 23 40,G,0,0.38,0.21,107.0,0,6274813113056036611
241481,00 00 04.9,-76 06 48,G,0,0.6,0.28,4.0,0,4340796359347125732
639823,00 00 04.9,-36 10 58,G,0,0.51,0.4,156.0,0,3857814685033372249
829250,00 00 04.9,-21 21 51,G,0,0.35,0.05,0.0,0,7148933818902002898
409805,00 00 05.0,-55 23 50,G,0,0.44,0.24,144.0,0,1022754416103469318
8,00 00 05.1,-77 20 12,GM,0,0.5,0.25,85.0,(ESO12-11)            ESO-LV120112,-1295064622279220815
15,00 00 05.1,-05 12 34,G,Sc,0.82,0.0,0.0,MCG-1-01-015,-7512554851130632480
803029,00 00 05.1,-23 14 39,G,0,0.59,0.06,72.0,0,-4136599395998075784
868555,00 00 05.2,-18 24 16,G,0,0.37,0.16,93.0,0,-8893126695889307886
1815123,00 00 05.2,+27 41 00,G,0,0.78,0.5,130.0,0,4796107978668052305
754212,00 00 05.2,-27 29 15,G,0,0.55,0.12,166.0,0,-5947338855274641811
505166,00 00 05.3,-47 11 40,G,0,0.46,0.34,53.0,0,-3509258010875795145
674186,00 00 05.4,-33 35 47,G,0,0.56,0.08,89.0,0,-1883308250683877985
1344920,00 00 05.5,+08 20 38,G,0,0.61,0.17,171.0,0,3893775170485645103
1828876,00 00 05.6,+28 11 30,G,0,0.64,0.35,87.0,0,-1490643169929079167
305939,00 00 05.6,-66 17 36,G,0,0.54,0.42,46.0,0,-5071743038159653288
1124039,00 00 05.6,-01 12 58,G,0,0.5,0.13,79.0,0,6195593611113175201
352023,00 00 05.7,-61 49 43,G,0,0.38,0.06,26.0,0,6847096884454869330
490478,00 00 05.7,-48 10 01,G,0,0.42,0.07,67.0,0,3262073312483235306
199318,00 00 05.8,-35 39 21,G,0,0.67,0.31,144.0,DUKST349-64,154754309565574995
407967,00 00 05.9,-55 34 42,G,0,0.56,0.09,154.0,0,3428730077752401869
568532,00 00 05.9,-42 05 02,G,0,0.42,0.17,14.0,0,5805039294449468699
1714178,00 00 05.9,+24 42 20,G,0,0.41,0.17,53.0,0,-1518589414191961043
544278,00 00 06.0,-43 48 58,G,0,0.45,0.35,122.0,0,8070148127388978414
2437857,00 00 06.0,+53 19 29,G,0,0.58,0.1,55.0,0,-8762833932525440887
1593955,00 00 06.0,+19 28 59,G,0,0.36,0.05,96.0,0,-6262677578366893626
1484403,00 00 06.1,+15 25 48,G,0,0.63,0.32,143.0,0,7525332876523132434
3094158,00 00 06.1,-18 31 32,G,0,0.0,0.0,0.0,NPM1G-18.0637,5629999810056565959
1829164,00 00 06.1,+28 12 08,G,0,0.75,0.38,169.0,0,-325735601053966309
843187,00 00 06.1,-20 20 03,G,0,0.39,0.1,67.0,0,-2738531659879875192
1002429,00 00 06.1,-08 32 22,G,0,0.47,0.4,112.0,0,1085083496536129304
143108,00 00 06.3,-31 51 09,G,0,0.0,0.0,0.0,0,-1153978434891460822
904436,00 00 06.4,-15 56 41,G,0,0.44,0.14,153.0,0,-7240549279162358920
298892,00 00 06.4,-67 07 41,G,0,0.48,0.15,27.0,0,-1548204568319148344
2437724,00 00 06.5,+53 19 14,G,0,0.8,0.13,10.0,0,2634435825976081479
722186,00 00 06.5,-30 02 19,G,0,0.46,0.17,167.0,0,-5676074305547817882
1088566,00 00 06.6,-02 33 44,G,0,0.34,0.07,2.0,0,1697259622772359587
2050404,00 00 06.6,+34 30 54,G,0,0.62,0.06,161.0,NPM1G+34.0479,3313669216630717016
828790,00 00 06.6,-21 24 00,G,0,0.61,0.16,174.0,0,-2292595557667260020
516670,00 00 06.6,-46 17 54,G,0,0.43,0.14,106.0,0,1793620924950855128
1959230,00 00 06.6,+31 41 11,G,0,0.41,0.16,179.0,0,-7061389909883260600
143109,00 00 06.7,-07 52 30,G,0,0.65,0.07,137.0,0,8599730344002507269
1968980,00 00 06.7,+31 52 35,G,0,0.36,0.06,45.0,0,917154547981634143
646504,00 00 06.7,-35 37 46,G,0,0.46,0.16,48.0,0,-3035916913485269669
1085315,00 00 06.7,-02 41 07,G,0,0.41,0.02,0.0,0,-443138440232906772
643813,00 00 06.8,-35 51 12,G,0,0.37,0.01,0.0,0,-3624596979981105600
781029,00 00 06.8,-25 15 01,G,0,0.47,0.18,28.0,0,1852986868519418670
515027,00 00 06.9,-46 26 15,G,0,0.37,0.17,140.0,0,7472366398816248827
515100,00 00 07.0,-46 25 50,G,0,0.49,0.43,58.0,0,7369823319525226404
14,00 00 07.0,+08 16 45,G,E,1.16,0.23,9.0,UGC12890              MCG1-01-006           NPM1G+08.0585,-5485155105599217863
1814613,00 00 07.0,+27 39 53,G,0,0.58,0.14,42.0,0,-5347766383371790607
836717,00 00 07.1,-20 48 23,G,0,0.47,0.06,79.0,0,3874792994608346678
1561449,00 00 07.1,+18 30 12,G,0,0.6,0.12,104.0,NPM1G+18.0615,3475814770495497835
311006,00 00 07.1,-65 41 44,G,0,0.71,0.41,1.0,0,3855957791510847828
751018,00 00 07.1,-27 42 19,G,0,0.75,0.61,68.0,0,6987063521125832968
835763,00 00 07.2,-20 52 36,G,0,0.37,0.13,83.0,0,3767516471298797054
1002173,00 00 07.2,-08 33 34,G,0,0.34,0.09,99.0,0,5254105512626855693
357331,00 00 07.3,-61 11 06,G,0,0.65,0.03,0.0,0,6594583731429573822
910891,00 00 07.3,-15 27 56,G,0,0.55,0.27,2.0,0,-1637271819676811280
1095612,00 00 07.3,-02 18 40,G,0,0.57,0.45,73.0,0,-9133661843302099663
716243,00 00 07.3,-30 31 18,G,0,0.53,0.3,122.0,0,1371418763117939474
1299751,00 00 07.3,+06 23 11,G,0,0.6,0.23,106.0,0,4277975969782051320
862935,00 00 07.5,-18 51 09,G,0,0.4,0.2,82.0,0,3222666654028412217
500755,00 00 07.5,-47 28 40,G,0,0.48,0.12,163.0,0,-9085422939454977659
822052,00 00 07.6,-21 54 23,G,0,0.53,0.1,30.0,0,-3590922892712520931
1982660,00 00 07.6,+32 08 55,G,0,0.32,0.0,0.0,0,-3745285908053612160
517139,00 00 07.6,-46 15 18,G,0,0.5,0.4,142.0,0,8508567771703184121
874998,00 00 07.6,-17 56 43,G,0,0.31,0.08,169.0,0,831361808408273585
2024610,00 00 07.6,+33 08 37,G,0,0.69,0.15,160.0,0,8342293515601211899
2009332,00 00 07.6,+32 42 51,G,0,0.42,0.13,46.0,0,8828546198484848045
238506,00 00 07.7,-76 52 33,G,0,0.66,0.54,158.0,0,-5261745797665595187
10,00 00 07.7,-00 02 28,GM,E-SO,0.74,0.09,34.0,MCG0-01-015           CGCG382-15            KPG600B               ARK591                KAZ579                NPM1G-00.0643,-5517066202208462805
2794826,00 00 07.8,-39 38 59,G,0,0.0,0.0,0.0,0,4548925158930415387
901600,00 00 07.8,-16 10 04,G,0,0.57,0.57,155.0,0,4131610566461753116
734383,00 00 07.8,-29 01 30,G,0,0.65,0.7,17.0,0,-706466828703371860
2020938,00 00 07.9,+33 01 22,G,0,0.41,0.12,46.0,0,6186633442088029442
336454,00 00 07.9,-63 03 10,G,0,0.6,0.61,70.0,0,-646609469048008393
1494405,00 00 07.9,+15 50 00,G,0,0.44,0.17,167.0,0,-3674311860503000939
3096763,00 00 07.9,-63 35 36,G,0,0.0,0.0,0.0,0,-5269465173915591815
2424646,00 00 07.9,+52 49 28,G,0,0.48,0.21,20.0,0,3888354684538188545
366576,00 00 08.0,-60 02 40,G,0,0.58,0.06,53.0,0,-8356038795056392455
1982575,00 00 08.1,+32 08 49,G,0,0.57,0.1,41.0,0,-1090851544628366933
128384,00 00 08.1,-53 50 46,G,Sc,0.88,0.14,101.0,0,-5145638763695321497
781542,00 00 08.1,-25 12 18,G,0,0.46,0.05,152.0,0,-6543146776439354053
448668,00 00 08.3,-52 06 15,G,0,0.43,0.11,29.0,0,2458859011384121698
2396426,00 00 08.3,+51 34 52,G,0,0.58,0.48,164.0,0,-7488980723711487425
840248,00 00 08.3,-20 32 34,G,0,0.45,0.31,107.0,0,-3660457274030075473
9,00 00 08.3,-77 20 19,GM,0,0.62,0.24,121.0,(ESO12-11)            ESO-LV120111,8593625671578424373
435042,00 00 08.3,-53 02 18,G,0,0.53,0.36,124.0,0,5115318260605671032
1847159,00 00 08.4,+28 49 37,G,0,0.39,0.02,0.0,0,7519556860336915579
89489,00 00 08.4,-60 33 04,G,0,0.0,0.0,0.0,0,6512578717282376959
834290,00 00 08.5,-20 58 50,G,0,0.45,0.09,83.0,0,1043623407452749108
489837,00 00 08.5,-48 13 14,G,0,0.57,0.28,159.0,0,181031359590463256
333813,00 00 08.6,-63 17 11,G,0,0.44,0.15,52.0,0,38917497599973483
300744,00 00 08.6,-66 55 34,G,0,0.45,0.19,0.0,0,-8612391256244852054
12,00 00 08.6,-06 22 26,G,Sa,1.16,0.69,167.0,MCG-1-01-016,-2784560409831603995
1629533,00 00 08.7,+20 31 02,G,0,0.53,0.17,53.0,0,-7353456666790637685
143111,00 00 08.8,-33 41 36,G,0,0.78,0.35,137.0,0,-2890553913741533866
644055,00 00 08.8,-35 50 02,G,0,0.37,0.06,77.0,0,-2316212404360728494
73200,00 00 08.8,+25 21 00,G,Sc,0.65,0.25,51.0,KUG2357+2506          IRAS23575+2504,5946859452836189183
130029,00 00 08.8,-46 04 50,M,0,0.7,0.21,116.0,0,-4934200511301981056
519650,00 00 08.9,-46 02 42,G,0,0.65,0.61,86.0,0,7742366509965521228
644546,00 00 08.9,-35 47 34,G,0,0.47,0.27,110.0,0,3882804538565146087
922133,00 00 09.0,-14 37 43,G,0,0.38,0.14,99.0,0,4881708139495394667
890587,00 00 09.0,-16 59 11,G,0,0.78,0.13,111.0,0,2171717905670133917
1481182,00 00 09.0,+15 18 36,G,0,0.41,0.14,179.0,0,-8062436767482627640
11,00 00 09.0,-77 20 29,GM,0,0.65,0.27,29.0,(ESO12-11)            ESO-LV120110          IRAS23575-7737,7150035636448298631
2437788,00 00 09.1,+53 19 20,G,0,0.53,0.04,0.0,0,-1175812649602436411
386752,00 00 09.1,-57 41 54,G,0,0.52,0.17,93.0,0,-1858328508351376286
1958694,00 00 09.1,+31 40 33,G,0,0.39,0.13,85.0,0,3305923859110538133
1065274,00 00 09.1,-03 54 56,G,0,0.41,0.13,35.0,0,-1784314549599910352
5,00 00 09.1,+32 44 18,G,SO-a,0.94,0.06,148.0,IC5370                MCG5-01-018           CGCG499-28            CGCG498-56            NPM1G+32.0620,3460568445270904682
1561228,00 00 09.1,+18 29 44,G,0,0.43,0.08,101.0,0,3612966617263693860
1961266,00 00 09.2,+31 43 37,G,0,0.49,0.13,144.0,0,-2356652103259373246
362914,00 00 09.3,-60 29 36,G,0,0.28,0.02,0.0,0,1665645762569576091
2390722,00 00 09.3,+51 14 03,G,0,0.43,0.07,50.0,0,2106629105384474878
331419,00 00 09.4,-63 32 56,G,0,0.64,0.42,115.0,0,8364037351102245245
1038494,00 00 09.4,-05 57 17,G,0,0.39,0.03,0.0,0,-4829964530131563194
2817385,00 00 09.4,+30 09 10,G,0,0.0,0.0,0.0,IRAS23575+2952,-9141784326700858651
1915168,00 00 09.5,+30 43 12,G,0,0.61,0.28,106.0,0,1672709980173039876
2794827,00 00 09.6,-40 03 35,G,0,0.0,0.0,0.0,0,5862106041672311763
389191,00 00 09.6,-57 30 12,G,0,0.51,0.43,27.0,0,3747211726729837734
731485,00 00 09.8,-29 15 21,G,0,0.35,0.08,150.0,0,-7221440538370870617
141432,00 00 09.8,-63 35 38,G,0,0.68,0.66,134.0,0,-5355515213776284833
658336,00 00 09.8,-34 43 45,G,0,0.46,0.25,6.0,0,3760576635852252968
731927,00 00 09.8,-29 13 07,G,0,0.55,0.15,76.0,0,4401332832544496889
1595669,00 00 09.8,+19 31 38,G,0,0.75,0.15,161.0,NPM1G+19.0601,7011985076695864148
1600746,00 00 09.8,+19 39 32,G,0,0.36,0.04,0.0,0,-1767520660695104820
199310,00 00 09.9,-36 13 47,G,0,0.77,0.48,3.0,DUKST349-52,-2968916954736035872
1524287,00 00 10.0,+17 05 10,G,0,0.53,0.14,127.0,0,-2941892765107997591
199349,00 00 10.1,-34 26 34,G,0,0.6,0.17,109.0,DUKST349-107,135719202299709881
143112,00 00 10.1,-29 09 51,G,0,0.77,0.46,168.0,0,6343436656866206435
740598,00 00 10.1,-28 31 40,G,0,0.42,0.23,120.0,0,-5549142257751182082
1171243,00 00 10.2,+00 38 03,G,0,0.36,0.12,111.0,0,-5509811245556887590
2126041,00 00 10.2,+38 24 14,G,0,0.68,0.44,130.0,0,3729326641739012766
1292751,00 00 10.2,+05 59 51,G,0,0.67,0.04,0.0,0,-5165359626682444385
404170,00 00 10.3,-55 59 18,G,0,0.56,0.41,112.0,0,8833578158500349569
712391,00 00 10.4,-30 50 07,G,0,0.47,0.12,48.0,0,59505721256241629
17,00 00 10.4,+04 55 51,G,0,0.0,0.0,0.0,UM15,8857341078786192147
1712039,00 00 10.5,+24 37 29,G,0,0.45,0.28,0.0,0,5639387291468307841
661266,00 00 10.5,-34 30 38,G,0,0.55,0.44,109.0,0,874194140411671947
1324628,00 00 10.5,+07 32 51,G,0,0.51,0.06,66.0,0,-4984732271448556694
835348,00 00 10.6,-20 54 23,G,0,0.46,0.31,137.0,0,1469117463163222930
1672379,00 00 10.6,+22 34 13,G,0,0.47,0.21,140.0,0,-7741349517535178657
685756,00 00 10.6,-32 48 33,G,0,0.33,0.1,14.0,0,866978549754729877
848756,00 00 10.7,-19 55 05,G,0,0.37,0.14,122.0,0,-6954529216558237596
616386,00 00 10.7,-37 52 05,G,0,0.46,0.25,161.0,0,-2597807468081333527
143113,00 00 10.7,-48 31 26,G,0,0.72,0.15,114.0,0,-5588054345736849653
874861,00 00 10.8,-17 57 19,G,0,0.54,0.48,151.0,0,-1373719751611860466
1011026,00 00 11.0,-07 54 59,G,0,0.43,0.31,111.0,0,5061694048199963043
124375,00 00 11.0,-41 32 00,G,0,0.0,0.0,0.0,LCRSB235737.0-414841,-3223338559372992837
1808464,00 00 11.1,+27 26 55,G,0,0.47,0.24,56.0,0,134592342223214224
2050562,00 00 11.1,+34 31 39,G,0,0.69,0.11,154.0,NPM1G+34.0480,2802745656701064479
363523,00 00 11.1,-60 24 58,G,0,0.41,0.21,92.0,0,-8311823683130950685
879655,00 00 11.1,-17 39 29,G,0,0.45,0.17,43.0,0,4796394264839317951
95111,00 00 11.1,-47 07 45,G,SO-a,0.65,0.38,126.0,0,7835344993501172611
16,00 00 11.3,-05 09 32,G,Sab,0.96,0.31,37.0,MCG-1-01-017,-2977487807683295510
977924,00 00 11.3,-10 27 41,G,0,0.49,0.34,70.0,0,-1679951900223022355
928210,00 00 11.3,-14 09 28,G,0,0.49,0.21,60.0,0,-1653156953482953367
1587819,00 00 11.3,+19 18 32,G,0,0.41,0.06,148.0,0,-1498813696144966130
1891299,00 00 11.4,+30 07 37,G,0,0.49,0.13,110.0,0,-1332014356211782508
124376,00 00 11.4,-41 22 34,G,0,0.0,0.0,0.0,LCRSB235737.4-413915,989001281687972116
661506,00 00 11.5,-34 29 32,G,0,0.38,0.13,147.0,0,-5296579706221793922
2794828,00 00 11.5,-39 35 26,G,0,0.0,0.0,0.0,0,6774598031703390329
519264,00 00 11.5,-46 04 44,G,0,0.37,0.16,97.0,0,-1099142971581516269
660701,00 00 11.6,-34 33 17,G,0,0.57,0.33,153.0,0,7200573551786666300
1011317,00 00 11.7,-07 53 53,G,0,0.39,0.21,11.0,0,2637198772027114406
874834,00 00 11.7,-17 57 26,G,0,0.6,0.43,5.0,0,-4569556353715434218
408788,00 00 11.7,-55 29 48,G,0,0.59,0.56,120.0,0,-1193620303658382919
656049,00 00 11.7,-34 53 52,G,0,0.36,0.17,142.0,0,432480193218969685
3095388,00 00 11.7,+05 23 17,G,0,0.0,0.0,0.0,0,3697219850146358548
1448967,00 00 11.8,+14 05 23,G,0,0.67,0.31,108.0,0,-2797109761746892177
623522,00 00 11.9,-37 24 49,G,0,0.54,0.29,92.0,0,-8259343188751019371
939754,00 00 11.9,-13 18 24,G,0,0.67,0.56,15.0,0,-4687539959235039065
1262173,00 00 11.9,+04 00 46,G,0,0.58,0.11,134.0,0,-6755946791609195865
552018,00 00 12.0,-43 11 09,G,0,0.42,0.12,148.0,0,-4641883319910735476
2409567,00 00 12.0,+52 13 12,G,0,0.33,0.06,178.0,0,6138233155450585615
741083,00 00 12.1,-28 29 21,G,0,0.43,0.25,124.0,0,1017600437803423149
100703,00 00 12.1,-66 30 46,G,SO-a,0.9,0.06,98.0,0,-4019675818846618309
2817447,00 00 12.1,+02 05 49,G,0,0.72,0.32,98.0,IRAS23576+0149413915,-5094920735475299719
1034336,00 00 12.2,-06 18 38,G,0,0.48,0.11,30.0,NPM1G-06.0625,2201048966478008978
1981702,00 00 12.2,+32 07 47,G,0,0.45,0.03,0.0,0,-2539871551128494172
648482,00 00 12.3,-35 28 29,G,0,0.41,0.27,57.0,0,2232055156615144782
143116,00 00 12.3,-36 31 14,G,0,0.55,0.16,53.0,0,8003704633511596053
976979,00 00 12.3,-10 32 11,G,0,0.52,0.47,72.0,0,4824440375271118588
933294,00 00 12.4,-13 46 59,G,0,0.42,0.21,20.0,0,-4301504602245760311
1068580,00 00 12.5,-03 38 51,G,0,0.4,0.07,133.0,0,7138089190822970269
1974634,00 00 12.6,+31 59 28,G,0,0.49,0.11,156.0,0,2526104178211829376
373314,00 00 12.6,-59 11 15,G,0,0.6,0.19,151.0,0,-2227847872793155225
20,00 00 12.7,+01 07 11,G,Irr,0.93,0.18,131.0,MCG0-01-016           CGCG382-16            IRASF23576+0050,2142148443131010115
581385,00 00 12.7,-40 53 17,G,0,0.36,0.1,154.0,0,3403535899180287172
655243,00 00 12.8,-34 57 22,G,0,0.49,0.33,170.0,0,6986651008547939010
606178,00 00 12.8,-38 41 50,G,0,0.29,0.03,0.0,0,3902985014689187986
958607,00 00 12.8,-12 01 53,G,0,0.43,0.18,80.0,0,8796087532706640103
846232,00 00 12.9,-20 06 25,G,0,0.66,0.38,93.0,0,5660708941488863164
1118055,00 00 12.9,-01 27 49,G,0,0.46,0.18,172.0,0,-534356264768348903
107765,00 00 13.1,-44 15 37,G,0,0.73,0.17,6.0,LCRSB235738.9-443219,3001729382322155483
18,00 00 13.1,+46 57 55,G,0,0.98,0.13,17.0,MCG8-01-019           CGCG549-14            CGCG548-23,-6782249114836302368
1008099,00 00 13.1,-08 06 58,G,0,0.58,0.27,164.0,0,8287288399439355067
198787,00 00 13.1,-27 38 00,G,0,0.61,0.13,87.0,DUKST409-58,536071676005405863
520632,00 00 13.2,-45 57 57,G,0,0.4,0.22,90.0,0,-2002960465202419831
133642,00 00 13.2,-26 43 51,G,E,1.15,0.53,94.0,0,6869958897857522825
483477,00 00 13.3,-48 48 35,G,0,0.34,0.04,0.0,0,-7355438050449426761
133589,00 00 13.3,-23 45 47,G,E,0.77,0.22,134.0,0,-1195033505021418315
13,00 00 13.3,+33 08 03,G,0,0.75,0.1,95.0,CGCG499-29            CGCG498-57,-5415415044077367277
1982208,00 00 13.3,+32 08 21,G,0,0.39,0.09,178.0,0,4999551970913647126
198767,00 00 13.4,-29 05 24,G,0,0.66,0.24,32.0,DUKST409-38,6810061365746766500
1124109,00 00 13.5,-01 12 49,G,0,0.54,0.31,139.0,0,7508524317234720449
1663882,00 00 13.5,+22 07 07,G,0,0.47,0.08,44.0,0,-8062174250989922671
479679,00 00 13.5,-49 10 33,G,0,0.51,0.18,146.0,0,7258810543617854399
1971084,00 00 13.6,+31 55 04,G,0,0.42,0.12,141.0,0,1188188319688425825
755636,00 00 13.6,-27 23 32,G,0,0.36,0.02,0.0,0,-7399103867061256441
649296,00 00 13.7,-35 24 27,G,0,0.55,0.23,52.0,0,-337683168139240936
682523,00 00 13.7,-33 00 20,G,0,0.38,0.15,178.0,0,-5369877831966029908
840854,00 00 13.7,-20 30 10,G,0,0.36,0.12,8.0,0,-8184491030388246274
762389,00 00 13.7,-26 54 27,G,0,0.33,0.06,148.0,0,4991845756856828284
107766,00 00 13.7,-44 47 38,G,0,0.0,0.0,0.0,LCRSB235739.6-450420,3331971762860030691
2282521,00 00 13.8,+46 30 53,G,0,0.46,0.06,139.0,0,-7563899268197953769
133624,00 00 13.8,-25 11 11,M,0,0.91,0.37,115.0,0,64831814858987665
1171756,00 00 13.9,+00 39 12,G,0,0.44,0.24,64.0,0,-6807289594923769421
502382,00 00 13.9,-47 22 32,G,0,0.39,0.12,26.0,0,2909035077411776670
2402696,00 00 13.9,+51 55 08,G,0,0.69,0.23,57.0,NPM1G+51.0391,-1406174450772248065
1268546,00 00 14.0,+04 27 44,G,0,0.61,0.21,59.0,0,3582887803472198094
733689,00 00 14.1,-29 04 36,G,0,0.43,0.13,143.0,0,3557642883325321964
95112,00 00 14.1,-47 07 36,G,Sab,0.64,0.46,100.0,0,9195260421721969202
238518,00 00 14.1,-76 52 25,G,0,0.8,0.57,100.0,0,8378869255086499933
166785,00 00 14.1,+70 02 00,G,Sc,0.8,0.64,119.0,IRAS23576+6945,6208311453875453282
198088,00 00 14.2,-26 43 51,G,0,0.85,0.17,71.0,DUKST537-6,-3278908547134012094
198096,00 00 14.3,-25 14 43,G,0,0.7,0.03,0.0,DUKST537-31,2707820333317825699
650709,00 00 14.3,-35 17 49,G,0,0.34,0.11,121.0,0,-7141862023214652883
2048278,00 00 14.4,+34 22 53,G,0,0.59,0.29,95.0,0,-3874022885979025724
925801,00 00 14.4,-14 20 34,G,0,0.47,0.04,0.0,0,7447212652839532277
1340887,00 00 14.5,+08 10 38,G,0,0.65,0.01,0.0,0,7943632593087885524
915872,00 00 14.6,-15 05 25,G,0,0.4,0.13,79.0,0,-2272430511532823704
1827236,00 00 14.6,+28 08 00,G,0,0.47,0.17,167.0,0,2472964976049412226
766007,00 00 14.6,-26 36 30,G,0,0.67,0.5,4.0,0,6958652982223838613
756302,00 00 14.6,-27 20 58,G,0,0.76,0.53,134.0,0,2003551881069544626
1727704,00 00 14.7,+25 10 25,G,0,0.42,0.12,80.0,0,-5778415812361424659
780777,00 00 14.7,-25 16 29,G,0,0.36,0.08,168.0,0,-5957794759949372856
1172415,00 00 14.7,+00 40 28,G,0,0.41,0.07,11.0,0,-7445847376100265646
24,00 00 14.8,+32 49 55,G,0,0.71,0.06,136.0,IC5371                CGCG499-30            CGCG498-58            !KAZ234,-3430398101141967148
607516,00 00 14.9,-38 34 22,G,0,0.35,0.13,44.0,0,3558844344020303218
504286,00 00 14.9,-47 15 12,G,0,0.52,0.43,98.0,0,-5321230966706451321
579816,00 00 14.9,-41 01 43,G,0,0.43,0.26,155.0,0,-6135558648004404942
394523,00 00 15.0,-57 03 10,G,0,0.75,0.3,15.0,0,7095994719778478850
265852,00 00 15.2,-72 02 51,G,0,0.44,0.16,55.0,0,7224140884180044511
