toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id,frame_hash
7619.01,110.48708,-23.414036,475.54,110.48708,-23.414036,-4463123992398807106,-7242640149390493620
762.01,166.074742,-47.821496,98.4458,166.074742,-47.821496,1418182348800436667,6033995080155582975
842.01,91.937566,-73.391862,368.8,91.937566,-73.391862,-3306236238035052569,7927627403287858196
843.01,207.907675,-23.78124,471.158,207.907675,-23.78124,-7038917140709279300,-691588044895570223
844.01,19.461136,0.346971,472.297,19.461136,0.346971,6114580146110561078,-8413691325430423101
845.01,24.172722,-31.670795,475.359,24.172722,-31.670795,7465377103312120604,1852385168480035890
846.01,26.376875,-51.296821,446.815,26.376875,-51.296821,3487753618067311397,1079227950942178278
847.01,43.875521,-53.665545,659.753,43.875521,-53.665545,-6715453088371746267,8843235690730622032
848.01,24.216097,-39.142583,527.114,24.216097,-39.142583,7062148672468683148,-4081997626662379566
849.01,28.715796,-29.421709,225.734,28.715796,-29.421709,-1262129640451466516,-5182580832391983116
850.01,9.765924,-17.221806,342.206,9.765924,-17.221806,-7433730648645405235,-2150242227534211776
851.01,7.387843,-10.468279,154.477,7.387843,-10.468279,1991745449405894149,1308950694176835833
852.01,24.740265,-7.280979,351.426,24.740265,-7.280979,6721025232171309806,3008365129740214866
853.01,32.914289,-37.892988,287.558,32.914289,-37.892988,4084299255313633639,-5372835408409878932
854.01,28.078089,-43.047613,279.96,28.078089,-43.047613,-4205638370371418352,-7281699167338276513
855.01,15.543042,-2.144574,294.418,15.543042,-2.144574,7912348585749707652,8868688602241829801
856.01,14.094894,-14.788329,574.712,14.094894,-14.788329,6581547669574871829,-9124276475021333163
857.01,25.871364,-14.149185,286.484,25.871364,-14.149185,5222478270433472274,7757401685179343968
858.01,60.199826,-54.592918,250.489,60.199826,-54.592918,3481175506785592663,-6565186132216934605
859.01,97.144014,-61.150325,193.087,97.144014,-61.150325,8291241525671806454,-7441563701430421701
7510.03,273.728188,-54.434055,249.006,273.728188,-54.434055,-7143765054816008080,-3028842569162592182
7511.01,342.031649,-14.494779,138.671,342.031649,-14.494779,-5040649425964069115,5810860854776327400
7512.01,188.137317,-9.607611,347.917,188.137317,-9.607611,-2269930703728284507,-5518317853351795520
7513.01,183.472474,-0.393436,109.353,183.472474,-0.393436,-1778575192016153585,2451334339305676468
7513.02,183.472474,-0.393436,109.353,183.472474,-0.393436,-3418426669052339565,7641280072057316189
7514.01,77.877723,41.110632,1317.6,77.877723,41.110632,6207246610328554590,-1872777581907880373
7515.01,56.930436,58.503693,605.253,56.930436,58.503693,-6821725986793999310,-9074273173486580532
7516.01,55.886464,42.378379,203.362,55.886464,42.378379,-1044178159563980775,-411696391699793384
7517.01,351.825442,87.465641,677.923,351.825442,87.465641,6569760789741328199,-8278285132949356997
7518.01,78.873925,44.433345,432.406,78.873925,44.433345,-1795638763665085189,-2584059516423846049
7519.01,71.793519,37.71272,409.044,71.793519,37.71272,1624065821444851656,2304954056460638666
752.01,176.299052,-42.063958,301.462,176.299052,-42.063958,8618419762326821814,8868762433314907436
7520.01,51.619755,42.614236,870.176,51.619755,42.614236,7453198351593722340,-5174073532039259719
7521.01,51.801487,59.215961,539.819,51.801487,59.215961,2606308440122333138,5939357819104375545
7620.01,96.828556,-69.903716,340.284,96.828556,-69.903716,2241146008630553733,-8526408472878195914
7621.01,117.283902,-37.665947,561.347,117.283902,-37.665947,2657375069659803184,3835447052474036800
7622.01,82.842347,-74.514879,250.961,82.842347,-74.514879,9029446216937347866,-2443174691812319616
7623.01,25.820394,68.713998,177.758,25.820394,68.713998,8932715318458459520,1760072139092652747
7624.01,283.620994,55.96725,170.87,283.620994,55.96725,6282285044745673789,2458027974568586602
7625.01,346.076754,52.120591,109.872,346.076754,52.120591,-51537750218932969,-3474865568884266411
7626.01,273.657733,77.864082,186.659,273.657733,77.864082,-1266597999254846667,8083370638334431631
7627.01,55.664386,43.279801,832.809,55.664386,43.279801,1610546208804882241,-7641335599038630360
7628.01,59.118291,53.685586,848.224,59.118291,53.685586,2452187047662583057,2985661713449221054
7629.01,78.694639,36.371209,657.913,78.694639,36.371209,3667746787523148954,-9169506365408040443
763.01,194.468098,-39.758061,95.1274,194.468098,-39.758061,-2983837292356368475,3618024641354537426
763.02,194.468098,-39.758061,95.1274,194.468098,-39.758061,-5903640915177817788,-5390121397339910610
7630.01,60.336925,44.585976,447.292,60.336925,44.585976,3437839043930405991,-6422973984791942582
7631.01,84.061409,83.283469,1042.84,84.061409,83.283469,355988222155860672,6728189625034900917
7632.01,93.744504,14.235605,595.532,93.744504,14.235605,250406902638374318,1700306301109227220
826.01,203.106019,-42.475273,172.256,203.106019,-42.475273,-8942354442537521792,-6861952762152886090
827.01,98.893269,-79.715754,336.988,98.893269,-79.715754,-8219208305211090865,5603518023636850593
828.01,210.193571,-30.583608,200.075,210.193571,-30.583608,-1609048120532731558,6939876064551070078
829.01,224.208391,-37.042983,142.461,224.208391,-37.042983,6558644665970402178,-6935565350230944134
830.01,129.756861,-74.763114,222.995,129.756861,-74.763114,333858500640831515,5480814686474071031
831.01,229.033411,-38.87541,86.0601,229.033411,-38.87541,3649101012011225409,-4498591985226136183
832.01,84.081627,-54.191199,586.704,84.081627,-54.191199,3913936009648136095,2784859375710235705
833.01,145.645472,-62.475886,41.7148,145.645472,-62.475886,-6085240381052194966,7459201366368877162
834.01,195.828164,-49.639773,258.777,195.828164,-49.639773,3597240889087484496,3725355589226370621
835.01,192.057325,-56.894318,166.834,192.057325,-56.894318,-5407681521602976953,425329824987370244
836.01,225.079883,-24.454202,27.5024,225.079883,-24.454202,-1830888866083345510,-3922866503399515000
836.02,225.079883,-24.454202,27.5024,225.079883,-24.454202,-4280377848918951742,2304995859081070395
837.01,157.037281,-64.505211,142.488,157.037281,-64.505211,-7352817599460603602,-855310954474429110
838.01,203.166643,-38.845947,305.237,203.166643,-38.845947,-5941289272069432702,-2982474742671662671
839.01,166.979879,-61.14625,1627.63,166.979879,-61.14625,-8604553561923614439,6822348543381444396
840.01,198.132842,-45.590574,488.176,198.132842,-45.590574,-6057194992246049934,-8694082029072932191
841.01,94.942993,-53.226707,306.068,94.942993,-53.226707,2399242706231590300,-8752077521168521496
7522.01,60.689552,63.608864,162.646,60.689552,63.608864,3903207712550682461,4973129597350504553
7523.01,78.871085,39.326107,577.67,78.871085,39.326107,4361550111655918155,8360212184116903327
7524.01,304.871796,77.058971,628.808,304.871796,77.058971,5373048354072539033,-145408395071199638
7525.01,73.619921,45.443161,238.584,73.619921,45.443161,8158567075396941570,-5765735723886996785
7526.01,101.775637,83.806071,301.371,101.775637,83.806071,5546612974842770163,464115478726909046
7527.01,77.920369,41.175704,1062.01,77.920369,41.175704,-8874863931834511696,-7666525884521829473
7528.01,51.438273,49.745638,682.837,51.438273,49.745638,-4662122099481757474,-6191667185320391747
7529.01,48.018098,52.927792,676.096,48.018098,52.927792,-1236503919698948693,862067745358668007
753.01,178.074448,-47.583414,597.747,178.074448,-47.583414,-5261520439973594316,4964802118005454790
7530.01,111.708555,5.703417,700.04,111.708555,5.703417,2931898495212256909,-8928194113515474127
7531.01,96.561,-33.456478,205.775,96.561,-33.456478,-2733740089036207433,4896309195076554429
7532.01,94.706646,-63.650679,593.708,94.706646,-63.650679,-6395880774652060442,-4751461832483756159
7533.01,104.913072,-24.854159,521.532,104.913072,-24.854159,7662222458753678638,-750643562501066433
7534.01,84.796069,-45.964085,569.61,84.796069,-45.964085,-7571529920182661092,-8870653430628206310
7633.01,96.348911,0.153834,624.333,96.348911,0.153834,2415596483796650906,4495141584535452475
7634.01,92.311551,-23.808793,553.678,92.311551,-23.808793,3311263420769252333,-2910370396868356534
7635.01,89.417533,-11.022077,795.144,89.417533,-11.022077,-5876620304414966165,6850462899543212270
7636.01,90.338685,13.011339,572.2,90.338685,13.011339,7692294431868215729,8509776320894870023
7637.01,102.959598,-29.773897,806.306,102.959598,-29.773897,7119009984109447708,4563870192265208385
7638.01,102.192998,-9.015855,460.349,102.192998,-9.015855,7545736144342274917,-7574292568102118463
7639.01,97.211407,-78.473059,182.104,97.211407,-78.473059,8088109639871235069,2918042151353645169
764.01,174.302837,-38.307191,789.341,174.302837,-38.307191,8461980583529134714,-6054125543708321041
7640.01,89.265469,-16.900275,770.732,89.265469,-16.900275,-1388220032362323872,-9196811946390237910
7641.01,105.935588,-16.636633,735.584,105.935588,-16.636633,9033507795700217232,3512054442469730312
7642.01,111.408753,-2.864118,782.676,111.408753,-2.864118,1189905383293036017,4684727840091385441
7643.01,94.019021,5.520447,632.12,94.019021,5.520447,2712733214469865967,6352483193938843780
7644.01,111.17447,-2.991594,395.576,111.17447,-2.991594,-7736396751481639687,299967292312751358
7645.01,109.603807,8.197713,1449.95,109.603807,8.197713,8981574887156636811,7483254034212523339
7646.01,92.992373,2.673793,671.59,92.992373,2.673793,-1065271727344072458,-3485838874430277749
860.01,43.546163,-41.514421,494.093,43.546163,-41.514421,-7139913264034317403,1006880621250947292
861.01,119.533518,-60.780499,422.358,119.533518,-60.780499,2144441464269074730,2443596081576846557
862.01,124.300024,-65.65708,0.0,124.300024,-65.65708,-5971114896979745143,3476988128512073089
863.01,93.729429,-49.756087,111.279,93.729429,-49.756087,-6525835831315668134,-8516917854430281139
864.01,81.443395,-51.357031,38.0915,81.443395,-51.357031,-899448136515054613,5947111676593586524
865.01,62.454351,-26.022091,136.022,62.454351,-26.022091,581123025231605165,1060643442290085595
866.01,77.546589,-57.586679,455.064,77.546589,-57.586679,1099242766839783643,-5527152015525462383
867.01,119.014208,-64.941154,200.12,119.014208,-64.941154,-3217541186968300725,-4101258402691891100
868.01,108.568016,-74.970528,230.697,108.568016,-74.970528,-7840937520316805982,-5029296524852562612
869.01,53.178982,-51.788532,110.247,53.178982,-51.788532,4941087775596919109,-5740920988637740527
870.01,63.31929,-50.944261,53.8027,63.31929,-50.944261,-5946657346646742436,-1403746958844179832
871.01,74.737626,-50.627415,68.0473,74.737626,-50.627415,-4732238112805969998,-7936413610696642738
872.01,74.868182,-55.92906,179.254,74.868182,-55.92906,-202842489932278298,7733867198650541657
872.02,74.868182,-55.92906,179.254,74.868182,-55.92906,7589257818320895071,6490054772278439010
873.01,56.736636,-63.336878,76.9563,56.736636,-63.336878,-4590584195668301047,6661007264435394028
874.01,96.069345,-46.93762,130.527,96.069345,-46.93762,1483161928001119497,-6225397852704330519
7535.01,96.653706,-18.922749,622.127,96.653706,-18.922749,-205503256225392726,690094619229200296
7536.01,96.645519,12.426961,1262.38,96.645519,12.426961,-8847049506421208507,-3469485760364432433
7537.01,94.257682,-43.366184,50.2408,94.257682,-43.366184,-7420901449534612074,5220811047407004601
7538.01,90.37371,-29.513984,175.019,90.37371,-29.513984,953634672652650860,-1901873888969775210
7539.01,92.609681,-8.249462,313.421,92.609681,-8.249462,6597915821480075171,890835085425670100
754.01,189.297113,-42.413637,498.36,189.297113,-42.413637,-9027257040926179683,3728387296060178799
7540.01,89.476837,12.7709,860.306,89.476837,12.7709,2403252619138493075,4299819937937665067
7541.01,94.166583,-22.970797,1160.04,94.166583,-22.970797,-3713600153194171450,-672650121935225354
7542.01,96.606198,7.884955,745.289,96.606198,7.884955,-6038907430766845977,4228716822442527695
7543.01,103.061536,6.265291,1080.57,103.061536,6.265291,5525363176375000275,-1236467720162101818
7544.01,95.9969,-36.528216,99.9963,95.9969,-36.528216,-8500748466843637044,-8258855304126202419
7545.01,103.960969,-2.591046,385.003,103.960969,-2.591046,3480583806882281060,-3391761657822212453
7546.01,118.040237,-61.069387,238.985,118.040237,-61.069387,1552817018642730610,-5176417333403444836
7547.01,69.937825,-72.764189,795.661,69.937825,-72.764189,548729008094378313,1125714200388309095
7647.01,99.167806,4.771693,704.588,99.167806,4.771693,1780274665588128694,-6766344050147311181
7648.01,100.57371,-2.277588,1088.66,100.57371,-2.277588,-5747465853009373327,-2737829588115346397
7649.01,117.190025,-69.059282,635.178,117.190025,-69.059282,291235537422993732,-7406194877040465605
765.01,78.165188,-53.743438,168.781,78.165188,-53.743438,-6574994057505062924,-4569513305064303330
7650.01,110.988858,-3.495763,943.273,110.988858,-3.495763,-4406334181185963427,2720474123771985200
7651.01,87.740352,-49.79406,209.489,87.740352,-49.79406,3906131963474061943,1078119498749266882
7652.01,110.623757,-3.120236,1130.44,110.623757,-3.120236,-4002968418022016408,6631659150023070152
7653.01,97.053092,-63.472957,1055.34,97.053092,-63.472957,8612230820283148733,2926458775287385219
7654.01,114.383517,-70.799927,297.836,114.383517,-70.799927,-1402542774729746206,-848077029678168349
7655.01,128.294127,-22.959231,993.632,128.294127,-22.959231,-9144590937355635851,3322504352842050077
7656.01,127.319943,5.781981,376.113,127.319943,5.781981,-8001980740691008136,-8972218984316160810
7657.01,114.656079,-20.802965,1223.19,114.656079,-20.802965,-8438756704378865945,-6374190605893809126
7658.01,108.426932,-38.213569,725.621,108.426932,-38.213569,-1744489871186550026,-8772344334815873772
7659.01,97.683952,-75.279962,915.582,97.683952,-75.279962,-995401309533416886,5360301209743318011
766.01,175.52524,-23.354845,283.971,175.52524,-23.354845,3440960732809496624,3127384790636542908
6856.01,355.409997,-28.336727,446.864,355.409997,-28.336727,247456892425512874,6149418299474000400
6857.01,8.810668,-55.889296,145.095,8.810668,-55.889296,5708522185924088668,2298289909703693564
6858.01,1.512156,-58.935221,61.1486,1.512156,-58.935221,5503335741847028285,6631774103381124707
6859.01,21.648785,-63.96451,520.499,21.648785,-63.96451,7968276054174372793,-8460352276451391311
686.01,111.601066,-54.452065,255.337,111.601066,-54.452065,-7387378643792067664,-3636763081940476549
6860.01,342.792364,-6.779791,557.124,342.792364,-6.779791,3927193571537164488,6613561993154502151
6861.01,4.043933,3.137181,660.159,4.043933,3.137181,-1419127975164511286,1246778561967236506
6862.01,3.539406,7.115538,383.433,3.539406,7.115538,6975264191538321957,1790945173745249748
6863.01,31.091545,4.33968,715.613,31.091545,4.33968,2153664604513568585,-1442261994341722548
6864.01,51.570524,23.000347,384.084,51.570524,23.000347,-8979138075937459021,6232418014448444857
6865.01,0.935669,11.332234,211.088,0.935669,11.332234,3453307684067557710,-3115340054652479981
6866.01,21.602425,4.317341,361.951,21.602425,4.317341,-6334430822666909756,-4492413061847651993
6867.01,0.318198,12.040073,463.319,0.318198,12.040073,-2015226132078632580,-5055772675058353862
6868.01,3.276119,7.660267,708.514,3.276119,7.660267,5214720318945273863,-6307916758123304146
6869.01,49.593526,24.277814,200.19,49.593526,24.277814,2840890146695634912,8601058305758486109
687.01,137.672815,-45.098845,42.4467,137.672815,-45.098845,-5003158204685206043,8332580736793306946
6870.01,104.11559,20.420768,320.806,104.11559,20.420768,-4207996452842168902,-3621772554201040112
6871.01,48.936836,18.484536,74.1676,48.936836,18.484536,-6140685865172900238,4668475725037087590
6952.01,92.092038,33.732462,388.991,92.092038,33.732462,4573503047502734618,-3756665300631754614
6953.01,114.586421,19.531926,865.039,114.586421,19.531926,-4688503077175615219,-1826990222019440097
6954.01,168.324059,-2.787764,190.042,168.324059,-2.787764,1142617822800904082,-4767590133642974384
6955.01,92.934009,25.038945,1020.81,92.934009,25.038945,4241205022876291000,3833501198127360227
6956.01,93.081227,13.953313,1048.28,93.081227,13.953313,8079170333226751180,-5746736198886456773
6957.01,75.793998,-66.358346,176.682,75.793998,-66.358346,-4796243212186358587,4684709439104442134
6958.01,271.178306,70.430348,338.369,271.178306,70.430348,-1362700588806178923,-5389924561987094181
6959.01,291.191388,64.618252,804.639,291.191388,64.618252,4646146835728287328,-7015153352829916333
696.01,68.178987,-39.790874,19.8782,68.178987,-39.790874,4966389138865015695,8564304161798078382
696.02,68.178987,-39.790874,19.8782,68.178987,-39.790874,8965638644643809771,-5874563493776275577
696.03,68.178987,-39.790874,19.8782,68.178987,-39.790874,-7447268737701317172,-7083967219895716022
6960.01,326.64701,-31.006241,236.69,326.64701,-31.006241,3413959301919155384,8115752310337976308
6961.01,30.218314,12.583289,271.527,30.218314,12.583289,-3832662957627884406,8041437344758464915
6962.01,55.255931,13.519187,256.011,55.255931,13.519187,-8533838615481266396,-5184444242747210987
6963.01,63.928339,29.166542,159.244,63.928339,29.166542,9038544507815793906,-1912235916114034257
6964.01,45.860656,17.808283,131.527,45.860656,17.808283,7332606454326714977,3166650455227741755
7037.01,128.328153,5.106301,445.119,128.328153,5.106301,8662517813252492784,7446136370918854137
7038.01,246.057741,-32.143789,152.834,246.057741,-32.143789,-5040154207133971551,4524520823013316014
7039.01,192.339004,-70.916554,183.08,192.339004,-70.916554,-2824494446842683418,-1055241197382277980
704.01,91.089986,-55.311538,29.8424,91.089986,-55.311538,-2813643580979152622,5705542656323173497
7040.01,283.443213,-34.784103,237.004,283.443213,-34.784103,-297787418298302130,-7860201160987065718
7041.01,357.802172,-50.869862,439.52,357.802172,-50.869862,8240481754760223866,5227130232936837879
7042.01,249.91015,20.743061,237.065,249.91015,20.743061,3587696545513005266,-4795702601872436633
7043.01,251.80616,37.885957,64.2031,251.80616,37.885957,-6364479439236827417,-9002926710490816538
7044.01,250.414739,15.20053,232.078,250.414739,15.20053,1155548316539550696,5944897817119933219
7045.01,256.054062,31.565369,201.532,256.054062,31.565369,-3177283261759812341,-4487830484341833574
7046.01,40.587028,-59.46639,528.702,40.587028,-59.46639,5330801174966133602,5364426654604002510
7047.01,81.397716,-25.517309,216.12,81.397716,-25.517309,1182111225077447614,7150108330403720329
7048.01,353.430263,-62.643379,753.924,353.430263,-62.643379,-1566266346663507110,843552942853073552
7049.01,39.824291,7.470835,20.0182,39.824291,7.470835,-6598092603584689905,-5890221477641009318
705.01,106.477148,-72.558765,191.058,106.477148,-72.558765,8775184803081508168,-4645531335479500385
7050.01,278.519237,17.199139,476.345,278.519237,17.199139,-500119734339035578,-4445522370261934764
7051.01,272.797502,5.982054,190.241,272.797502,5.982054,-6070297584847383254,-8578140765376332267
7052.01,268.95853,33.419623,29.7194,268.95853,33.419623,-5324546095230592566,3170473327295983709
7124.01,356.180508,56.843339,610.592,356.180508,56.843339,1845974735520001565,1567818799779495250
7125.01,356.773197,60.249859,115.061,356.773197,60.249859,6268027470188564601,-3381238267929182275
7126.01,354.944277,58.00075,666.281,354.944277,58.00075,2652059100952377924,-1795646171831887884
7127.01,15.554384,62.013217,833.536,15.554384,62.013217,-1432229734301247560,-8953689436636397598
7128.01,350.057782,60.424042,1048.98,350.057782,60.424042,8460085166943542155,-2317584429150938972
7129.01,342.317208,61.201293,698.905,342.317208,61.201293,8045289122433371523,1831324377584661599
713.01,102.021376,-65.624257,69.3653,102.021376,-65.624257,2183806874957124554,-4148760670047295641
713.02,102.021376,-65.624257,69.3653,102.021376,-65.624257,3731665567642571714,-8606514230932315173
7130.01,342.713199,64.970472,697.962,342.713199,64.970472,-6680889647037867284,-7213454946254716423
7131.01,8.406336,63.267344,1147.25,8.406336,63.267344,8112026179699026771,-7182224633255973571
7132.01,323.783634,64.077414,498.336,323.783634,64.077414,-5348949169161739041,-1991371582981301223
7133.01,10.787342,62.362882,884.206,10.787342,62.362882,-8771925981579658624,6477066818842370604
7134.01,349.385015,63.768479,937.871,349.385015,63.768479,7905362152313492886,-453661024985486015
7135.01,237.222993,35.398017,590.48,237.222993,35.398017,-4672976404510597381,-6629498694252246728
7136.01,357.873254,60.933269,618.889,357.873254,60.933269,-6709971111951377642,7044747301818620660
7137.01,236.054241,58.553688,196.593,236.054241,58.553688,879561242941636922,-7381119374611699331
7138.01,350.58587,60.754699,1154.79,350.58587,60.754699,5261559310188983620,1378377710808115540
7139.01,350.306271,65.257695,699.662,350.306271,65.257695,8817654687863003376,-2363939408509374962
714.01,92.392417,-53.822988,53.8473,92.392417,-53.822988,3568934627226525403,6843241301555820631
6872.01,70.149378,25.009813,75.1703,70.149378,25.009813,-492668000054270867,-4738507154296355019
6873.01,121.454994,20.803931,60.1874,121.454994,20.803931,5033875724865688710,6802693393858769663
6874.01,116.578612,30.776661,468.406,116.578612,30.776661,-4702479999801009053,5579569943474705689
6875.01,105.009764,11.045477,753.865,105.009764,11.045477,-3201694270719000940,1411947584840930676
6876.01,147.221565,8.974037,140.69,147.221565,8.974037,-7212327598922935415,-3900841827197138233
6877.01,164.189386,9.673946,246.599,164.189386,9.673946,-1704217060430327858,1842731081751019512
6878.01,106.486751,11.772439,532.485,106.486751,11.772439,4872934927499233078,-8691381580172827622
6879.01,163.02506,10.794672,248.774,163.02506,10.794672,1016444890298707428,-5672900394662225977
688.01,110.194274,-55.379531,176.054,110.194274,-55.379531,4234371297974556141,-8401813466209968336
6880.01,117.070656,30.184445,115.933,117.070656,30.184445,5128152287186340712,-5949276476544763596
6881.01,56.22842,45.507976,775.775,56.22842,45.507976,692526272612093017,-2727761094330939232
6882.01,254.242045,-68.709846,733.941,254.242045,-68.709846,-1739829620169693053,4830971007429848817
6883.01,310.2917,3.638297,93.7345,310.2917,3.638297,6257075112709266534,-3981028924132203172
6884.01,193.008793,26.673951,562.376,193.008793,26.673951,-8659665031301146179,1042198947362771684
6885.01,207.488369,66.773769,329.485,207.488369,66.773769,1636880142398472057,-1530113490688288453
6886.01,183.608978,5.29803,229.607,183.608978,5.29803,-7130751043494039069,-1868651018561574267
6887.01,184.083837,39.149853,526.024,184.083837,39.149853,7285127252163130835,4540576099191489743
6965.01,103.678273,24.245141,31.1664,103.678273,24.245141,5775940850081653789,-3613078819146962336
6965.02,103.678273,24.245141,31.1664,103.678273,24.245141,741323181350637298,-4705109304298099641
6966.01,61.131862,16.216647,216.411,61.131862,16.216647,5801162828792486423,4888780387869223500
6967.01,123.381848,16.419516,477.295,123.381848,16.419516,-4463525246935338041,-5119606800260872933
6968.01,289.332853,38.348899,430.708,289.332853,38.348899,-6834532709796516983,-1633796454562717859
6969.01,308.160533,40.778443,658.741,308.160533,40.778443,-5794680185199501720,3365275393501672268
6969.02,308.160533,40.778443,658.741,308.160533,40.778443,3007882222513039730,-122816354592287829
697.01,69.704221,-36.681326,93.7714,69.704221,-36.681326,-8565425801992043853,-2920557358781745996
6970.01,295.49671,42.537932,587.91,295.49671,42.537932,1528056915039615520,-7795802381680405953
6971.01,168.416829,51.177452,231.047,168.416829,51.177452,7718397550388118686,-3333173936729614745
6972.01,204.439616,48.246384,297.451,204.439616,48.246384,6252075770673792463,-7710074547049485879
6973.01,352.291773,66.099275,76.325,352.291773,66.099275,-9182145369266912507,3685274942808965524
6974.01,133.99297,-14.358967,360.739,133.99297,-14.358967,-7578026452249238908,4402299686459714510
6975.01,163.574892,-36.271069,0.0,163.574892,-36.271069,-4928040546747602234,-6506047620364590900
6976.01,144.074277,-40.626972,252.27,144.074277,-40.626972,4541429580655726542,9081280755505886781
6977.01,71.110002,16.518582,98.0152,71.110002,16.518582,6479841205312159965,-7830147871671860864
7053.01,281.70848,12.554509,404.16,281.70848,12.554509,-7611065342169519827,8227805512692208844
7054.01,269.095123,-2.404231,129.214,269.095123,-2.404231,5876735215551906757,2525614422456928526
7055.01,274.37327,-3.381059,298.64,274.37327,-3.381059,2230339112011609743,-266451307492529875
7056.01,280.6873,5.937659,655.037,280.6873,5.937659,-3026086440196004307,7126878316159388093
7057.01,269.57207,5.761371,403.458,269.57207,5.761371,7890964614194172489,3499500210354795268
7058.01,274.743418,10.597197,279.86,274.743418,10.597197,7379006554600780251,2266150052380442514
7059.01,270.444183,-2.97098,290.736,270.444183,-2.97098,2547758036907371691,7993489348869699975
706.01,74.752657,-49.736179,94.697,74.752657,-49.736179,8965036993050758827,-1369116813312880573
7060.01,300.047116,-71.966865,191.394,300.047116,-71.966865,5193689584953709481,-2859985153478602185
7060.02,300.047116,-71.966865,191.394,300.047116,-71.966865,-2923787055091531800,-5223709664156516282
7061.01,304.538843,-1.076003,149.216,304.538843,-1.076003,-2945719056760598824,-9065065077986485624
7062.01,313.292091,-9.044055,47.6049,313.292091,-9.044055,-2532360999223956523,9068778805969893042
7063.01,313.726289,-2.334419,58.9521,313.726289,-2.334419,-2397258290951897139,8272737236968030723
7064.01,276.104689,69.097768,144.581,276.104689,69.097768,-95173766571655416,1128978572362715942
7065.01,279.71524,43.093727,280.342,279.71524,43.093727,6000493198704901271,-8057749088682032525
7066.01,291.063681,0.746014,338.386,291.063681,0.746014,2630740352961694324,-704089668230907901
7067.01,295.287232,41.222003,872.343,295.287232,41.222003,-1683069797202722158,6119632620451812661
714.02,92.392417,-53.822988,53.8473,92.392417,-53.822988,3303939465838488508,5022171091722897724
7140.01,349.021766,59.019516,1030.49,349.021766,59.019516,6951819338894819352,-6142263875987507393
7141.01,254.662151,83.271745,229.246,254.662151,83.271745,1156638635920488726,179742061017145203
7142.01,250.44698,14.772788,557.43,250.44698,14.772788,-5599742015530947974,4962012084963558966
7143.01,92.381859,85.820703,177.343,92.381859,85.820703,4956855260708551187,8149886523267981893
7144.01,263.053897,14.26805,625.682,263.053897,14.26805,-7621920402564200820,5130966269689486314
7145.01,246.09856,32.029436,578.77,246.09856,32.029436,-4062859941615877807,7213923136114131745
7146.01,17.742424,82.221473,544.981,17.742424,82.221473,-9184892443928684528,9052300272032200826
7147.01,256.753952,38.784588,207.933,256.753952,38.784588,3152331065934750951,4430267761871062707
7148.01,254.146881,22.569607,245.173,254.146881,22.569607,-3050637073805781991,-3666048478278422349
7149.01,244.738466,19.175812,126.126,244.738466,19.175812,2650997269133971930,2617611601833955023
715.01,113.852328,-73.577409,42.4048,113.852328,-73.577409,-5248660516428200440,-5531500403840739750
7150.01,19.247141,71.093647,1276.55,19.247141,71.093647,8710947041923320665,-2990561918202621238
7151.01,69.641701,74.30934,350.869,69.641701,74.30934,5954337653355147511,7631744427668286168
7152.01,10.212378,71.364782,0.0,10.212378,71.364782,1333651425095199501,5382831599363920911
7153.01,190.256094,88.082025,293.366,190.256094,88.082025,3489214076184019146,8199981873751354018
7154.01,264.570314,15.213537,299.123,264.570314,15.213537,-7037940428013098691,-7425046388767847479
7155.01,12.445448,79.287855,144.751,12.445448,79.287855,-4555358491074132669,-809812696983540880
7156.01,45.280234,69.916053,181.369,45.280234,69.916053,7793984679024627355,5852903591373054486
6888.01,12.9724,57.364237,324.436,12.9724,57.364237,3390998917954975617,2520392316924979840
6889.01,199.484552,16.418007,661.309,199.484552,16.418007,2865097663519867203,1034029761732954613
689.01,147.005591,-48.320751,108.513,147.005591,-48.320751,-6142340897801742022,3306513088944394729
6890.01,139.231123,-20.676234,299.679,139.231123,-20.676234,4472725384831127214,-7936020778919556592
6891.01,185.205942,53.160817,517.159,185.205942,53.160817,-6490226377380235431,146819874979185802
6892.01,178.369356,47.971471,720.54,178.369356,47.971471,1310713235911776093,3906639302174974145
6893.01,2.892723,4.767212,167.253,2.892723,4.767212,-3471428247713281235,-8264885760670254363
6894.01,173.469142,12.451091,73.8131,173.469142,12.451091,-1422472802477535865,-972984881732102792
6895.01,344.835029,52.066799,203.968,344.835029,52.066799,3918187416214112396,7945652200157121036
6896.01,358.005905,-9.349538,209.632,358.005905,-9.349538,6418766705215071933,756057631329372387
6897.01,339.077592,-46.312801,987.789,339.077592,-46.312801,1953235795548217588,7555740088372495588
6898.01,333.155846,-24.209535,57.17,333.155846,-24.209535,-8894755132689000663,-1752661323397100361
6899.01,326.381404,-51.564785,90.2461,326.381404,-51.564785,7791631670802302239,-822616717779852312
690.01,149.225807,-33.799397,3500.23,149.225807,-33.799397,-4964883903425024384,-1281920421695806580
6900.01,76.81876,-73.245857,121.118,76.81876,-73.245857,6856290319068265359,-724273937526786120
6901.01,9.866558,-80.569321,79.6238,9.866558,-80.569321,-5214023883103313367,-3004952876928612523
6978.01,299.638248,-54.937423,23.6103,299.638248,-54.937423,2330555601380099865,-9156065454214768242
6979.01,52.888852,22.434819,214.753,52.888852,22.434819,-4821226806972370639,3999780528041594950
