pl_name,hostname,pl_orbper,framework_id,frame_hash
HAT-P-33 b,HAT-P-33,0.0,5984803038236429235,-3576500819790445399
HAT-P-4 b,HAT-P-4,0.0,5914104748771285311,914934410514524363
HAT-P-8 b,HAT-P-8,0.0,-306656684413488699,-3511788054294806872
TrES-3 b,TrES-3,0.0,3936057477136614473,-4761493156573471827
WASP-10 b,WASP-10,0.0,-2211545415345976862,7124922575611360940
WASP-11 b,WASP-11,0.0,-83799093192536460,2358950218278613465
WASP-14 b,WASP-14,0.0,-8247621064945206913,160305373445109316
WASP-15 b,WASP-15,0.0,2081246189115879625,2385399653620916978
TOI-6695 b,TOI-6695,80.389,-8636064965564483341,4272154275120690449
WASP-14 b,WASP-14,2.243752,-3492336499106584453,6227710871249261025
GJ 536 b,GJ 536,8.708,905897225234385,-283597927989120236
GJ 436 b,GJ 436,2.644,6289111019526696730,9160827678725681263
MASCARA-1 b,MASCARA-1,2.14878,7309777355951632425,-3261319035322756268
KELT-20 b,KELT-20,3.4741085,-1143603478952418705,389751348268684893
Kepler-289 b,Kepler-289,34.5438464,-261740655871208738,-5653145530346224740
WASP-5 b,WASP-5,1.6284296,-4094267553905140916,-154642439363834073
HAT-P-2 b,HAT-P-2,5.6334675,-7221850227305591581,-5183972975290912803
Qatar-2 b,Qatar-2,1.337116,7888426772457303292,-810363634980862663
PSR J2322-2650 b,PSR J2322-2650,0.322963997,-3882865719130872924,-2723349986677391699
TrES-2 b,TrES-2,2.470621,-5031326912046755413,6327443569333504647
HAT-P-3 b,HAT-P-3,2.899738,-3136002729296288337,406361729639419267
TrES-2 b,TrES-2,0.0,105978404610650144,-8625776461506113581
XO-1 b,XO-1,3.941634,3063576696991961188,8247186146419602831
WASP-103 b,WASP-103,0.0,-3720532492765774899,264203083175427316
HAT-P-7 b,HAT-P-7,2.2047372,-8494792361572990691,-3593455922014773611
WASP-19 b,WASP-19,0.788838989,1118279847635925845,-5004274155038792169
CoRoT-2 b,CoRoT-2,1.74299609,-6770055708587528028,-6521422347676987673
WASP-7 b,WASP-7,4.954658,-1537054872494104921,-4294646780881412445
HAT-P-2 b,HAT-P-2,5.633472,2401735471166852065,-5238356258447899100
XO-3 b,XO-3,3.191523,1864688375257151844,5231792947587745304
WASP-14 b,WASP-14,2.2437669,-7112568180902478491,961933159532361852
WASP-12 b,WASP-12,1.09142162,-3670001007269074687,4121025291006921288
TrES-2 b,TrES-2,2.470613402,-8383648912305481559,3431325227293623077
WASP-17 b,WASP-17,3.7354845,7586616989851186062,1497868095344837415
Proxima Cen b,Proxima Cen,11.186,-2025803010660829185,4146136915313700749
WASP-17 b,WASP-17,3.735438,-4782355322993317000,6822778648344099654
WASP-39 b,WASP-39,4.05527999,-3300853467871047212,2798746309586550010
TrES-2 b,TrES-2,2.47061892,2598325637974727572,3427049648016903533
XO-1 b,XO-1,0.0,5977188900407695333,-8778743130538924187
TrES-1 b,TrES-1,3.0300722,9022966021599636547,-7490354850005553484
XO-1 b,XO-1,3.941501,-1855762462654319593,6760481497895764614
WASP-15 b,WASP-15,3.75209748,70007346256744696,-5178250730013540222
WASP-16 b,WASP-16,3.1186068,-2164843793265699989,-9030039410311488584
WASP-24 b,WASP-24,2.3412217,1390741858218631948,6459028264554198111
TrES-2 b,TrES-2,2.4706133738,-4409074879404106621,-6650435119392903274
Qatar-1 b,Qatar-1,1.4200242,-1020854470310014404,8760877739280584465
WASP-12 b,WASP-12,1.0914203,4384075789554721760,-3511724187318655574
HAT-P-1 b,HAT-P-1,0.0,-6431698549777485344,1250722967130201473
XO-3 b,XO-3,3.1915239,5029631628049902092,5288058346592434214
WASP-131 b,WASP-131,5.322023,-2400498831370037054,4741902178035496086
Qatar-2 b,Qatar-2,1.337116553,-3870519202184398067,2658240573902582910
Qatar-2 b,Qatar-2,1.33711677,-1951046282002536785,5736151782965780734
GJ 1132 b,GJ 1132,1.628931,-8146733477314307970,8507419920006336923
WASP-11 b,WASP-11,3.7224747,1258756935599884108,4396278602684661975
KELT-20 b,KELT-20,3.474119,-660763760897067690,6542094344663192400
Kepler-5 b,Kepler-5,0.0,-4835453618473635228,-6189710100515554496
Kepler-6 b,Kepler-6,0.0,7918611547883388544,-8768454984421480813
Kepler-17 b,Kepler-17,0.0,9126239150722207708,-7535419718414122156
Kepler-12 b,Kepler-12,0.0,8182090010038740959,-5728437948817050534
KOI-13 b,KOI-13,1.76358803,-3234554668310557430,-4131137992198427178
KELT-1 b,KELT-1,1.217494,2093703244412775411,-8902990671370436457
HAT-P-7 b,HAT-P-7,2.20474,4349248979450490612,-3999277483216124307
HAT-P-2 b,HAT-P-2,5.63347,-6701348107452576651,7009032855432109646
HAT-P-30 b,HAT-P-30,2.8106,8355863316639323564,1671983932838680162
HAT-P-32 b,HAT-P-32,2.15001,5224780982601188048,-8705770713105575101
HAT-P-33 b,HAT-P-33,3.47447,4140185810436212252,-4670005593628747748
HAT-P-34 b,HAT-P-34,5.45265,306328370802017161,5918527889884189753
HAT-P-15 b,HAT-P-15,10.8635,-8109919622225080960,9002886894818883829
HAT-P-23 b,HAT-P-23,1.21288,6005143339047937085,-7503915082938543117
TrES-1 b,TrES-1,3.03007,1400179980040646630,-8372022097855978822
TrES-4 b,TrES-4,3.55395,-4207799374768263839,6876508183068253905
HAT-P-3 b,HAT-P-3,2.8997,1607913330912179608,-3436937503122075266
HAT-P-5 b,HAT-P-5,2.78849,5742371448998052415,7107406801416530510
HAT-P-6 b,HAT-P-6,3.85298,5049264493256998532,-2973964263684736608
HD 149026 b,HD 149026,2.87589,7035359398587855533,-9154981884920972140
WASP-11 b,WASP-11,3.72247,5148557703661739119,3313004156198998953
WASP-12 b,WASP-12,1.09142245,-3118201822688520004,-4755735042195465277
WASP-13 b,WASP-13,4.35301,-8483930783188180541,-6003168827136777929
WASP-14 b,WASP-14,2.24375,-1443001718068826948,506072601914444546
WASP-16 b,WASP-16,3.1186,-7016132735289596506,1247065015215835960
WASP-17 b,WASP-17,3.73543,-1843456830519727330,-8658988851176014183
WASP-18 b,WASP-18,0.94145,6139468824316400277,-3872157293289899857
WASP-4 b,WASP-4,1.33823,5164172410209369568,-8312737184208835444
WASP-6 b,WASP-6,3.36101,-1047201110328621719,-1195236642888230585
WASP-7 b,WASP-7,4.95466,-3342279875092023682,5796381891534926248
XO-1 b,XO-1,3.94153,-3992085550583836982,2452771926356123097
WASP-24 b,WASP-24,2.34121,4000082762831585198,-8209651570997863319
WASP-29 b,WASP-29,3.92273,1909498253717863428,7367161144641765312
WASP-32 b,WASP-32,2.71866,2832027581895784657,3798549976790761988
WASP-33 b,WASP-33,1.21986983,-155614289379738764,3402609994027816983
WASP-34 b,WASP-34,4.31768,2905828433984155239,-8153336659084283922
WASP-35 b,WASP-35,3.16158,-232640697729028218,6495458886152499778
WASP-3 b,WASP-3,1.84683,-5846058027062540312,8508241935545766410
WASP-15 b,WASP-15,3.7520998,8564155316647205534,-4812065204997724574
WASP-79 b,WASP-79,3.6623907,-1979431085998432103,8861500827498943792
XO-3 b,XO-3,3.191561,-3567672724531813985,-7036138213146926110
WASP-174 b,WASP-174,4.2337078,5871760554418274394,6255516188195016366
HD 189733 b,HD 189733,2.218,-1958761700503134023,-6867639415940905820
WASP-18 b,WASP-18,0.94145223,-8209231524846806365,-6973578067566549245
WASP-19 b,WASP-19,0.78883852,-5267067415005267897,2451195364417180895
WASP-77 A b,WASP-77 A,1.36002854,-4253903286910237685,-1110407939015653419
WASP-28 b,WASP-28,3.40883495,-5500950530238361596,-2406681089370107159
WASP-62 b,WASP-62,4.4119379,4870911304914140181,4572784719544596684
TrES-3 b,TrES-3,1.3061858,-508931665285860797,-934800718424959509
KELT-1 b,KELT-1,1.2175163,8043886748558345616,-7194217549564112927
WASP-16 b,WASP-16,3.118598,-5470171184448199447,-4638961799579469809
WASP-121 b,WASP-121,1.274925,3003798367758572132,2366990180582554072
HAT-P-2 b,HAT-P-2,5.6335152,3361638549476523570,7234016022189180859
WASP-6 b,WASP-6,3.3610032,3303132855985348532,2132588701647439972
WASP-43 b,WASP-43,0.8134749,-547508194821787151,5672222425253569543
WASP-5 b,WASP-5,1.62843,-7138922094702406366,-3919394565851469024
KELT-11 b,KELT-11,4.736099,1701740673774027442,1778107230579808624
WASP-48 b,WASP-48,2.14363,-3776768943194194849,-2411473623306818437
WASP-7 b,WASP-7,4.9546417,4268023517591978587,2058412228117689929
KELT-7 b,KELT-7,2.7347703,-7491956683664214887,-7843392645249051748
WASP-95 b,WASP-95,2.1846665,-7578714626361868273,-8981527042263564329
WASP-35 b,WASP-35,3.16157,-6308886753642011717,-7635465913112036395
WASP-13 b,WASP-13,4.3530101,886836110012410891,-5595271732509320523
WASP-50 b,WASP-50,1.9550931,-8647638989366734763,3047508434637988023
WASP-96 b,WASP-96,3.4252577,1848810836720957126,-8953041449508579782
WASP-101 b,WASP-101,3.5857074,-2217492792585119295,-8533024916071515107
KELT-20 b,KELT-20,3.4741084,-3111424984267819585,-6384746135534322865
HAT-P-18 b,HAT-P-18,5.5080232,-3703046399253290660,7082532407252726591
HAT-P-12 b,HAT-P-12,3.2130598,-5880894538134033102,-5375047242729114112
XO-1 b,XO-1,3.941516,808150640031727498,-2400267677335207445
WASP-72 b,WASP-72,2.2167394,7505465710531232741,-5897762721383476688
WASP-78 b,WASP-78,2.1751838,-4742624409539295988,5969932076966865167
WASP-63 b,WASP-63,4.378083,8370120117076522205,-6463588479965631747
WASP-46 b,WASP-46,1.4303707,2815235844562707347,-63238972772482157
WASP-29 b,WASP-29,3.9227138,7124569936132952050,-5782776211158770440
KELT-14 b,KELT-14,1.7100529,-1324573005439349340,8500268363596266116
WASP-79 b,WASP-79,3.66239178108,9083955926598752140,5181933355446658479
WASP-78 b,WASP-78,2.1751728767,688385523882142035,-5186798932672035856
WASP-49 b,WASP-49,2.78173786419,3462040798363206817,-8051360663655967316
WASP-63 b,WASP-63,4.37808065212,546098747806886346,2431308482969993506
HAT-P-30 b,HAT-P-30,2.81060132493,6215767632851231873,4970569104973431987
WASP-121 b,WASP-121,1.2749246,8550715292641408839,-7433910622661106079
KELT-14 b,KELT-14,1.7100122,2320925746620891847,-8558545720781883759
CoRoT-1 b,CoRoT-1,1.5089635,-3970320333535218145,8187363259524674366
WASP-36 b,WASP-36,1.53736434898,-6303502465932123736,-7925892410921144582
WASP-19 b,WASP-19,0.78883892649,-3071752339162679069,-2036339408026019816
WASP-43 b,WASP-43,0.81347327108,-481395044348424281,-6753832841400331920
GJ 1132 b,GJ 1132,1.62893219977,-6271597045127120284,3598372095676632642
WASP-127 b,WASP-127,4.17806371388,-1770579524078621646,-2824912160191339607
WASP-34 b,WASP-34,4.3176859,-6942391505532047785,6961864201058334640
WASP-87 b,WASP-87,1.68279170176,6031345298861505164,4766540949384118883
HD 86226 b,HD 86226,1628.0,9137151407081753765,-769877552251722411
K2-26 b,K2-26,14.5665,7587217553696413852,-5166462202073950547
TOI-178 c,TOI-178,3.23845,1413481677567301748,6547589260568709763
HIP 41378 f,HIP 41378,324.0,7826319837322776184,-2321364045406904128
K2-394 b,K2-394,5.095717,-5213713831925787333,-4136495244888655961
HAT-P-44 b,HAT-P-44,4.3011975,6776600037492657832,3247927602399551788
TOI-2459 b,TOI-2459,19.10470191584,3014767527059710723,-2823429326289997836
TOI-5349 b,TOI-5349,3.3176675,-8134488906157889176,-667494546222696164
K2-348 b,K2-348,4.688625,5918710451287206020,6795549467721396164
GJ 436 b,GJ 436,0.0,-4712888784037911520,-9039356577121072458
WASP-1 b,WASP-1,0.0,-8715384958865068851,3354692314364440090
WASP-24 b,WASP-24,0.0,6937722873154955176,1564062091057415998
WASP-2 b,WASP-2,0.0,-5580123812903047464,-3600642360449195233
WASP-38 b,WASP-38,0.0,-1162292585302279219,854950672741117070
WASP-3 b,WASP-3,0.0,-10301655960718227,1298316161802043478
WASP-4 b,WASP-4,0.0,2659937526954178158,4628816805086531417
WASP-7 b,WASP-7,0.0,8825456159652556940,-3231288245068457679
XO-2 N b,XO-2 N,0.0,8427380526651122973,8443107612773196899
XO-4 b,XO-4,0.0,1861456880142302319,-1861678235143475243
HAT-P-20 b,HAT-P-20,0.0,8291831704377736488,7981460003564893568
WASP-95 b,WASP-95,2.184673,6092759332668664885,4908414594863164280
WASP-96 b,WASP-96,3.4252602,3125460849308049624,-2415708383581572938
WASP-101 b,WASP-101,3.585722,-2254098882822457387,-7799109663539046526
HAT-P-1 b,HAT-P-1,4.46529974,1888009134418757283,6392616361012576244
XO-2 S b,XO-2 S,18.157,7245885677067828587,2985805619543794246
XO-2 S c,XO-2 S,120.8,8838717990421710128,2651963459913808392
TrES-1 b,TrES-1,3.0300737,8875385776704766683,5838944781606343289
HD 149026 b,HD 149026,2.8766,8055343405872848511,2516766908676905912
GJ 436 b,GJ 436,2.643943,-5028191170105128948,8283578950525608423
HD 209458 b,HD 209458,3.5246,738276621345262030,-2243819337312324116
HD 209458 b,HD 209458,3.5239,-466621749086645385,-2009773271589809149
HD 189733 b,HD 189733,2.219,-6234843674621904289,-517648662939796046
WASP-6 b,WASP-6,3.361006,-8127865702141530377,2739469629827423180
HD 80606 b,HD 80606,111.429,-3477389017130659163,3399000301410514992
WASP-17 b,WASP-17,3.7354417,-1748961197054688907,-6530125875208325855
GJ 436 b,GJ 436,2.6441,7381055238286430322,-3153325784004137195
TrES-3 b,TrES-3,1.30618581,8095731712143234412,-5583310573282881673
WASP-15 b,WASP-15,3.7520656,-665953426032742082,-6863988657083199509
HD 80606 b,HD 80606,111.428,5107410960672087904,-3964749950369620867
GJ 436 b,GJ 436,2.6438986,-4503679523013377311,-5414535666056365875
WASP-5 b,WASP-5,1.6284279,-3879745793030146028,7729438986922268820
WASP-12 b,WASP-12,1.091423,6023785333470638316,8355203923905736509
WASP-16 b,WASP-16,3.1186009,3933226235171705192,7478079077321293035
HAT-P-13 b,HAT-P-13,2.91625,6323067433672168024,1425466650461123657
HAT-P-13 c,HAT-P-13,446.27,-2322673025540753890,4015361753801844505
WASP-33 b,WASP-33,1.2198669,-8916444236388891275,-8346811174021262278
HAT-P-2 b,HAT-P-2,5.63341,-3887681913544529716,-3627331700103308938
GJ 436 b,GJ 436,2.643859,6624834887258057848,-347604902405127228
WASP-74 b,WASP-74,2.13775,-4454363142394106972,-1357445893343175081
HD 63433 c,HD 63433,20.5456,6194982905969834509,6834371451385305773
TOI-1806.01,TOI-1806,15.1454693,563807612756301656,-2501688545268636121
HD 219134 h,HD 219134,2247.0,-5020109891016719051,-4955799553793036985
HATS-36 b,HATS-36,4.1752387,-1305402829464440881,2096780414246947938
Kepler-1514 b,Kepler-1514,217.8317626,326358101123390611,-7696309929330768812
TOI-5238 b,TOI-5238,4.872171,5548417277168561776,5243210349447155429
HATS-3 b,HATS-3,3.547851,6613947249114151492,-6301987915104266991
CoRoT-2 b,CoRoT-2,1.74299906,-5745201822177552561,8595760669527700802
HAT-P-1 b,HAT-P-1,4.46529958,-3713880360095186821,-3226505151675409776
HAT-P-2 b,HAT-P-2,5.63346961,3205452035450706661,4260797198865384952
K2-97 b,K2-97,8.406,8124490107404069529,6111673113250680911
CoRoT-1 b,CoRoT-1,1.508968772,3500981395075063745,2090955291676932436
HAT-P-3 b,HAT-P-3,2.8997379,-4371636773834511453,4834063470273257782
HAT-P-4 b,HAT-P-4,3.05652372,8946066827257909072,-2624554730396643801
HAT-P-5 b,HAT-P-5,2.78847332,-6972861505640687859,976166849406804746
HAT-P-6 b,HAT-P-6,3.85299849,-9205394929633642862,-7695240589234709748
HAT-P-7 b,HAT-P-7,2.20473657,-1203893771075851469,-6896280650022034935
HAT-P-8 b,HAT-P-8,3.0763427,-3713098224650926592,-4122088396124848584
HAT-P-12 b,HAT-P-12,3.21305786,3733546990766773435,-6186116839161300513
HAT-P-13 b,HAT-P-13,2.9162368,-468935151480789397,3624877830007917351
HAT-P-16 b,HAT-P-16,2.77596784,5840490202951869096,-3547933136390085088
HAT-P-18 b,HAT-P-18,5.5080287,-84936912840441739,554594859255329035
HAT-P-19 b,HAT-P-19,4.00878403,-8047925483797697352,-5875945420854774863
HAT-P-20 b,HAT-P-20,2.87531738,-6064261228023878311,-6292132238579103560
HAT-P-22 b,HAT-P-22,3.21223242,-5160001319466461314,6793558089279338457
HAT-P-30 b,HAT-P-30,2.81060126,6563013823949150337,-7441558486451686714
HAT-P-32 b,HAT-P-32,2.1500079,-5154678023583662525,-4903131578686052289
HAT-P-33 b,HAT-P-33,3.47447613,-784044606662729166,-7904308012439793420
HAT-P-34 b,HAT-P-34,5.4526576,9106417412362656525,-2397336011790571978
HAT-P-38 b,HAT-P-38,4.6403276,9136138559725418679,-3696736177609843084
HAT-P-40 b,HAT-P-40,4.4572181,-822202739058348345,5562591092953398600
HD 189733 b,HD 189733,2.218575143,-1458136110963609631,2822648806448197289
KELT-3 b,KELT-3,2.7033898,-4193152720907653366,-8556591208464749156
KELT-6 b,KELT-6,7.8456049,-2329197941905341699,-1884699851466830279
KELT-7 b,KELT-7,2.73476539,-5317415440324037234,-7424898093762807137
KELT-9 b,KELT-9,1.48111871,7294398120405764413,63814741892450420
KELT-11 b,KELT-11,4.7362034,4575513639319306624,-1515108934993526912
KELT-16 b,KELT-16,0.96899285,-3455062661541051803,146057407728700065
KELT-20 b,KELT-20,3.47410024,7765724844082381858,487922736534149115
Qatar-1 b,Qatar-1,1.420024291,-106541900984504005,-940323882597335636
Qatar-2 b,Qatar-2,1.3371164,-1938830085839546470,-1037640607039936457
TrES-1 b,TrES-1,3.03006977,780151712081425326,4593505409586410762
TrES-2 b,TrES-2,2.470613501,-6683881827999738821,-8090571946956893508
TrES-3 b,TrES-3,1.30618627,-3148183282492491381,-7255438787140195058
TrES-4 b,TrES-4,3.55392921,-8243825065162501922,8551735797840204194
WASP-1 b,WASP-1,2.51994639,-1239580071268626226,4075061734614592183
WASP-3 b,WASP-3,1.846835146,540557449415777047,8916125330090348011
WASP-4 b,WASP-4,1.338231371,-7996678159637847297,-1688204545315157455
WASP-5 b,WASP-5,1.628429914,-564347435840044467,-6241480967311963261
WASP-6 b,WASP-6,3.36100237,7360023767843467489,-2364499010557534678
WASP-7 b,WASP-7,4.9546515,-184104326183600201,-5703347431061798283
WASP-8 b,WASP-8,8.1587289,-8171680443428200654,5627851592765792957
WASP-10 b,WASP-10,3.09272888,4941147599775115010,6614868583318963658
WASP-11 b,WASP-11,3.72247896,1912032756443638936,-7888381001717708316
WASP-12 b,WASP-12,1.091419108,-1582303940943519136,-1847014993725009661
WASP-13 b,WASP-13,4.35301126,-5155628962877646378,2812857696741527423
WASP-14 b,WASP-14,2.2437657,6150277429690479936,-3525022451918177564
WASP-15 b,WASP-15,3.7520997,1698221056423279749,-2397553276347001706
WASP-16 b,WASP-16,3.11860355,1134912519724090974,-7492301745255963156
WASP-17 b,WASP-17,3.7354826,194790650905296080,5803273181525012626
WASP-18 b,WASP-18,0.941452422,-4574520148186471587,4308781905207871925
WASP-19 b,WASP-19,0.788839025,-3128275071906891830,-5622719196017698527
WASP-21 b,WASP-21,4.3225065,-5150200288226606668,4926712369970553439
WASP-24 b,WASP-24,2.34122166,6252662329326745328,-8647064020469587791
WASP-26 b,WASP-26,2.75659784,1793603483292270436,4364491154464892872
WASP-28 b,WASP-28,3.40883458,7241470365786238527,-4457463145444154363
WASP-29 b,WASP-29,3.92271159,-8351562170208467035,9135563132115949024
WASP-32 b,WASP-32,2.71866151,-5080540789991148375,-6574000865069351558
WASP-33 b,WASP-33,1.2198707,2854047167337295043,-9084155109937555049
WASP-34 b,WASP-34,4.317687,-7961133559800111771,-7080786474884024238
WASP-35 b,WASP-35,3.1615685,4770814586052312126,-8645696450115498617
WASP-36 b,WASP-36,1.537365606,-7777475010773103357,-5404287920141404948
WASP-37 b,WASP-37,3.5774801,7296341337826104748,-2749175736946713784
WASP-38 b,WASP-38,6.8718897,5092003876905221935,-8177214766527294892
WASP-39 b,WASP-39,4.05527892,2951433601339279794,7340092690121129213
WASP-43 b,WASP-43,0.813474037,264975080204593086,8767146726469203246
WASP-46 b,WASP-46,1.43037254,8590175188202475097,3711320458554395093
WASP-48 b,WASP-48,2.14363601,-7755100746713585760,914187137475094089
WASP-49 b,WASP-49,2.78173708,-9123984248045447199,-5432413790437338127
WASP-50 b,WASP-50,1.95509299,97027070013828856,-669099448441493108
WASP-52 b,WASP-52,1.74978082,6712496036999279575,-2107990210814831162
WASP-62 b,WASP-62,4.41193852,767424337488585047,-3650832329707083772
WASP-64 b,WASP-64,1.573290281,3613491054574841593,-3255955141826661407
WASP-65 b,WASP-65,2.31142069,5003491877443224908,3507352757778981315
WASP-67 b,WASP-67,4.6144086,-7581752214855672753,-4051142494428573253
WASP-72 b,WASP-72,2.21674248,2353054173733439044,-3151728870169489760
WASP-74 b,WASP-74,2.1377512,6415794798915664812,1286484455899334424
WASP-75 b,WASP-75,2.48419726,-1604137283765711758,8298015510288754550
WASP-76 b,WASP-76,1.80988058,-1111324620529382975,-7035153360847793677
WASP-77 A b,WASP-77 A,1.36002869,-1618898029608753679,7614447696573880002
WASP-78 b,WASP-78,2.1751847,3230617968308636232,5782498965395404172
