main_id,ra,dec,otype
[RRB2014] RM J231245.7+113346.4,348.18999999999994,11.562777777777779,ClG
[RRB2014] RM J132307.4+153902.1,200.78041666666664,15.650555555555556,ClG
[RRB2014] RM J125149.2-021848.0,192.95499999999998,-2.313055555555555,ClG
[RRB2014] RM J081758.2+313338.3,124.49208333333334,31.560555555555556,ClG
[RRB2014] RM J132023.5+083903.2,200.09750000000003,8.650833333333333,ClG
ACT-CL J1620.9+0938,245.24458333333337,9.646388888888888,ClG
[RRB2014] RM J161915.0+395031.2,244.8125,39.841944444444444,ClG
[KMA2007] 136.96225+06.47294,136.96208333333334,6.472777777777778,ClG
[KMA2007] 216.19779+01.33627,216.19750000000002,1.336111111111111,ClG
[KMA2007] 232.41751+28.34352,232.4175,28.343333333333334,ClG
[RRB2014] RM J011307.6-080106.8,18.281250000000004,-8.018333333333334,ClG
[RRB2014] RM J232602.7+014639.3,351.51083333333327,1.7774999999999999,ClG
[RRB2014] RM J225527.1+074422.9,343.8625,7.739444444444445,ClG
[RRB2014] RM J081654.2+373247.2,124.22583333333334,37.546388888888885,ClG
[RRB2014] RM J154718.2+253944.8,236.82583333333332,25.66222222222222,ClG
[RRB2014] RM J112700.8+241900.6,171.75291666666666,24.316666666666666,ClG
[RRB2014] RM J161422.3+232027.9,243.5925,23.340833333333332,ClG
[RRB2014] RM J094518.7+251335.0,146.32750000000001,25.22611111111111,ClG
[RRB2014] RM J151948.2+164616.4,229.95083333333332,16.77111111111111,ClG
[RRB2014] RM J221523.4-014646.6,333.84708333333333,-1.7794444444444444,ClG
[RRB2014] RM J112023.2+455220.7,170.09625,45.87222222222222,ClG
[RRB2014] RM J112120.8+434747.3,170.33666666666667,43.796388888888885,ClG
[RRB2014] RM J010701.3+112349.3,16.755,11.396944444444443,ClG
[RRB2014] RM J140942.1+344056.1,212.425,34.68222222222222,ClG
[RRB2014] RM J080746.1+191648.6,121.94208333333334,19.279999999999998,ClG
[RRB2014] RM J133058.9+401826.1,202.74541666666667,40.30722222222222,ClG
[KMA2007] 229.28640+23.20932,229.28625,23.209166666666665,ClG
[RRB2014] RM J012021.6-055011.3,20.09,-5.836388888888888,ClG
[KMA2007] 235.00625+39.09517,235.00625,39.095,ClG
[RRB2014] RM J004842.8+345148.9,12.177916666666668,34.86333333333334,ClG
[RRB2014] RM J125849.4+250958.2,194.70583333333335,25.16611111111111,ClG
[RRB2014] RM J013728.2+071833.1,24.367083333333333,7.309166666666666,ClG
[KMA2007] 235.07218+43.00681,235.0720833333333,43.00666666666667,ClG
[RRB2014] RM J120545.8+444257.8,181.44041666666666,44.715833333333336,ClG
[KMA2007] 217.17827+22.07408,217.17791666666668,22.073888888888888,ClG
[KMA2007] 225.78285+16.25492,225.7825,16.254722222222224,ClG
[RRB2014] RM J011203.4+082248.5,18.013749999999998,8.38,ClG
[RRB2014] RM J105511.6+191146.3,163.79833333333332,19.19611111111111,ClG
[RRB2014] RM J012854.2+153722.3,22.225833333333334,15.622777777777777,ClG
[RRB2014] RM J150327.8+455340.4,225.86541666666668,45.894444444444446,ClG
[RRB2014] RM J095646.4+342146.0,149.19291666666666,34.362500000000004,ClG
[RRB2014] RM J110631.4+263953.4,166.63083333333336,26.66472222222222,ClG
[RRB2014] RM J021115.7+290549.4,32.815416666666664,29.096944444444443,ClG
[RRB2014] RM J010535.3+121330.7,16.397083333333335,12.225,ClG
[RRB2014] RM J085227.1+220303.6,133.11291666666668,22.050833333333333,ClG
[RRB2014] RM J230546.8-051325.2,346.445,-5.223611111111111,ClG
[KMA2007] 149.87848+54.22013,149.88125,54.21655555555556,ClG
[RRB2014] RM J161911.7+580555.0,244.7983333333333,58.09861111111111,ClG
[RRB2014] RM J214015.0-063556.1,325.06208333333336,-6.598888888888888,ClG
[RRB2014] RM J104217.1+544150.1,160.57125,54.697222222222216,ClG
[RRB2014] RM J135821.9+070131.7,209.59083333333334,7.025277777777777,ClG
[RRB2014] RM J090452.5+504503.3,136.21833333333336,50.75083333333333,ClG
[RRB2014] RM J100545.5+045902.0,151.43916666666667,4.983888888888889,ClG
[RRB2014] RM J134125.0+200102.2,205.35416666666669,20.01722222222222,ClG
[RRB2014] RM J152221.6+423402.5,230.58958333333334,42.56722222222223,ClG
[RRB2014] RM J142150.3+032207.6,215.4595833333333,3.368611111111111,ClG
[RRB2014] RM J090849.5+315652.0,137.2063435,31.9477664,ClG
[RRB2014] RM J234610.7+043448.5,356.5441666666666,4.58,ClG
[RRB2014] RM J115104.7+601835.9,177.76916666666668,60.30972222222222,ClG
[RRB2014] RM J104014.9+043809.7,160.06208333333333,4.635833333333333,ClG
[RRB2014] RM J211453.9+065805.5,318.7245833333334,6.968055555555556,ClG
[RRB2014] RM J112122.5+473930.7,170.34375,47.65833333333333,ClG
[KMA2007] 147.00473+02.68081,147.00458333333333,2.6805555555555554,ClG
[RRB2014] RM J120111.5+440756.4,180.29804429999996,44.1323386,ClG
[RRB2014] RM J235112.3+301424.6,357.80083333333334,30.240000000000002,ClG
[KMA2007] 143.91930+51.03439,143.91916666666668,51.03444444444444,ClG
[RRB2014] RM J004552.7+211213.0,11.469166666666666,21.203611111111112,ClG
[RRB2014] RM J003128.0+012356.7,7.866249999999998,1.3988888888888888,ClG
[RRB2014] RM J140602.7+585732.8,211.51083333333332,58.95888888888889,ClG
[RRB2014] RM J121419.2+325006.7,183.57999999999998,32.835,ClG
[RRB2014] RM J124435.8+153030.1,191.14875,15.508333333333333,ClG
[RRB2014] RM J224054.1+155235.3,340.22541666666666,15.87638888888889,ClG
[KMA2007] 197.18790+48.65360,197.18791666666664,48.65361111111111,ClG
[RRB2014] RM J005045.1+051143.1,12.6875,5.195277777777778,ClG
[RRB2014] RM J121812.5+510324.4,184.55208333333337,51.056666666666665,ClG
[RRB2014] RM J160024.1+183919.4,240.10000000000002,18.655277777777776,ClG
[RRB2014] RM J113232.4+042716.7,173.13458333333332,4.454444444444444,ClG
[KMA2007] 141.75482+28.65950,141.7545833333333,28.659444444444443,ClG
[RRB2014] RM J162516.0+262414.7,246.31625000000003,26.403888888888886,ClG
[KMA2007] 145.17573+50.85112,145.17541666666665,50.85111111111111,ClG
[RRB2014] RM J142409.5+485150.7,216.03958333333333,48.86388888888889,ClG
[RRB2014] RM J122256.3+341931.0,185.73458333333335,34.32527777777778,ClG
[KMA2007] 005.16631-10.66472,5.166249999999999,-10.664444444444445,ClG
[RRB2014] RM J100948.3+313847.0,152.45083333333332,31.64611111111111,ClG
[RRB2014] RM J002515.0+185847.6,6.312083333333333,18.97972222222222,ClG
[KMA2007] 144.57494+59.15613,144.57458333333332,59.15611111111111,ClG
[RRB2014] RM J003418.5+182543.6,8.577083333333334,18.428611111111113,ClG
ClG 0022.1+0715,6.1762500000000005,7.526944444444444,ClG
[RRB2014] RM J004130.3+262309.3,10.375833333333334,26.385833333333334,ClG
[KMA2007] 137.39995+10.11930,137.39958333333334,10.119166666666667,ClG
[RRB2014] RM J145636.1+081048.9,224.15,8.18,ClG
[KMA2007] 130.34220+61.21246,130.34220833333333,61.212472222222225,ClG
[RRB2014] RM J080126.6+323415.8,120.36083333333335,32.57083333333334,ClG
[RRB2014] RM J021134.9+301802.1,32.895,30.300555555555555,ClG
[RRB2014] RM J164602.4+530048.0,251.5095833333333,53.01305555555555,ClG
[RRB2014] RM J212922.9+002715.1,322.345,0.45416666666666666,ClG
[RRB2014] RM J234647.8+140421.3,356.69875,14.0725,ClG
[GMB2011] 326,320.777667,1.0648360000000001,ClG
[KMA2007] 166.59464+10.78545,166.5945833333333,10.785277777777777,ClG
[RRB2014] RM J081109.0+151723.4,122.7875,15.289722222222222,ClG
[RRB2014] RM J115229.4+243124.1,178.12208333333334,24.523333333333333,ClG
[RRB2014] RM J021148.3+001639.6,32.95083333333333,0.27749999999999997,ClG
[RRB2014] RM J002343.3+142920.5,5.929999999999999,14.488888888888889,ClG
[RRB2014] RM J154238.6+413652.4,235.66041666666666,41.614444444444445,ClG
[KMA2007] 175.43459+26.88979,175.43416666666667,26.889722222222222,ClG
[KMA2007] 358.76044+16.12983,358.76041666666663,16.129722222222224,ClG
[RRB2014] RM J130702.3+413520.8,196.75958333333332,41.58888888888889,ClG
[RRB2014] RM J015202.2+192400.8,28.008750000000003,19.4,ClG
[RRB2014] RM J140423.2+365715.5,211.09625,36.95416666666667,ClG
[KMA2007] 228.10000+12.77320,228.09958333333333,12.773055555555555,ClG
[RRB2014] RM J125800.4+365045.3,194.50166666666667,36.84583333333334,ClG
[RRB2014] RM J093848.7+002038.4,144.7025,0.34388888888888886,ClG
[RRB2014] RM J221231.8+301500.6,333.1325,30.25,ClG
[RRB2014] RM J110417.3-001559.8,166.07166666666666,-0.2663888888888889,ClG
[RRB2014] RM J115815.2+334507.5,179.56291666666667,33.75194444444445,ClG
[RRB2014] RM J102436.6+152658.7,156.15208333333334,15.449444444444445,ClG
[RRB2014] RM J002957.4+125419.5,7.489166666666667,12.905277777777778,ClG
[RRB2014] RM J123316.7+170950.1,188.31958333333336,17.163888888888888,ClG
[RRB2014] RM J163331.5+442549.0,248.38083333333333,44.43,ClG
[RRB2014] RM J000821.6-081213.1,2.089583333333333,-8.20361111111111,ClG
[RRB2014] RM J000932.8+095139.4,2.3866666666666667,9.860833333333334,ClG
[RRB2014] RM J113721.1+264139.1,174.3375,26.694166666666668,ClG
[RRB2014] RM J224648.4+181936.0,341.70124999999996,18.326666666666668,ClG
[RRB2014] RM J012135.9+114636.3,20.399583333333336,11.776666666666666,ClG
[RRB2014] RM J232126.7+053519.9,350.36125000000004,5.588611111111111,ClG
[RRB2014] RM J140647.8+141002.4,211.69875,14.167222222222222,ClG
[RRB2014] RM J120157.7+421452.9,180.49041666666668,42.24777777777778,ClG
[RRB2014] RM J155043.4+553840.2,237.68083333333334,55.644444444444446,ClG
[RRB2014] RM J231608.1+295137.6,349.03375,29.860277777777778,ClG
[RRB2014] RM J234247.6+063136.1,355.69791666666663,6.526666666666666,ClG
[RRB2014] RM J000903.5-081814.6,2.2641666666666667,-8.30388888888889,ClG
[RRB2014] RM J142242.7+034202.6,215.67791666666668,3.700555555555556,ClG
[RRB2014] RM J160752.1+281557.7,241.96666666666664,28.265833333333333,ClG
[RRB2014] RM J231154.8+041500.9,347.97833333333335,4.25,ClG
[RRB2014] RM J001753.0+234559.9,4.470833333333333,23.76638888888889,ClG
[RRB2014] RM J145835.3+290241.6,224.64666666666668,29.044722222222223,ClG
[RRB2014] RM J001157.0+063547.0,2.987083333333333,6.596111111111111,ClG
[RRB2014] RM J162418.3+134920.1,246.0758333333333,13.822222222222223,ClG
[RRB2014] RM J101015.4+224705.5,152.56416666666667,22.784722222222225,ClG
[RRB2014] RM J232720.8+085354.9,351.8366666666667,8.898333333333333,ClG
[RRB2014] RM J123912.2+083059.9,189.80083333333334,8.516388888888889,ClG
[RRB2014] RM J130136.8-005610.4,195.40291666666667,-0.9361111111111111,ClG
[KMA2007] 172.68146+35.05360,172.68125,35.05333333333333,ClG
[KMA2007] 186.48547+27.61016,186.48541666666668,27.610000000000003,ClG
