main_id,ra,dec,otype
[FSR2007] 1754,258.75416666666666,-39.10194444444445,OpC
Cl Czernik   34,168.375,22.133333333333333,OpC
Cl Gulliver   41,277.71799999999996,-12.429,OpC
KMHK  931,82.07362499999999,-66.92487222222223,OpC
[KPS2012] MWSC 0830,94.47,-1.69,OpC
[KPS2012] MWSC 1205,110.984,-25.359,OpC
[KPS2012] MWSC 0915,98.655,26.305,OpC
[KPS2012] MWSC 0117,20.512,63.703,OpC
UBC 48,39.06787589497,50.04900047444,OpC
UBC 81,96.34547478249,11.15031232932,OpC
NAME LP2019 2326,114.25416666666669,-15.59,OpC
[KPR2005]  33,105.79583333333333,-25.05,OpC
[KPR2005]  61,161.52499999999998,-56.86666666666667,OpC
[KPR2005]  65,167.775,-61.120000000000005,OpC
KMHK  855,80.92391666666666,-71.03975,OpC
[HXW2022] OC-0094,300.83966421,30.78198062,OpC
NAME V454 Cep Cluster,343.46179166666667,62.59343611111111,OpC
[HXW2022] OC-0268,45.44532163,47.91845483,OpC
[HXW2022] OC-0285,73.94111359,36.783747,OpC
KMHK  849,81.03020833333335,-65.89903333333334,OpC
NGC  2270,100.9875,3.4783333333333335,OpC
CWNU 1295,92.07771618530776,28.071096197076564,OpC
CWNU 1697,12.07482633198208,55.83904224411922,OpC
[HS66] 449,90.175,-68.68333333333334,OpC
KMHK    5,67.66666666666667,-66.95666666666666,OpC
BRHT 57a,87.98841666666665,-70.83583888888889,OpC
DSH J0438.2+4317,69.56541666666665,43.285555555555554,OpC
Cl Alessi   57,290.2241666666667,15.676666666666666,OpC
