PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,framework_id
1663882,00 00 13.5,+22 07 07,G,0,0.47,0.08,44.0,0,-8062174250989922671
479679,00 00 13.5,-49 10 33,G,0,0.51,0.18,146.0,0,7258810543617854399
1971084,00 00 13.6,+31 55 04,G,0,0.42,0.12,141.0,0,1188188319688425825
755636,00 00 13.6,-27 23 32,G,0,0.36,0.02,0.0,0,-7399103867061256441
649296,00 00 13.7,-35 24 27,G,0,0.55,0.23,52.0,0,-337683168139240936
682523,00 00 13.7,-33 00 20,G,0,0.38,0.15,178.0,0,-5369877831966029908
840854,00 00 13.7,-20 30 10,G,0,0.36,0.12,8.0,0,-8184491030388246274
762389,00 00 13.7,-26 54 27,G,0,0.33,0.06,148.0,0,4991845756856828284
107766,00 00 13.7,-44 47 38,G,0,0.0,0.0,0.0,LCRSB235739.6-450420,3331971762860030691
2282521,00 00 13.8,+46 30 53,G,0,0.46,0.06,139.0,0,-7563899268197953769
133624,00 00 13.8,-25 11 11,M,0,0.91,0.37,115.0,0,64831814858987665
1171756,00 00 13.9,+00 39 12,G,0,0.44,0.24,64.0,0,-6807289594923769421
502382,00 00 13.9,-47 22 32,G,0,0.39,0.12,26.0,0,2909035077411776670
2402696,00 00 13.9,+51 55 08,G,0,0.69,0.23,57.0,NPM1G+51.0391,-1406174450772248065
1268546,00 00 14.0,+04 27 44,G,0,0.61,0.21,59.0,0,3582887803472198094
733689,00 00 14.1,-29 04 36,G,0,0.43,0.13,143.0,0,3557642883325321964
95112,00 00 14.1,-47 07 36,G,Sab,0.64,0.46,100.0,0,9195260421721969202
238518,00 00 14.1,-76 52 25,G,0,0.8,0.57,100.0,0,8378869255086499933
166785,00 00 14.1,+70 02 00,G,Sc,0.8,0.64,119.0,IRAS23576+6945,6208311453875453282
198088,00 00 14.2,-26 43 51,G,0,0.85,0.17,71.0,DUKST537-6,-3278908547134012094
198096,00 00 14.3,-25 14 43,G,0,0.7,0.03,0.0,DUKST537-31,2707820333317825699
650709,00 00 14.3,-35 17 49,G,0,0.34,0.11,121.0,0,-7141862023214652883
2048278,00 00 14.4,+34 22 53,G,0,0.59,0.29,95.0,0,-3874022885979025724
925801,00 00 14.4,-14 20 34,G,0,0.47,0.04,0.0,0,7447212652839532277
1340887,00 00 14.5,+08 10 38,G,0,0.65,0.01,0.0,0,7943632593087885524
915872,00 00 14.6,-15 05 25,G,0,0.4,0.13,79.0,0,-2272430511532823704
1827236,00 00 14.6,+28 08 00,G,0,0.47,0.17,167.0,0,2472964976049412226
766007,00 00 14.6,-26 36 30,G,0,0.67,0.5,4.0,0,6958652982223838613
756302,00 00 14.6,-27 20 58,G,0,0.76,0.53,134.0,0,2003551881069544626
1727704,00 00 14.7,+25 10 25,G,0,0.42,0.12,80.0,0,-5778415812361424659
780777,00 00 14.7,-25 16 29,G,0,0.36,0.08,168.0,0,-5957794759949372856
1172415,00 00 14.7,+00 40 28,G,0,0.41,0.07,11.0,0,-7445847376100265646
24,00 00 14.8,+32 49 55,G,0,0.71,0.06,136.0,IC5371                CGCG499-30            CGCG498-58            !KAZ234,-3430398101141967148
607516,00 00 14.9,-38 34 22,G,0,0.35,0.13,44.0,0,3558844344020303218
504286,00 00 14.9,-47 15 12,G,0,0.52,0.43,98.0,0,-5321230966706451321
579816,00 00 14.9,-41 01 43,G,0,0.43,0.26,155.0,0,-6135558648004404942
394523,00 00 15.0,-57 03 10,G,0,0.75,0.3,15.0,0,7095994719778478850
265852,00 00 15.2,-72 02 51,G,0,0.44,0.16,55.0,0,7224140884180044511
890148,00 00 15.2,-17 00 48,G,0,0.68,0.07,63.0,NPM1G-17.0526,347949416142854671
778443,00 00 15.3,-25 29 02,G,0,0.5,0.22,35.0,0,2334080648030899601
767985,00 00 15.4,-26 25 26,G,0,0.76,0.71,84.0,0,2931483587463075570
894165,00 00 15.4,-16 44 37,G,0,0.38,0.1,106.0,0,7869900595808055338
741436,00 00 15.5,-28 27 28,G,0,0.58,0.47,66.0,0,-8858858361807820285
810229,00 00 15.5,-22 41 45,G,0,0.44,0.28,70.0,0,240581258548220554
547635,00 00 15.5,-43 31 58,G,0,0.37,0.13,120.0,0,-8114792741323699786
1004569,00 00 15.6,-08 22 14,G,0,0.39,0.24,47.0,0,-929719974478696318
1963458,00 00 15.7,+31 46 07,G,0,0.38,0.14,58.0,0,-6433465586613046375
1986415,00 00 15.7,+32 13 09,G,0,0.44,0.19,178.0,0,-5537210185081035329
278651,00 00 15.7,-69 31 34,G,0,0.54,0.27,35.0,0,-3337346105898829814
3080166,00 00 15.7,-08 53 28,G,0,0.72,0.34,54.0,0,-4157237544325926598
19,00 00 15.7,-72 11 10,GM,0,0.62,0.36,176.0,(ESO50-5)             ESO-LV500050,6119233520172022984
518922,00 00 15.8,-46 06 21,G,0,0.4,0.17,112.0,0,-4678491550640505837
230557,00 00 15.8,-79 19 09,G,0,0.75,0.49,81.0,0,6468132369469419693
660740,00 00 15.8,-34 33 05,G,0,0.45,0.14,62.0,0,7448708287898534334
775588,00 00 15.9,-25 44 21,G,0,0.45,0.11,103.0,0,-4722732844451265118
781846,00 00 15.9,-25 10 37,G,0,0.45,0.29,21.0,0,-4353333316365578910
1034808,00 00 15.9,-06 16 16,G,0,0.62,0.28,116.0,0,1593241509542667707
1526695,00 00 15.9,+17 11 12,G,0,0.37,0.12,84.0,0,3922206000923273589
1657244,00 00 16.0,+21 47 10,G,0,0.32,0.05,42.0,0,-1411296115642381711
1120764,00 00 16.0,-01 21 07,G,0,0.44,0.11,6.0,0,4948601560413395806
1990073,00 00 16.0,+32 17 36,G,0,0.62,0.11,77.0,0,-9038620322074116480
395075,00 00 16.2,-56 59 49,G,0,0.33,0.03,0.0,0,-1464987047390047228
506542,00 00 16.2,-47 06 13,G,0,0.45,0.1,113.0,0,-6822004709428557149
967889,00 00 16.2,-11 16 10,G,0,0.58,0.06,29.0,0,-3134218553255989547
2801010,00 00 16.2,+32 47 33,G,0,0.0,0.0,0.0,NPM1G+32.0621,5700440020115548065
1965457,00 00 16.3,+31 48 25,G,0,0.38,0.13,100.0,0,-5128109066648771005
648244,00 00 16.3,-35 29 37,G,0,0.56,0.27,127.0,0,5269728711395073997
328586,00 00 16.3,-63 50 58,G,0,0.49,0.24,39.0,0,2374622889373819646
590308,00 00 16.3,-40 05 27,G,0,0.43,0.22,162.0,0,-5362626797698607950
143119,00 00 16.4,-61 14 03,G,0,0.0,0.0,0.0,0,-3263061751974894074
661574,00 00 16.4,-34 29 15,G,0,0.38,0.2,174.0,0,-7645187270502117393
73201,00 00 16.6,+14 43 58,G,0,0.48,0.22,33.0,KUG2357+14421,-8185836477559005272
1084282,00 00 16.6,-02 43 50,G,0,0.47,0.21,76.0,0,-7148175457438462370
304957,00 00 16.6,-66 24 42,G,0,0.4,0.23,116.0,0,-7952703981762501336
143120,00 00 16.7,-66 24 31,G,0,0.7,0.28,6.0,0,-2461744675147581154
480675,00 00 16.7,-49 04 46,G,0,0.31,0.07,123.0,0,6689331526140552463
949103,00 00 16.7,-12 41 17,G,0,0.73,0.47,13.0,0,-7994001611851919907
21,00 00 16.8,-02 38 23,G,0,0.5,0.2,36.0,VIIIZw494,-6092661481762637475
662320,00 00 16.9,-34 26 20,G,0,0.56,0.28,18.0,0,-5225511694233048609
2057778,00 00 17.0,+34 59 47,G,0,0.72,0.06,17.0,0,-1390508783004750618
1301251,00 00 17.0,+06 28 06,G,0,0.6,0.08,105.0,0,-8933338660206340984
73202,00 00 17.1,+25 42 38,G,Sc,0.76,0.44,172.0,KUG2357+254,6760970097040053346
374455,00 00 17.2,-59 02 03,G,0,0.6,0.14,101.0,0,6026910678571843445
1014414,00 00 17.2,-07 42 13,G,0,0.52,0.09,7.0,0,6590815958019617754
1980187,00 00 17.2,+32 05 59,G,0,0.37,0.09,54.0,0,-7516055442345255841
417060,00 00 17.3,-54 40 35,G,0,0.51,0.08,115.0,0,5446329975723666059
431962,00 00 17.3,-53 16 03,G,0,0.48,0.37,114.0,0,2047905370337492173
1948053,00 00 17.3,+31 27 23,G,0,0.38,0.09,29.0,0,-6661253561136550010
22,00 00 17.3,-72 10 12,GM,0,0.33,0.13,164.0,(ESO50-5)             ESO-LV500051,-2100002957988550510
1979701,00 00 17.4,+32 05 24,G,0,0.53,0.09,72.0,0,-9173652729045719810
1806974,00 00 17.4,+27 24 02,G,0,0.58,0.1,110.0,0,-560152796783533821
352616,00 00 17.5,-61 45 58,G,0,0.5,0.3,24.0,0,-302657590044863488
2433446,00 00 17.5,+53 09 53,G,0,0.53,0.06,125.0,0,-6416962719354009466
403300,00 00 17.5,-56 04 57,G,0,0.53,0.46,92.0,0,-4784978206491751496
2209596,00 00 17.6,+42 56 53,G,0,0.4,0.25,113.0,0,8799519936950352252
731035,00 00 17.6,-29 17 43,G,0,0.43,0.18,16.0,0,7586430909662278803
1093672,00 00 17.7,-02 22 56,G,0,0.78,0.12,108.0,NPM1G-02.0535,-8776392929239328550
143122,00 00 17.7,-40 04 25,G,0,0.61,0.13,155.0,0,4802996082349425575
734104,00 00 17.8,-29 02 48,G,0,0.57,0.33,124.0,0,-3288092040176202491
2020089,00 00 17.8,+32 59 55,G,0,0.6,0.38,4.0,0,-8834060020777830743
607328,00 00 17.8,-38 35 27,G,0,0.47,0.18,118.0,0,917954777405946855
126710,00 00 17.8,-38 40 29,G,0,0.4,0.26,10.0,LCRSB235743.8-385711,-8528151308301726533
2151673,00 00 18.1,+39 32 45,G,0,0.6,0.33,102.0,0,6238498409361539853
791336,00 00 18.1,-24 18 26,G,0,0.44,0.2,140.0,0,7212316855136652649
778129,00 00 18.1,-25 30 40,G,0,0.37,0.08,121.0,0,3995377772310138394
2396869,00 00 18.1,+51 36 21,G,0,0.79,0.43,96.0,0,6576363111310722043
129157,00 00 18.1,-47 29 23,G,Sc,0.82,0.31,100.0,0,-7744432706586244099
2148430,00 00 18.2,+39 21 45,G,0,0.51,0.06,163.0,0,4334812915149167622
781945,00 00 18.4,-25 10 05,G,0,0.35,0.06,143.0,0,-6440179256073401982
341582,00 00 18.5,-62 39 26,G,0,0.6,0.43,79.0,0,-5569270970939589847
905308,00 00 18.5,-15 52 41,G,0,0.48,0.23,25.0,0,276236292554805316
89490,00 00 18.5,-60 53 45,G,0,0.67,0.21,112.0,0,-3300643982828689201
777956,00 00 18.5,-25 31 33,G,0,0.34,0.1,74.0,0,-1044472512276025950
143125,00 00 18.6,-40 05 38,G,0,0.64,0.27,53.0,0,-6794684614125276513
578757,00 00 18.7,-41 08 04,G,0,0.31,0.04,0.0,0,2158487045388298464
770891,00 00 18.7,-26 09 26,G,0,0.48,0.14,51.0,0,2244107930557360649
2018574,00 00 18.7,+32 57 15,G,0,0.42,0.05,48.0,0,2802840853516106208
143123,00 00 18.8,-54 01 56,G,0,0.67,0.3,127.0,0,6072099271236479034
2401859,00 00 18.8,+51 52 48,G,0,0.46,0.07,30.0,0,3969299779841631183
1993041,00 00 18.8,+32 21 18,G,0,0.38,0.06,171.0,0,-878142143480688709
1342968,00 00 18.9,+08 15 32,G,0,0.6,0.19,14.0,0,-6173041077756345909
143124,00 00 18.9,-44 12 42,G,0,0.96,0.21,2.0,0,5019536599157566332
278590,00 00 18.9,-69 32 10,G,0,0.51,0.31,78.0,0,4663226937757336155
812093,00 00 19.0,-22 34 34,G,0,0.37,0.09,14.0,0,2207185009774107603
313520,00 00 19.1,-65 25 05,G,0,0.35,0.13,109.0,0,1573204757996637927
738804,00 00 19.1,-28 40 44,G,0,0.35,0.12,39.0,0,-7659793344579093178
2116385,00 00 19.2,+38 02 39,G,0,0.51,0.1,55.0,0,6835018066556325436
699106,00 00 19.2,-31 56 12,G,0,0.62,0.38,46.0,0,-5985217651335735070
299294,00 00 19.2,-67 05 15,G,0,0.43,0.09,163.0,0,6889315415443550979
988475,00 00 19.3,-09 37 56,G,0,0.4,0.17,163.0,0,-4045112421982295345
25,00 00 19.3,+22 59 26,GM,0,0.94,0.26,33.0,(UGC12891)            MCG4-01-007           CGCG477-37            CGCG478-9             ARP249                VV186                 IVZw177,6871155205040849465
369318,00 00 19.4,-59 42 39,G,0,0.65,0.54,85.0,0,198191813221058199
907090,00 00 19.4,-15 44 33,G,0,0.55,0.21,61.0,0,-939909083223830112
2390150,00 00 19.5,+51 12 10,G,0,0.36,0.05,22.0,0,-4193741438641428730
367171,00 00 19.5,-59 58 24,G,0,0.37,0.06,170.0,0,3040552472674437947
476052,00 00 19.5,-49 30 59,G,0,0.69,0.65,157.0,0,-1073184596838280138
2118111,00 00 19.6,+38 06 42,G,0,0.55,0.34,67.0,0,-4834094146393953101
764100,00 00 19.6,-26 46 04,G,0,0.32,0.0,0.0,0,-4217441342757395121
987682,00 00 19.7,-09 41 43,G,0,0.51,0.27,79.0,0,-4115176609995234427
503501,00 00 19.7,-47 18 20,G,0,0.39,0.16,116.0,0,-639314547768697310
906020,00 00 19.8,-15 49 25,G,0,0.46,0.11,129.0,0,8374536514162283244
1041530,00 00 19.8,-05 41 40,G,0,0.47,0.27,177.0,0,-6189076035558153759
200388,00 00 19.8,+22 59 37,GM,0,0.0,0.0,0.0,(UGC12891),2490417431717591820
1978083,00 00 19.9,+32 03 23,G,0,0.51,0.18,176.0,0,2222386502941042542
1036000,00 00 20.0,-06 10 03,G,0,0.3,0.02,0.0,0,1185412643299452554
594862,00 00 20.0,-39 43 32,G,0,0.54,0.05,0.0,0,7878084708180273159
130914,00 00 20.1,-39 48 43,G,Sc,0.62,0.14,17.0,0,-6991715328844168880
1960672,00 00 20.1,+31 42 57,G,0,0.59,0.08,66.0,NPM1G+31.0506,-7676630701243724880
502100,00 00 20.2,-47 23 34,G,0,0.62,0.34,167.0,0,7119670140576230993
1451499,00 00 20.4,+14 11 18,G,0,0.69,0.41,162.0,0,-8472591398023909080
748360,00 00 20.4,-27 53 56,G,0,0.84,0.31,120.0,0,6133105122455839492
720430,00 00 20.5,-30 10 46,G,0,0.4,0.23,55.0,0,-2180776939599012022
1070798,00 00 20.5,-03 28 30,G,0,0.68,0.14,60.0,0,-1119873241609857683
746669,00 00 20.7,-28 01 58,G,0,0.48,0.28,114.0,0,588917291305594326
1982673,00 00 20.7,+32 08 56,G,0,0.51,0.08,2.0,0,9099638103715945460
712104,00 00 20.8,-30 51 31,G,0,0.58,0.3,130.0,0,-3326821143419672264
1381360,00 00 20.9,+10 34 06,G,0,0.39,0.07,173.0,0,-7584992189627420783
1314597,00 00 20.9,+07 08 02,G,0,0.61,0.07,87.0,0,-5957604137715101254
2437681,00 00 20.9,+53 19 07,G,0,0.65,0.17,47.0,0,5218586603272344139
1160032,00 00 21.0,+00 12 54,G,0,0.44,0.05,143.0,0,5325801085423432928
485784,00 00 21.0,-48 35 45,G,0,0.41,0.05,0.0,0,-5161207131979408825
1679585,00 00 21.0,+22 59 44,G,0,0.41,0.11,1.0,0,8470340143469384947
1639391,00 00 21.1,+20 56 57,G,0,0.38,0.08,14.0,0,2859637459676161079
445906,00 00 21.1,-52 18 18,G,0,0.44,0.18,98.0,0,-3352251994942958342
469077,00 00 21.2,-50 11 03,G,0,0.45,0.16,44.0,0,-8082436565078361542
127763,00 00 21.2,-59 37 08,G,Sc,0.67,0.05,0.0,0,4206242947361764804
2385659,00 00 21.2,+50 57 13,G,0,0.54,0.12,74.0,0,3139603835543783517
718193,00 00 21.2,-30 21 29,G,0,0.49,0.26,127.0,0,2407490804893881793
778000,00 00 21.3,-25 31 21,G,0,0.58,0.44,16.0,0,3058872658609712099
1889993,00 00 21.3,+30 05 37,G,0,0.49,0.19,111.0,0,-271363274567465759
740371,00 00 21.4,-28 32 49,G,0,0.57,0.27,98.0,0,-4833947353384528681
23,00 00 21.4,-02 36 44,G,E-SO,1.14,0.29,127.0,MCG-1-01-020,-3350298450696129088
2059574,00 00 21.5,+35 06 42,G,0,0.59,0.06,164.0,NPM1G+34.0481,3453236992869114103
394869,00 00 21.5,-57 01 08,G,0,0.41,0.24,45.0,0,8370181742762856666
590055,00 00 21.5,-40 06 53,G,0,0.43,0.07,20.0,0,-4158840661119207208
325387,00 00 21.5,-64 10 39,G,0,0.34,0.1,145.0,0,4220278499878253033
371489,00 00 21.6,-59 25 39,G,0,0.6,0.47,156.0,0,1429331246991982072
717894,00 00 21.6,-30 23 08,G,0,0.39,0.11,116.0,0,-8982432518204085218
818925,00 00 21.6,-22 07 18,G,0,0.53,0.05,0.0,0,-3018121512346887361
929258,00 00 21.6,-14 04 49,G,0,0.46,0.06,178.0,0,-8597212705993974925
758971,00 00 21.6,-27 09 40,G,0,0.55,0.37,13.0,0,5562426731044129494
598265,00 00 21.6,-39 25 57,G,0,0.41,0.16,150.0,0,-8397591153172954262
1859523,00 00 21.6,+29 13 20,G,0,0.45,0.16,49.0,0,-4301570767848547372
755685,00 00 21.7,-27 23 19,G,0,0.4,0.15,124.0,0,-2158806598122800172
1057366,00 00 21.8,-04 29 59,G,0,0.57,0.25,112.0,0,644139421026050522
914509,00 00 21.8,-15 11 32,G,0,0.91,0.68,39.0,0,2094728268068652713
475572,00 00 21.8,-49 33 35,G,0,0.48,0.09,66.0,0,-7352497874649931532
730110,00 00 21.9,-29 22 28,G,0,0.74,0.34,36.0,0,-8228912123345099492
1833270,00 00 21.9,+28 20 54,G,0,0.55,0.24,56.0,0,7365257955623903936
2296455,00 00 21.9,+47 20 20,G,0,0.4,0.21,28.0,0,7493775136671597478
2437030,00 00 22.1,+53 17 40,G,0,0.79,0.3,65.0,0,6052868978440252604
504356,00 00 22.1,-47 14 56,G,0,0.43,0.24,96.0,0,-3027242019412679312
143128,00 00 22.2,-01 37 47,G,0,0.82,0.48,180.0,0,-487221142267676585
2013548,00 00 22.3,+32 49 12,G,0,0.56,0.09,138.0,0,798061586568758208
939711,00 00 22.3,-13 18 39,G,0,0.49,0.35,57.0,0,4850797143791597188
28,00 00 22.3,+20 47 47,G,Sc,0.67,0.11,1.0,KUG2357+20581,-806753595415907832
1504473,00 00 22.4,+16 15 19,G,0,0.56,0.13,132.0,NPM1G+15.0634,-4361939934577442512
308519,00 00 22.4,-65 58 30,G,0,0.43,0.1,20.0,0,5389961038147791812
30,00 00 22.4,-80 47 34,G,SBbc,1.15,0.08,3.0,ESO12-12              ESO-LV120120          IRAS23577-8104,4241212967371537538
1630897,00 00 22.4,+20 34 12,G,0,0.57,0.08,42.0,0,-8550030359524574912
29,00 00 22.4,+34 36 58,G,Sc,0.72,0.06,24.0,CGCG517-10            CGCG518-5,4831191366987240444
2103623,00 00 22.4,+37 33 18,G,0,0.52,0.08,36.0,0,6187270012464353331
143129,00 00 22.4,-31 48 10,G,0,0.75,0.41,88.0,0,242593492897989595
587196,00 00 22.4,-40 22 11,G,0,0.54,0.51,116.0,0,-3022862661736205770
1982052,00 00 22.5,+32 08 10,G,0,0.41,0.06,60.0,0,6911241353172643705
35,00 00 22.5,+39 29 44,G,Irr,0.94,0.0,0.0,UGC12894,-2513148613222376739
935158,00 00 22.6,-13 38 35,G,0,0.51,0.27,10.0,0,-8811380303807240422
2051580,00 00 22.6,+34 35 37,G,0,0.66,0.15,48.0,0,-6469497063557507789
2128875,00 00 22.7,+38 30 12,G,0,0.53,0.17,176.0,0,4127850631753542033
32,00 00 22.8,-49 04 26,GM,0,0.65,0.33,133.0,(ESO193-7)            ESO-LV1930070,2545923286939878920
749859,00 00 22.8,-27 47 20,G,0,0.51,0.08,54.0,0,4475136022575483840
1081722,00 00 22.8,-02 50 14,G,0,0.65,0.37,136.0,0,2121185426181274337
791408,00 00 22.8,-24 18 04,G,0,0.61,0.08,131.0,0,2837086595447151382
1018288,00 00 22.9,-07 28 42,G,0,0.43,0.25,20.0,0,-1273471452672676278
1501891,00 00 22.9,+16 08 54,G,0,0.47,0.16,70.0,0,2735517049471770763
1028522,00 00 23.1,-06 47 59,G,0,0.39,0.11,127.0,0,1137192115228447662
143130,00 00 23.1,-35 49 36,G,0,0.66,0.33,136.0,0,-5365371431555005531
342035,00 00 23.1,-62 37 33,G,0,0.34,0.14,30.0,0,-1745718503347331412
811794,00 00 23.2,-22 35 46,G,0,0.42,0.05,0.0,0,1220470155984576647
839798,00 00 23.2,-20 34 22,G,0,0.42,0.12,78.0,0,6128760781380067068
1086746,00 00 23.2,-02 37 47,G,0,0.44,0.16,14.0,0,-7789178789471587951
511483,00 00 23.2,-46 43 30,G,0,0.51,0.32,95.0,0,-7869500031794490139
708113,00 00 23.3,-31 11 18,G,0,0.56,0.13,77.0,0,155778363568159202
199304,00 00 23.4,-33 45 45,G,0,0.68,0.26,122.0,DUKST349-43,-8396810205733238864
895098,00 00 23.4,-16 40 47,G,0,0.86,0.55,60.0,0,3835561697939041809
1642905,00 00 23.4,+21 06 23,G,0,0.45,0.09,21.0,0,6941349008148287679
1837107,00 00 23.4,+28 29 02,G,0,0.55,0.08,139.0,0,-4568339025116425471
31,00 00 23.5,-47 01 07,G,SO-a,0.99,0.13,46.0,FAIRALL1061,-2081424794954143450
27,00 00 23.5,-06 56 11,G,0,0.88,0.3,140.0,MCG-1-01-018          NPM1G-07.0578,-1395719100708472079
128405,00 00 23.5,-55 04 02,G,Sc,0.62,0.08,77.0,0,-8422343712281991626
597907,00 00 23.5,-39 28 01,G,0,0.5,0.26,10.0,0,-1889648839336700956
1965544,00 00 23.5,+31 48 31,G,0,0.49,0.17,171.0,0,-8544443474871654188
728769,00 00 23.6,-29 29 12,G,0,0.48,0.22,121.0,0,-5563964973759107106
745817,00 00 23.7,-28 06 11,G,0,0.44,0.15,8.0,0,1410318503359577447
143132,00 00 23.8,-30 40 07,G,0,0.74,0.5,21.0,DUKST409-68,-7452443270336457540
2278914,00 00 23.9,+46 18 24,G,0,0.7,0.34,106.0,0,3270669044236263156
811910,00 00 24.0,-22 35 20,G,0,0.46,0.18,2.0,0,8198451530390659747
650772,00 00 24.1,-35 17 32,G,0,0.38,0.15,149.0,0,256935379872486785
165937,00 00 24.2,-52 50 33,G,0,0.5,0.25,92.0,IRAS23578-5307,-8416586639808913566
560443,00 00 24.2,-42 38 31,G,0,0.45,0.27,20.0,0,4293098861794527748
1123341,00 00 24.2,-01 14 46,G,0,0.39,0.11,96.0,0,4306966437577001275
484167,00 00 24.2,-48 44 57,G,0,0.54,0.11,49.0,0,-5697320991018881617
143133,00 00 24.3,-03 29 59,G,0,0.53,0.15,84.0,NPM1G-03.0717,-5897387523495270763
780808,00 00 24.4,-25 16 18,G,0,0.5,0.34,79.0,0,-1576136605279427433
502378,00 00 24.4,-47 22 32,G,0,0.36,0.12,172.0,0,3711294362604011641
642012,00 00 24.5,-36 00 03,G,0,0.34,0.12,133.0,0,-1046895090017622549
758993,00 00 24.5,-27 09 33,G,0,0.83,0.63,127.0,0,-123885516058367005
762203,00 00 24.5,-26 55 14,G,0,0.53,0.26,79.0,0,-4236953499887211207
786910,00 00 24.5,-24 42 45,G,0,0.48,0.33,31.0,0,-7505902002106030646
1988872,00 00 24.5,+32 16 01,G,0,0.52,0.22,104.0,0,-8648897924336485185
1089002,00 00 24.5,-02 32 47,G,0,0.39,0.04,0.0,0,3732144900006477124
793870,00 00 24.6,-24 04 34,G,0,0.59,0.05,0.0,0,1152932492709511543
2084522,00 00 24.6,+36 39 17,G,0,0.59,0.16,38.0,0,7773658187374444575
697123,00 00 24.6,-32 04 59,G,0,0.45,0.14,137.0,0,-6444864314252630235
1695106,00 00 24.6,+23 51 52,G,0,0.33,0.07,89.0,0,4989297155372289718
752023,00 00 24.7,-27 38 17,G,0,0.43,0.15,150.0,0,-9003194879930671362
1561229,00 00 24.7,+18 29 44,G,0,0.7,0.5,149.0,0,7273349608482282217
1651001,00 00 24.8,+21 29 09,G,0,0.57,0.09,89.0,0,-8750118577129084238
638555,00 00 24.8,-36 17 30,G,0,0.57,0.25,113.0,0,1049772491320523363
1052459,00 00 24.8,-04 51 48,G,0,0.71,0.38,137.0,NPM1G-05.0713,6164775644674060578
517088,00 00 24.8,-46 15 34,G,0,0.39,0.22,32.0,0,5729774829995832833
1815271,00 00 24.9,+27 41 19,G,0,0.42,0.11,180.0,0,5539439631778182942
3092892,00 00 24.9,-05 04 53,G,0,0.0,0.0,0.0,NPM1G-05.0714,2045202533844506547
718823,00 00 24.9,-30 18 19,G,0,0.41,0.06,83.0,0,-4884562529150572701
129156,00 00 25.0,-47 21 54,M,0,0.88,0.23,158.0,0,2796479361659385630
540577,00 00 25.0,-44 07 43,G,0,0.48,0.17,84.0,0,4885229777156269719
133641,00 00 25.0,-26 02 39,G,Sc,0.96,0.68,151.0,0,-784676216671076237
584590,00 00 25.1,-40 35 51,G,0,0.39,0.14,84.0,0,6065572832976251513
1716998,00 00 25.2,+24 48 30,G,0,0.48,0.09,144.0,0,-6305475355830847293
507382,00 00 25.2,-47 02 27,G,0,0.4,0.23,123.0,0,4596783544251700785
39,00 00 25.2,+07 51 17,G,SBab,0.96,0.1,153.0,UGC12892              MCG1-01-007           CGCG408-6,8381864261446128335
1983820,00 00 25.2,+32 10 15,G,0,0.54,0.26,40.0,0,5867455533137309682
539939,00 00 25.2,-44 11 15,G,0,0.36,0.05,150.0,0,-4029631819401702228
472989,00 00 25.3,-49 48 28,G,0,0.42,0.16,87.0,0,-4605321394368442474
781649,00 00 25.4,-25 11 41,G,0,0.5,0.03,0.0,0,-3069901955417233062
1087581,00 00 25.5,-02 35 57,G,0,0.52,0.49,52.0,0,2824593055149544487
450694,00 00 25.6,-51 56 54,G,0,0.4,0.2,77.0,0,7696407063395725548
753984,00 00 25.6,-27 30 15,G,0,0.69,0.05,2.0,0,-4171081842028535230
654123,00 00 25.8,-35 02 19,G,0,0.6,0.16,142.0,0,4460921454827455057
475237,00 00 25.9,-49 35 34,G,0,0.54,0.15,72.0,0,-9128189560821325903
753193,00 00 25.9,-27 33 23,G,0,0.39,0.17,78.0,0,5471350348829810760
41,00 00 26.0,-05 46 39,GM,0,0.46,0.14,107.0,(VIIIZw495),-3493076381611021888
2277671,00 00 26.1,+46 13 57,G,0,0.46,0.15,17.0,0,3750544072242415117
732861,00 00 26.1,-29 08 25,G,0,0.39,0.11,96.0,0,-5263847594945570574
662640,00 00 26.1,-34 24 55,G,0,0.47,0.22,87.0,0,-4650858830000263897
1679034,00 00 26.1,+22 57 42,G,0,0.37,0.16,158.0,0,-705396773375764630
34,00 00 26.1,-49 04 31,GM,SO-a,0.7,0.1,125.0,(ESO193-7)            ESO-LV1930071,8817521744883953909
2429781,00 00 26.1,+53 01 20,G,0,0.35,0.06,101.0,0,-4083451953360325216
1019177,00 00 26.1,-07 25 41,G,0,0.61,0.52,135.0,0,7690918603098809532
501613,00 00 26.1,-47 25 22,G,0,0.47,0.25,1.0,0,-5951998248516020054
281298,00 00 26.1,-69 06 31,G,0,0.4,0.12,94.0,0,2278523094450152487
793749,00 00 26.2,-24 05 14,G,0,0.88,0.68,108.0,0,-6605564978766745743
469975,00 00 26.2,-50 05 35,G,0,0.52,0.03,0.0,0,-8775667386702428807
1659547,00 00 26.3,+21 54 08,G,0,0.58,0.24,165.0,0,3992906656602250705
1088342,00 00 26.3,-02 34 20,G,0,0.63,0.14,114.0,0,3380707905080906694
1170206,00 00 26.4,+00 35 50,G,0,0.43,0.21,6.0,0,5617120682993974876
771163,00 00 26.4,-26 08 03,G,0,0.4,0.2,85.0,0,-3386808314738419632
622817,00 00 26.5,-37 27 36,G,0,0.39,0.16,30.0,0,8455475631082165628
717730,00 00 26.5,-30 23 55,G,0,0.45,0.14,7.0,0,4983842214340087627
781825,00 00 26.5,-25 10 43,G,0,0.45,0.13,76.0,0,-7413314592054992989
761737,00 00 26.5,-26 57 21,G,0,0.37,0.15,29.0,0,7946345748931627998
