toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec
1404.01,292.196087,58.614764,247.074,292.196087,58.614764
1404.02,292.196087,58.614764,247.074,292.196087,58.614764
1405.01,315.669109,70.0803,,315.669109,70.0803
1406.01,82.127963,-48.409067,414.23,82.127963,-48.409067
1407.01,336.576123,-18.011665,80.8994,336.576123,-18.011665
1408.01,313.511047,72.580646,139.484,313.511047,72.580646
1408.02,313.511047,72.580646,139.484,313.511047,72.580646
1409.01,339.815915,33.889459,83.2324,339.815915,33.889459
141.01,338.983717,-59.864829,48.0883,338.983717,-59.864829
1410.01,334.882849,42.560314,72.7512,334.882849,42.560314
1411.01,232.946047,47.055551,32.4778,232.946047,47.055551
1412.01,233.065833,47.860746,81.0643,233.065833,47.860746
1413.01,333.253171,37.627574,115.417,333.253171,37.627574
1414.01,351.579721,38.55294,460.951,351.579721,38.55294
1415.01,219.037047,42.378458,112.152,219.037047,42.378458
1416.01,216.923489,41.952986,55.0135,216.923489,41.952986
1351.01,286.746549,71.712195,125.308,286.746549,71.712195
1352.01,334.738559,61.148988,315.0431,334.738559,61.148988
1353.01,313.885156,46.502085,464.209,313.885156,46.502085
1354.01,312.179957,51.910696,245.776,312.179957,51.910696
1355.01,331.307643,66.775296,248.148,331.307643,66.775296
1356.01,311.19458,54.502161,4772.59,311.19458,54.502161
1357.01,316.955806,50.500883,254.401,316.955806,50.500883
1358.01,320.116115,61.12025,356.681,320.116115,61.12025
1359.01,310.038053,50.323742,335.203,310.038053,50.323742
136.01,340.496204,-69.172108,14.8846,340.496204,-69.172108
1360.01,315.166199,47.785991,533.615,315.166199,47.785991
1361.01,320.829517,52.8147,339.994,320.829517,52.8147
1362.01,335.300845,59.560814,975.533,335.300845,59.560814
1363.01,291.469121,61.776068,615.12,291.469121,61.776068
1364.01,293.44357,53.464527,595.288,293.44357,53.464527
1365.01,317.729186,72.615356,244.318,317.729186,72.615356
1366.01,337.686813,40.003763,118.59,337.686813,40.003763
1367.01,343.953614,39.645117,195.858,343.953614,39.645117
1368.01,317.966114,43.592849,158.181,317.966114,43.592849
1432.01,329.401792,36.321404,95.1757,329.401792,36.321404
1433.01,305.538257,36.064784,67.9631,305.538257,36.064784
1434.01,176.380591,65.541314,37.7873,176.380591,65.541314
1435.01,203.537946,67.62123,92.8659,203.537946,67.62123
1436.01,215.602155,55.334259,131.601,215.602155,55.334259
1437.01,256.138751,56.842549,103.297,256.138751,56.842549
1438.01,280.923784,74.937833,110.513,280.923784,74.937833
1438.02,280.923784,74.937833,110.513,280.923784,74.937833
1439.01,241.763937,67.87764,230.306,241.763937,67.87764
144.01,84.29928,-80.464604,18.2702,84.29928,-80.464604
1440.01,283.794562,64.53137,237.152,283.794562,64.53137
1440.02,283.794562,64.53137,237.152,283.794562,64.53137
1441.01,305.412906,58.140828,141.133,305.412906,58.140828
1442.01,287.292101,74.174276,41.1659,287.292101,74.174276
1443.01,297.398678,76.139178,85.8034,297.398678,76.139178
1444.01,305.474925,70.943705,125.463,305.474925,70.943705
1445.01,292.76774,71.497358,215.246,292.76774,71.497358
1445.02,292.76774,71.497358,215.246,292.76774,71.497358
1446.01,302.001457,51.361796,133.863,302.001457,51.361796
1446.02,302.001457,51.361796,133.863,302.001457,51.361796
1447.01,201.336817,75.982713,309.2709,201.336817,75.982713
1448.01,316.324003,57.771095,73.3345,316.324003,57.771095
1449.01,300.708664,39.668371,56.3228,300.708664,39.668371
1449.02,300.708664,39.668371,56.3228,300.708664,39.668371
145.01,333.174716,-55.978803,438.421,333.174716,-55.978803
1450.01,286.854063,59.086625,22.4467,286.854063,59.086625
1451.01,186.524282,61.258929,91.9362,186.524282,61.258929
1452.01,290.173974,73.195108,30.5212,290.173974,73.195108
1453.01,258.22327,57.197778,78.7415,258.22327,57.197778
1453.02,258.22327,57.197778,78.7415,258.22327,57.197778
1454.01,300.842307,53.294181,289.372,300.842307,53.294181
1455.01,308.670288,66.440384,245.692,308.670288,66.440384
1456.01,306.741134,33.744388,80.6665,306.741134,33.744388
1457.01,354.836651,45.719851,41.2482,354.836651,45.719851
1417.01,335.825303,35.03492,151.528,335.825303,35.03492
1418.01,254.958579,58.462633,161.067,254.958579,58.462633
1419.01,206.094014,48.028565,134.554,206.094014,48.028565
142.01,4.60586,-62.847875,320.237,4.60586,-62.847875
1420.01,322.941809,66.349005,201.918,322.941809,66.349005
1421.01,332.630396,57.282437,74.2281,332.630396,57.282437
1422.01,354.240829,39.639279,155.141,354.240829,39.639279
1423.01,344.609651,39.658712,112.383,344.609651,39.658712
1424.01,344.907267,36.517666,86.8203,344.907267,36.517666
1425.01,329.091358,68.998035,153.904,329.091358,68.998035
1426.01,339.03342,37.841042,129.284,339.03342,37.841042
1427.01,346.517442,43.898633,72.6157,346.517442,43.898633
1428.01,287.050161,55.303691,504.976,287.050161,55.303691
1429.01,295.101088,40.986723,435.255,295.101088,40.986723
143.01,328.767739,-22.6126,298.109,328.767739,-22.6126
1430.01,300.615453,53.377442,41.1706,300.615453,53.377442
1431.01,316.203692,55.588022,148.925,316.203692,55.588022
1470.01,10.089143,61.213387,51.9503,10.089143,61.213387
1471.01,30.905006,21.281327,67.5478,30.905006,21.281327
1471.02,30.905006,21.281327,67.5478,30.905006,21.281327
1472.01,14.114261,48.637517,121.84,14.114261,48.637517
1473.01,15.598144,37.185439,67.6203,15.598144,37.185439
1474.01,349.289072,70.190576,83.8106,349.289072,70.190576
1475.01,357.001275,49.790533,294.237,357.001275,49.790533
1476.01,0.362099,39.383795,268.43,0.362099,39.383795
1477.01,9.458744,51.288778,370.284,9.458744,51.288778
1478.01,126.433743,-13.559548,152.892,126.433743,-13.559548
1479.01,288.818098,57.760569,531.96,288.818098,57.760569
148.01,338.320803,-38.159828,395.257,338.320803,-38.159828
1480.01,332.613639,63.55055,893.093,332.613639,63.55055
1481.01,336.705071,52.227842,1026.12,336.705071,52.227842
1482.01,345.994881,52.562695,318.277,345.994881,52.562695
1483.01,338.435039,52.636337,209.69,338.435039,52.636337
1484.01,343.156204,48.55001,368.134,343.156204,48.55001
1485.01,285.937105,59.164074,386.266,285.937105,59.164074
1486.01,281.197877,62.685644,44.3531,281.197877,62.685644
1487.01,255.565408,64.600893,110.923,255.565408,64.600893
1488.01,261.921033,57.510557,160.832,261.921033,57.510557
1489.01,261.199848,61.423521,411.532,261.199848,61.423521
149.01,76.635176,-80.768009,380.81,76.635176,-80.768009
1490.01,13.017676,36.393013,247.112,13.017676,36.393013
1491.01,14.652947,34.148042,204.881,14.652947,34.148042
1492.01,1.887805,32.43753,163.083,1.887805,32.43753
1493.01,17.47474,25.681649,371.414,17.47474,25.681649
1494.01,18.995312,21.616906,278.514,18.995312,21.616906
1495.01,334.981312,53.662497,1610.79,334.981312,53.662497
1496.01,327.275942,53.293768,78.3164,327.275942,53.293768
1497.01,343.233217,59.850951,405.174,343.233217,59.850951
1498.01,321.97348,54.519818,265.402,321.97348,54.519818
1499.01,336.872671,59.43379,2509.86,336.872671,59.43379
150.01,112.965421,-73.606036,336.267,112.965421,-73.606036
1500.01,341.964758,60.173635,89.156,341.964758,60.173635
1501.01,332.712572,59.650554,351.079,332.712572,59.650554
1502.01,328.215897,60.569156,387.982,328.215897,60.569156
1503.01,339.120372,52.115714,289.116,339.120372,52.115714
1504.01,331.569908,52.701917,231.273,331.569908,52.701917
1505.01,326.091506,58.551567,236.734,326.091506,58.551567
1506.01,338.796529,55.031026,705.851,338.796529,55.031026
1507.01,333.669705,53.239557,195.542,333.669705,53.239557
1508.01,339.14435,58.276061,852.233,339.14435,58.276061
1509.01,356.588834,60.487025,431.14,356.588834,60.487025
151.01,83.349121,-58.745093,137.504,83.349121,-58.745093
1510.01,348.574188,65.957972,500.543,348.574188,65.957972
1511.01,340.352259,69.074447,544.233,340.352259,69.074447
1512.01,345.488066,64.067337,,345.488066,64.067337
1513.01,350.373796,60.175637,275.906,350.373796,60.175637
1514.01,351.648417,64.304699,242.006,351.648417,64.304699
1515.01,357.368097,61.682819,337.288,357.368097,61.682819
1516.01,340.08462,69.503731,247.054,340.08462,69.503731
1517.01,340.036593,65.439728,184.762,340.036593,65.439728
1518.01,352.267521,67.034806,225.888,352.267521,67.034806
1519.01,355.416664,62.921485,294.851,355.416664,62.921485
1458.01,9.573034,42.463096,226.637,9.573034,42.463096
1459.01,19.361773,26.745951,101.358,19.361773,26.745951
146.01,358.302034,-56.013252,739.632,358.302034,-56.013252
1460.01,20.610639,26.925729,150.102,20.610639,26.925729
1461.01,22.236394,35.864854,359.959,22.236394,35.864854
1462.01,261.349585,52.790472,27.0498,261.349585,52.790472
1463.01,7.053937,42.061345,367.658,7.053937,42.061345
1464.01,288.384969,62.203124,151.654,288.384969,62.203124
1465.01,303.38187,65.162331,185.615,303.38187,65.162331
1466.01,307.396532,61.550725,86.5783,307.396532,61.550725
1467.01,19.114644,49.233138,37.4418,19.114644,49.233138
1468.01,16.653872,19.224919,24.7399,16.653872,19.224919
1468.02,16.653872,19.224919,24.7399,16.653872,19.224919
1469.01,348.337203,57.169626,6.53127,348.337203,57.169626
1469.02,348.337203,57.169626,6.53127,348.337203,57.169626
147.01,73.641474,-57.513453,820.079,73.641474,-57.513453
1536.01,11.3024,56.070058,795.905,11.3024,56.070058
1537.01,348.58145,44.508759,165.589,348.58145,44.508759
1538.01,356.995693,47.655601,160.251,356.995693,47.655601
1539.01,346.518266,52.787014,530.347,346.518266,52.787014
154.01,313.261454,-38.594923,402.734,313.261454,-38.594923
1540.01,349.718625,56.008598,2537.64,349.718625,56.008598
1541.01,350.108816,55.52411,581.487,350.108816,55.52411
1542.01,348.874923,46.576022,161.65,348.874923,46.576022
1543.01,357.674034,50.354962,605.832,357.674034,50.354962
1544.01,346.347361,46.903117,454.3057,346.347361,46.903117
1545.01,6.030617,40.165571,355.69,6.030617,40.165571
1546.01,1.196825,41.59388,210.101,1.196825,41.59388
1547.01,355.451893,37.186566,241.296,355.451893,37.186566
1548.01,4.358519,42.282204,96.5232,4.358519,42.282204
1549.01,8.304382,46.340305,282.833,8.304382,46.340305
155.01,321.11498,-37.850181,187.131,321.11498,-37.850181
1550.01,21.736201,49.388653,816.238,21.736201,49.388653
1551.01,19.700387,41.506112,313.229,19.700387,41.506112
1552.01,22.972973,46.399826,519.941,22.972973,46.399826
1553.01,24.690503,42.677739,441.44,24.690503,42.677739
1554.01,289.226288,49.548281,194.033,289.226288,49.548281
1555.01,257.876742,72.135555,169.788,257.876742,72.135555
1556.01,324.714399,65.039172,315.386,324.714399,65.039172
1557.01,8.163572,54.654594,285.876,8.163572,54.654594
1558.01,48.352264,49.783757,,48.352264,49.783757
1559.01,20.717398,48.955364,685.251,20.717398,48.955364
156.01,41.467598,-64.320687,234.138,41.467598,-64.320687
1560.01,29.032856,52.585482,560.222,29.032856,52.585482
1561.01,38.821696,55.703217,551.666,38.821696,55.703217
1562.01,38.123017,52.704091,184.69,38.123017,52.704091
1563.01,38.810203,48.273763,51.0409,38.810203,48.273763
1564.01,33.505238,53.121508,574.869,33.505238,53.121508
1565.01,44.720241,58.735245,328.658,44.720241,58.735245
1566.01,15.606503,60.715521,377.17,15.606503,60.715521
1567.01,50.345888,52.692112,86.1112,50.345888,52.692112
1568.01,8.989872,65.026035,104.358,8.989872,65.026035
1569.01,43.61065,52.07103,755.795,43.61065,52.07103
157.01,73.70144,-76.680606,355.683,73.70144,-76.680606
1570.01,53.196298,51.884502,294.123,53.196298,51.884502
1571.01,53.098973,50.49904,317.968,53.098973,50.49904
1572.01,31.902189,45.500156,505.331,31.902189,45.500156
1573.01,42.436612,71.753088,78.0863,42.436612,71.753088
1574.01,14.640115,50.936428,186.665,14.640115,50.936428
1575.01,51.988839,54.865617,248.563,51.988839,54.865617
1576.01,23.466893,45.010329,493.702,23.466893,45.010329
1577.01,19.278636,57.514232,143.575,19.278636,57.514232
1578.01,34.376965,56.42149,341.514,34.376965,56.42149
1579.01,27.738026,48.352316,524.755,27.738026,48.352316
158.01,333.578718,-55.378981,601.367,333.578718,-55.378981
1580.01,28.282572,52.053921,233.22,28.282572,52.053921
1581.01,28.16355,55.185971,124.547,28.16355,55.185971
1582.01,34.69789,64.356382,386.181,34.69789,64.356382
1583.01,4.249336,58.679253,867.296,4.249336,58.679253
1584.01,6.519425,63.319412,479.659,6.519425,63.319412
1585.01,6.308908,62.543115,670.885,6.308908,62.543115
1586.01,11.234154,58.712058,800.464,11.234154,58.712058
1587.01,48.423422,61.907831,563.997,48.423422,61.907831
152.01,332.357482,-62.334453,376.849,332.357482,-62.334453
1520.01,350.232731,62.161179,196.55,350.232731,62.161179
1521.01,356.770579,69.049522,317.752,356.770579,69.049522
1522.01,314.269036,78.674917,303.976,314.269036,78.674917
1523.01,311.236535,69.151807,305.758,311.236535,69.151807
1524.01,319.144978,58.772809,792.79,319.144978,58.772809
1525.01,308.065776,58.328901,799.447,308.065776,58.328901
1526.01,318.347586,56.943732,320.06,318.347586,56.943732
1527.01,5.965461,51.468293,482.203,5.965461,51.468293
1528.01,13.222022,60.891685,392.878,13.222022,60.891685
1529.01,11.042775,59.464498,969.594,11.042775,59.464498
153.01,68.073785,-66.916299,436.225,68.073785,-66.916299
1530.01,12.881425,55.710926,257.461,12.881425,55.710926
1531.01,13.597343,54.528009,,13.597343,54.528009
1532.01,4.736238,57.200629,259.563,4.736238,57.200629
1533.01,355.246721,57.485242,100.051,355.246721,57.485242
1533.02,355.246721,57.485242,100.051,355.246721,57.485242
1534.01,6.074676,57.881718,241.204,6.074676,57.881718
1535.01,10.962717,61.835626,694.491,10.962717,61.835626
1604.01,34.195855,29.570473,380.062,34.195855,29.570473
1605.01,54.48089,33.079897,159.748,54.48089,33.079897
1606.01,56.660282,27.471523,143.312,56.660282,27.471523
1607.01,56.814344,30.149498,329.591,56.814344,30.149498
1608.01,50.80115,33.078133,100.635,50.80115,33.078133
1609.01,288.675423,60.670948,165.808,288.675423,60.670948
161.01,46.686553,-82.316371,333.651,46.686553,-82.316371
1610.01,263.543417,61.121472,191.957,263.543417,61.121472
1611.01,325.201645,84.333761,28.2938,325.201645,84.333761
1612.01,277.478075,85.233321,234.149,277.478075,85.233321
1613.01,356.318574,62.142699,304.76,356.318574,62.142699
1614.01,349.796329,75.017864,423.272,349.796329,75.017864
1615.01,351.174718,77.627113,260.494,351.174718,77.627113
1616.01,323.87017,68.987307,304.408,323.87017,68.987307
1617.01,325.32505,68.807202,133.496,325.32505,68.807202
1618.01,340.909648,69.091928,451.796,340.909648,69.091928
1619.01,342.443925,68.251071,396.201,342.443925,68.251071
162.01,317.639908,-23.305817,274.733,317.639908,-23.305817
1620.01,358.213636,61.36026,207.505,358.213636,61.36026
1621.01,309.348824,70.954088,161.088,309.348824,70.954088
1622.01,318.049804,68.05247,113.845,318.049804,68.05247
1623.01,5.420651,77.880071,280.381,5.420651,77.880071
1624.01,3.021798,66.650523,234.455,3.021798,66.650523
1625.01,359.741171,61.554089,269.476,359.741171,61.554089
1626.01,279.262473,40.018691,610.176,279.262473,40.018691
1627.01,274.701253,45.172219,290.404,274.701253,45.172219
1628.01,291.162386,55.473027,454.144,291.162386,55.473027
1629.01,224.872859,46.9601,435.156,224.872859,46.9601
163.01,79.768253,-71.895527,411.719,79.768253,-71.895527
1630.01,352.016676,75.552607,66.0929,352.016676,75.552607
1631.01,50.916451,25.047935,140.065,50.916451,25.047935
1632.01,42.155188,62.18926,41.5305,42.155188,62.18926
1633.01,266.767331,57.226662,48.049,266.767331,57.226662
1634.01,56.39061,37.11228,35.2736,56.39061,37.11228
1635.01,246.624072,66.144224,89.6716,246.624072,66.144224
1636.01,44.292951,33.312657,152.983,44.292951,33.312657
1637.01,37.893241,34.368925,374.442,37.893241,34.368925
1638.01,15.321545,55.69801,126.283,15.321545,55.69801
1639.01,35.807322,56.570014,153.986,35.807322,56.570014
164.01,320.054292,-51.309972,360.131,320.054292,-51.309972
1640.01,44.338874,76.551405,18.2276,44.338874,76.551405
1641.01,40.245588,42.871248,769.138,40.245588,42.871248
1642.01,288.049519,63.657061,338.948,288.049519,63.657061
1643.01,272.264241,53.217729,40.6988,272.264241,53.217729
1644.01,39.006522,25.588461,163.49,39.006522,25.588461
1645.01,32.294112,40.401942,146.653,32.294112,40.401942
1646.01,312.32708,70.796604,82.1294,312.32708,70.796604
1647.01,207.874218,84.071615,306.502,207.874218,84.071615
1648.01,45.401179,69.229924,69.835,45.401179,69.229924
1649.01,85.66321,35.185708,267.683,85.66321,35.185708
165.01,88.886226,-57.290745,210.311,88.886226,-57.290745
1650.01,76.851285,36.275085,463.156,76.851285,36.275085
1651.01,94.792955,73.827567,235.479,94.792955,73.827567
1588.01,39.891102,62.433306,742.441,39.891102,62.433306
1589.01,14.119486,65.679038,278.829,14.119486,65.679038
159.01,51.782268,-78.549831,347.593,51.782268,-78.549831
1590.01,26.299423,54.56844,749.127,26.299423,54.56844
1591.01,48.753158,60.238195,282.1,48.753158,60.238195
1592.01,45.08847,39.068266,170.592,45.08847,39.068266
1593.01,45.598372,43.183802,550.183,45.598372,43.183802
1594.01,56.143332,41.064351,831.907,56.143332,41.064351
1595.01,50.808098,46.682113,295.452,50.808098,46.682113
1596.01,56.222542,45.507188,710.919,56.222542,45.507188
1597.01,44.401798,40.016703,226.234,44.401798,40.016703
1598.01,28.660315,37.005042,143.239,28.660315,37.005042
1599.01,36.712738,37.550444,121.944,36.712738,37.550444
160.01,337.500827,-31.924356,341.854,337.500827,-31.924356
1600.01,34.555963,38.478824,252.419,34.555963,38.478824
1601.01,38.361569,41.013432,336.608,38.361569,41.013432
1602.01,37.13241,40.891254,208.771,37.13241,40.891254
1603.01,38.308075,30.360453,282.096,38.308075,30.360453
1669.01,45.956474,83.587427,111.276,45.956474,83.587427
167.01,90.662482,-64.819484,310.951,90.662482,-64.819484
1670.01,259.017252,72.161181,168.067,259.017252,72.161181
1670.02,259.017252,72.161181,168.067,259.017252,72.161181
1670.03,259.017252,72.161181,168.067,259.017252,72.161181
1671.01,130.969393,86.228398,221.791,130.969393,86.228398
1672.01,91.872047,66.857699,281.902,91.872047,66.857699
1673.01,64.648489,52.865034,222.358,64.648489,52.865034
1674.01,61.721603,58.465452,201.645,61.721603,58.465452
1675.01,47.806635,61.762385,399.401,47.806635,61.762385
1676.01,65.469581,57.817209,213.053,65.469581,57.817209
1677.01,58.486586,58.9683,197.14,58.486586,58.9683
1678.01,73.034809,30.280386,391.546,73.034809,30.280386
1679.01,70.54858,54.292058,299.399,70.54858,54.292058
168.01,311.64359,-37.904399,130.977,311.64359,-37.904399
1680.01,292.313979,65.973802,37.2209,292.313979,65.973802
1681.01,81.671049,56.963615,153.896,81.671049,56.963615
1682.01,78.295591,33.317953,136.681,78.295591,33.317953
1683.01,65.97965,27.82237,51.1884,65.97965,27.82237
1684.01,65.346085,62.245206,87.5878,65.346085,62.245206
1685.01,68.593953,43.03704,37.6153,68.593953,43.03704
1686.01,61.731142,66.119599,209.153,61.731142,66.119599
