ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,pxpa,pxcntr,gal_contam,mp_flg,cntr,hemis,xdate,scan,glon,glat,x,y,z,x_scan,jdate,j_psfchi,h_psfchi,k_psfchi,j_m_stdap,j_msig_stdap,h_m_stdap,h_msig_stdap,k_m_stdap,k_msig_stdap,dist_edge_ns,dist_edge_ew,dist_edge_flg,dup_src,use_src,a,dist_opt,phi_opt,b_m_opt,vr_m_opt,nopt_mchs,ext_key,scan_key,coadd_key,coadd,htm20,framework_id,frame_hash
10.744206,41.242443,0.14,0.13,85,00425860+4114327,16.217,0.1428,0.1433,10.61,15.238,0.1372,0.1375,11.99,14.849,0.1516,0.1518,10.39,BBB,222,111,000,50405,11.6,353,1287660405,2,0,1287660460,n,1997-10-24,8,121.221369,-21.601077,0.738744928541,0.140177710596,0.659246645806,-71.7,2450745.8589,0.99,1.66,1.31,16.041,0.199,14.751,0.058,14.378,0.17,2772.5,178.3,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678083435008,5951104094187522966,408019795050038981
10.737782,41.233013,0.24,0.23,26,00425706+4113588,16.339,0.173,0.1734,9.48,14.738,0.0,0.0,0.0,14.201,0.0,0.0,0.0,CUU,200,100,000,50000,2.2,348,1287660580,2,0,1287660590,n,1997-10-24,8,121.215817,-21.61033,0.738867232571,0.140115095236,0.659122881351,-54.3,2450745.8589,2.52,0.0,0.0,16.345,0.959,0.0,0.0,0.0,0.0,2806.6,195.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678084713472,-1858785332282547690,870370846639159918
10.738092,41.23576,0.25,0.21,70,00425714+4114087,16.042,0.0,0.0,0.0,15.522,0.1685,0.1687,9.23,14.642,0.0,0.0,0.0,UCU,20,10,000,300,7.8,190,1287660580,2,0,1287660556,n,1997-10-24,8,121.216172,-21.607593,0.738835425862,0.140113204814,0.659158936318,-55.14,2450745.8589,0.0,0.91,0.0,0.0,0.0,16.065,0.537,0.0,0.0,2796.7,194.8,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678086099968,-6919960713513720745,-2355574353460974990
10.737612,41.233616,0.22,0.21,101,00425702+4114010,15.455,0.0,0.0,0.0,14.702,0.0,0.0,0.0,15.034,0.1627,0.1629,8.77,UUC,2,1,000,4,2.2,168,1287660590,2,0,1287660580,n,1997-10-24,8,121.215703,-21.609723,0.738860832885,0.140111610552,0.659130795985,-53.84,2450745.8589,0.0,0.0,0.86,0.0,0.0,0.0,0.0,14.645,0.32,2804.4,196.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678086368768,-4667848678426058282,5326204220156940026
10.74336,41.23658,0.09,0.07,88,00425840+4114116,14.799,0.0485,0.05,39.16,14.282,0.06,0.0606,28.91,14.268,0.0835,0.0839,17.75,AAA,222,111,000,250405,14.6,258,1287660556,2,0,1287660545,n,1997-10-24,8,121.220462,-21.606914,0.738813271772,0.140179377117,0.659169698701,-69.41,2450745.8589,0.82,0.88,0.96,14.824,0.073,14.309,0.053,14.649,0.231,2793.6,180.5,ne,0,1,0,0.0,0.0,0.0,0.0,0,2529761.0,69157,1590591,33,4805203678089119744,7416458412175654531,4531193185161796509
10.737985,41.239056,0.12,0.11,87,00425711+4114206,15.777,0.1074,0.1081,15.91,15.277,0.1433,0.1436,11.56,14.746,0.1375,0.1378,11.43,ABB,222,111,000,50505,11.9,179,1287660556,2,0,1287660512,n,1997-10-24,8,121.216212,-21.604296,0.738798431467,0.140104759848,0.659202195029,-54.85,2450745.8589,0.8,1.32,0.81,15.471,0.07,14.703,0.151,14.512,0.162,2784.8,195.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678089806336,5593160490791364340,-2106970681709991708
10.752954,41.284294,0.22,0.19,90,00430070+4117034,15.561,0.0,0.0,0.0,16.174,0.3463,0.3464,5.06,14.848,0.1637,0.1639,10.4,UDC,22,21,0c0,404,7.1,212,1287659437,2,0,1287659397,n,1997-10-24,8,121.230022,-21.559484,0.738250237184,0.140200621236,0.659795705581,-95.35,2450745.8589,0.0,1.08,0.99,0.0,0.0,15.298,1.314,15.604,0.932,2621.6,154.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678091284992,-5990804189445710704,5420706881762344594
10.755829,41.283283,0.26,0.23,82,00430139+4116598,16.317,0.179,0.1794,9.67,14.5,0.0,0.0,0.0,14.185,0.0,0.0,0.0,CUU,200,100,000,50000,8.6,295,1287659397,2,0,1287659423,n,1997-10-24,8,121.232306,-21.56057,0.738254638863,0.140239837846,0.659782446021,-103.13,2450745.8589,1.19,0.0,0.0,16.016,0.323,0.0,0.0,0.0,0.0,2625.2,146.8,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678091460096,-5426198556258017315,135218119663081058
10.760025,41.282669,0.15,0.14,89,00430240+4116576,14.922,0.0,0.0,0.0,15.072,0.1473,0.1476,13.97,14.861,0.1718,0.172,10.28,UBC,22,11,000,505,11.4,75,1287659413,2,0,1287659435,n,1997-10-24,8,121.235671,-21.561294,0.738251312641,0.140295222836,0.659774393132,-114.48,2450745.8589,0.0,0.85,0.8,0.0,0.0,14.674,0.06,14.376,0.221,2627.3,135.5,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678091956224,4649752654783367061,4067156425758601538
10.74743,41.279484,0.28,0.25,5,00425938+4116461,15.348,0.0,0.0,0.0,15.492,0.1957,0.1959,9.49,14.297,0.0,0.0,0.0,UCU,20,10,000,400,5.2,233,1287659540,2,0,1287659520,n,1997-10-24,8,121.22538,-21.564145,0.738318166633,0.140139773057,0.659732619193,-80.41,2450745.8589,0.0,0.98,0.0,0.0,0.0,16.654,1.285,0.0,0.0,2639.1,169.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678093099520,4771229490310293584,5644235097869483746
10.75156,41.282623,0.31,0.25,88,00430037+4116574,15.022,0.0,0.0,0.0,15.633,0.2159,0.2161,8.33,14.131,0.0,0.0,0.0,UCU,20,10,000,500,6.4,186,1287659485,2,0,1287659437,n,1997-10-24,8,121.228834,-21.561117,0.7382725525,0.140186249306,0.659773789818,-91.58,2450745.8589,0.0,0.86,0.0,0.0,0.0,15.77,0.281,0.0,0.0,2627.7,158.4,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678093990912,-8790341665338598016,6128869923697268486
10.751304,41.280857,0.24,0.21,90,00430031+4116510,15.036,0.0,0.0,0.0,15.516,0.2058,0.206,9.28,14.923,0.1587,0.1589,9.71,UCC,22,11,000,405,6.4,6,1287659437,2,0,1287659485,n,1997-10-24,8,121.22856,-21.562875,0.738293157414,0.140186744191,0.659750627487,-90.89,2450745.8589,0.0,0.77,0.85,0.0,0.0,16.938,0.134,15.654,0.416,2634.0,159.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678094274048,8517518592402122755,3031576281370949570
10.757979,41.277393,0.25,0.2,90,00430191+4116386,15.692,0.0,0.0,0.0,15.438,0.1585,0.1587,9.97,15.076,0.1728,0.173,8.43,UCC,22,11,000,505,11.1,71,1287659545,2,0,1287659580,n,1997-10-24,8,121.23382,-21.566513,0.738316005492,0.140280200078,0.65970519287,-108.95,2450745.8589,0.0,1.11,0.85,0.0,0.0,15.473,0.283,15.944,0.307,2646.4,141.0,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678095995392,-6756894077166255915,-5820630874854939396
10.752597,41.277664,0.17,0.16,89,00430062+4116395,15.397,0.0,0.0,0.0,15.282,0.1645,0.1647,11.51,14.994,0.1839,0.1841,9.1,UCC,22,11,000,505,10.6,259,1287659590,2,0,1287659571,n,1997-10-24,8,121.229483,-21.5661,0.738326113739,0.140210264612,0.659708747455,-94.39,2450745.8589,0.0,0.87,0.94,0.0,0.0,15.858,0.5,15.747,0.475,2645.5,155.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678097545216,5596289571869655254,-1409983044247213016
10.728661,41.273312,0.24,0.22,71,00425487+4116239,14.245,0.0,0.0,0.0,15.114,0.1776,0.1778,13.44,13.281,0.0,0.0,0.0,UCU,20,10,000,400,6.5,122,1287659734,2,0,1287659701,n,1997-10-24,8,121.209986,-21.569813,0.738433855098,0.139911135638,0.659651662447,-29.62,2450745.8589,0.0,1.1,0.0,0.0,0.0,14.765,0.201,0.0,0.0,2661.7,220.3,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678099635712,-7677740530111880652,-2700796402559593717
10.732556,41.27541,0.17,0.17,164,00425581+4116314,14.606,0.0,0.0,0.0,13.645,0.0,0.0,0.0,14.481,0.1415,0.1418,14.59,UUB,2,1,000,6,3.7,267,1287659642,2,0,1287659638,n,1997-10-24,8,121.213212,-21.56782,0.738400609718,0.139956836214,0.659679182304,-40.16,2450745.8589,0.0,0.0,1.65,0.0,0.0,0.0,0.0,14.139,0.247,2654.0,209.8,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678100365824,-8714925080684733893,-7981887879222043270
10.731177,41.275352,0.2,0.18,10,00425548+4116312,15.801,0.1357,0.1362,15.56,13.85,0.0,0.0,0.0,13.69,0.0,0.0,0.0,BUU,200,100,000,60000,3.7,87,1287659638,2,0,1287659642,n,1997-10-24,8,121.212096,-21.567842,0.738404634106,0.139939188624,0.659678421519,-36.43,2450745.8589,1.43,0.0,0.0,16.208,0.333,0.0,0.0,0.0,0.0,2654.3,213.5,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678100875264,4820617712066960416,-2909451492998721204
10.730686,41.27235,0.12,0.11,87,00425536+4116204,15.692,0.1387,0.1392,17.2,14.698,0.125,0.1253,19.71,14.449,0.1304,0.1307,15.03,BBB,222,111,000,60506,6.5,302,1287659701,2,0,1287659734,n,1997-10-24,8,121.211585,-21.570829,0.738439791584,0.139939296135,0.659639043418,-35.1,2450745.8589,1.78,1.51,1.6,15.418,0.056,14.541,0.237,14.43,0.199,2665.1,214.9,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678101102592,3781094334402409682,-8559601854394658230
10.739619,41.267365,0.16,0.15,85,00425750+4116025,16.337,0.182,0.1824,9.5,15.254,0.1625,0.1627,11.81,14.795,0.1567,0.1569,10.92,CCC,222,111,000,60506,6.8,83,1287659870,2,0,1287659878,n,1997-10-24,8,121.21861,-21.576049,0.738474348253,0.140065118955,0.659573649735,-59.27,2450745.8589,1.1,1.46,1.31,16.583,0.288,15.925,0.424,15.044,0.352,2682.9,190.7,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678101412864,-8168230765100161653,9209850650705960727
10.73694,41.267502,0.29,0.26,83,00425686+4116030,16.194,0.173,0.1734,10.84,15.577,0.2068,0.207,8.77,13.581,0.0,0.0,0.0,CCU,220,110,000,60500,7.3,94,1287659878,2,0,1287659873,n,1997-10-24,8,121.216452,-21.57584,0.738479347023,0.140030295867,0.65957544698,-52.02,2450745.8589,1.02,0.86,0.0,15.91,0.343,15.411,0.172,0.0,0.0,2682.4,197.9,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678102540288,-2797534874142117321,-5273526047647090508
10.73803,41.269894,0.24,0.23,79,00425712+4116116,16.197,0.174,0.1744,10.81,13.881,0.0,0.0,0.0,13.513,0.0,0.0,0.0,CUU,200,100,000,60000,5.5,349,1287659758,2,0,1287659803,n,1997-10-24,8,121.217423,-21.573479,0.738449628336,0.140039214117,0.659606826011,-54.97,2450745.8589,1.34,0.0,0.0,15.664,0.207,0.0,0.0,0.0,0.0,2673.8,195.0,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678102830080,-764223720808507218,-3540310236399612360
10.739257,41.278778,0.18,0.17,111,00425742+4116436,14.673,0.0,0.0,0.0,14.038,0.0,0.0,0.0,14.469,0.1415,0.1418,14.75,UUB,602,2,00c,5,4.5,229,1287659549,2,0,1287659535,n,1997-10-24,8,121.218752,-21.564633,0.73834613627,0.140035968466,0.659723359136,-58.29,2450745.8589,0.0,0.0,1.11,0.0,0.0,0.0,0.0,14.025,0.101,2641.8,191.7,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678104130560,115244536614942146,-4500410105486589742
10.737986,41.277954,0.28,0.25,94,00425711+4116406,15.12,0.0,0.0,0.0,14.318,0.0,0.0,0.0,14.853,0.1949,0.1951,10.36,UUC,602,2,00c,5,4.5,49,1287659535,2,0,1287659549,n,1997-10-24,8,121.217695,-21.565423,0.738358564133,0.140021357337,0.659712551238,-54.85,2450745.8589,0.0,0.0,0.86,0.0,0.0,0.0,0.0,16.429,1.075,2644.8,195.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678104171520,850105287087936487,-2760162366138400856
10.740203,41.275509,0.27,0.26,69,00425764+4116318,16.429,0.2082,0.2086,8.73,14.286,0.0,0.0,0.0,13.843,0.0,0.0,0.0,CUU,200,100,c00,60000,4.5,32,1287659607,2,0,1287659637,n,1997-10-24,8,121.219392,-21.567925,0.738380803879,0.14005517343,0.659680480883,-60.85,2450745.8589,0.82,0.0,0.0,18.243,2.614,0.0,0.0,0.0,0.0,2653.5,189.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678104728064,7604911008708887352,-3652176704800124490
10.741083,41.276577,0.33,0.27,88,00425785+4116356,15.007,0.0,0.0,0.0,15.565,0.2289,0.2291,8.87,13.64,0.0,0.0,0.0,UDU,620,20,bc0,400,2.9,348,1287659582,2,0,1287659607,n,1997-10-24,8,121.220143,-21.566881,0.738366571492,0.140064222388,0.659694489677,-63.23,2450745.8589,0.0,0.86,0.0,0.0,0.0,14.671,0.108,0.0,0.0,2649.7,186.7,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678105132032,640163928774857076,-9216321066058082969
10.740861,41.277374,0.37,0.33,20,00425780+4116385,15.059,0.0,0.0,0.0,15.634,0.235,0.2352,8.32,13.646,0.0,0.0,0.0,UDU,620,20,bc0,400,2.9,168,1287659607,2,0,1287659582,n,1997-10-24,8,121.219994,-21.566079,0.738358098353,0.14005965127,0.659704943655,-62.63,2450745.8589,0.0,0.97,0.0,0.0,0.0,14.969,0.291,0.0,0.0,2646.8,187.3,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678105337344,1229415892918381845,2257844451248490849
10.733942,41.269955,0.13,0.13,90,00425614+4116118,15.935,0.1488,0.1493,13.75,15.13,0.1443,0.1446,13.24,14.593,0.1365,0.1368,13.16,BBB,222,111,000,60606,7.3,284,1287659784,2,0,1287659802,n,1997-10-24,8,121.214124,-21.573309,0.738458928158,0.139986395281,0.659607626214,-43.91,2450745.8589,0.95,0.66,1.14,15.133,0.116,14.353,0.071,13.766,0.129,2673.6,206.0,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678106507776,-3505547017430570765,4346350388083611331
10.737627,41.271393,0.16,0.15,174,00425703+4116170,16.153,0.1539,0.1544,11.25,15.416,0.1766,0.1768,10.17,14.852,0.1516,0.1518,10.37,BCB,222,111,000,60506,4.5,341,1287659725,2,0,1287659758,n,1997-10-24,8,121.217155,-21.57197,0.738433658259,0.140030804874,0.659626489793,-53.88,2450745.8589,1.07,0.89,0.79,15.786,0.212,14.892,0.14,14.729,0.208,2668.4,196.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678107165184,-3395231848818098082,4191300837151574492
10.737076,41.272583,0.19,0.19,167,00425689+4116212,14.677,0.0,0.0,0.0,13.991,0.0,0.0,0.0,14.635,0.1516,0.1518,12.66,UUB,2,1,000,6,4.5,161,1287659758,2,0,1287659725,n,1997-10-24,8,121.216755,-21.570766,0.738421544505,0.140021151141,0.659642099812,-52.39,2450745.8589,0.0,0.0,1.19,0.0,0.0,0.0,0.0,15.138,0.397,2664.1,197.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678107509760,-5197314098398396766,8379537106459046635
10.754983,41.269497,0.08,0.07,87,00430119+4116101,14.677,0.0496,0.0511,43.82,13.845,0.0536,0.0543,43.24,13.664,0.0543,0.055,30.96,AEA,222,111,000,61516,7.8,119,1287659849,2,0,1287659815,n,1997-10-24,8,121.231102,-21.574325,0.738412650502,0.14025855752,0.659601618116,-100.85,2450745.8589,1.14,1.34,0.73,14.604,0.026,13.712,0.037,13.629,0.081,2674.8,149.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678109869568,-4778478006178371122,5139117079198819703
10.757492,41.268452,0.13,0.13,163,00430179+4116064,15.875,0.1104,0.1111,14.54,14.553,0.0,0.0,0.0,14.831,0.1415,0.1418,10.57,BUB,202,101,000,60006,7.8,299,1287659815,2,0,1287659849,n,1997-10-24,8,121.233089,-21.575436,0.738418326555,0.140293138161,0.659587909526,-107.64,2450745.8589,1.59,0.0,0.94,15.762,0.155,0.0,0.0,15.281,0.329,2678.6,142.3,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678109956096,-2880279286074611319,6001020532547805202
10.753323,41.266743,0.22,0.2,98,00430079+4116002,15.111,0.0,0.0,0.0,14.304,0.0,0.0,0.0,15.084,0.1617,0.1619,8.37,UUC,2,1,000,6,3.1,218,1287659920,2,0,1287659891,n,1997-10-24,8,121.229657,-21.577034,0.738447860882,0.14024307915,0.659565489932,-96.36,2450745.8589,0.0,0.0,1.27,0.0,0.0,0.0,0.0,14.577,0.223,2684.8,153.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678110324224,1794471475941692957,2746123587208581135
10.752617,41.266071,0.19,0.19,13,00430062+4115578,16.134,0.1528,0.1533,11.45,14.313,0.0,0.0,0.0,14.175,0.0,0.0,0.0,BUU,200,100,000,60000,3.1,38,1287659891,2,0,1287659920,n,1997-10-24,8,121.229061,-21.577687,0.738457188816,0.140235423215,0.659556674109,-94.45,2450745.8589,1.25,0.0,0.0,16.392,0.333,0.0,0.0,0.0,0.0,2687.2,155.5,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678110409728,-1298362057304105241,-73305539878771760
10.746333,41.262688,0.15,0.15,87,00425911+4115456,15.276,0.0,0.0,0.0,15.324,0.1463,0.1466,11.07,14.985,0.1647,0.1649,9.17,UBC,22,11,000,606,8.1,95,1287660027,2,0,1287660023,n,1997-10-24,8,121.223856,-21.580901,0.73851082383,0.140161692126,0.659512291884,-77.45,2450745.8589,0.0,0.97,1.09,0.0,0.0,15.456,0.346,15.122,0.221,2699.5,172.5,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678113731072,-2328679715599263445,-884020303674886036
10.749301,41.262482,0.22,0.2,82,00425983+4115449,16.109,0.1387,0.1392,11.72,15.431,0.1625,0.1627,10.03,14.409,0.0,0.0,0.0,BCU,220,110,000,60600,8.1,275,1287660023,2,0,1287660027,n,1997-10-24,8,121.226246,-21.581186,0.738505891854,0.140200390068,0.659509589256,-85.48,2450745.8589,1.17,0.86,0.0,17.33,0.463,16.381,0.46,0.0,0.0,2700.2,164.5,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678114720256,-2455702339313535109,-8784569139825859989
10.742099,41.267605,0.23,0.2,88,00425810+4116033,14.58,0.0,0.0,0.0,15.447,0.1615,0.1617,9.89,13.651,0.0,0.0,0.0,UCU,20,10,000,500,6.8,263,1287659878,2,0,1287659870,n,1997-10-24,8,121.220623,-21.575875,0.738465570552,0.140096568111,0.659576798191,-65.98,2450745.8589,0.0,1.04,0.0,0.0,0.0,15.409,0.386,0.0,0.0,2681.9,184.0,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678116205056,5153361285211677887,6903983767106954636
10.751239,41.270748,0.39,0.33,5,00430029+4116146,16.847,0.2623,0.2626,5.94,15.538,0.1867,0.1869,9.09,14.639,0.0,0.0,0.0,DCU,220,110,000,60500,6.8,179,1287659837,2,0,1287659774,n,1997-10-24,8,121.228125,-21.572976,0.738407664979,0.140207618933,0.659618028781,-90.72,2450745.8589,1.35,1.02,0.0,16.993,1.039,17.573,1.553,0.0,0.0,2670.4,159.2,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678119410688,-7274690166547922761,-1850000969972082740
10.751298,41.268867,0.22,0.21,61,00430031+4116079,16.292,0.1629,0.1633,9.9,14.146,0.0,0.0,0.0,13.804,0.0,0.0,0.0,CUU,200,100,c00,60000,5.6,245,1287659858,2,0,1287659837,n,1997-10-24,8,121.228101,-21.574858,0.738428795099,0.140212418893,0.659593353633,-90.88,2450745.8589,1.55,0.0,0.0,15.613,0.198,0.0,0.0,0.0,0.0,2677.2,159.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678119554048,5934784203053158477,-8154921295563289783
10.743253,41.277248,0.15,0.15,90,00425838+4116380,16.235,0.1861,0.1865,10.43,15.431,0.1736,0.1738,10.03,14.693,0.1526,0.1528,12.0,CCB,222,111,000,50505,6.3,248,1287659607,2,0,1287659585,n,1997-10-24,8,121.221921,-21.566268,0.738353675797,0.14009074676,0.659703290965,-69.11,2450745.8589,1.23,1.07,1.35,20.376,8.888,15.188,0.239,14.815,0.377,2647.2,180.9,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678120265728,-1746664582880114404,393859196246339463
10.745896,41.278606,0.25,0.22,174,00425901+4116429,14.861,0.0,0.0,0.0,14.083,0.0,0.0,0.0,14.971,0.1788,0.179,9.29,UUC,2,1,000,5,5.2,53,1287659520,2,0,1287659540,n,1997-10-24,8,121.224107,-21.564981,0.738331850743,0.140121890736,0.65972110313,-76.26,2450745.8589,0.0,0.0,0.64,0.0,0.0,0.0,0.0,14.879,0.173,2642.3,173.7,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678120482304,-5258829353217869118,7370125203106873675
10.748731,41.277107,0.11,0.11,58,00425969+4116375,15.9,0.1327,0.1332,14.2,15.062,0.1524,0.1526,14.1,14.471,0.1365,0.1368,14.72,BBB,222,111,000,50505,6.9,270,1287659589,2,0,1287659590,n,1997-10-24,8,121.22634,-21.566555,0.738341873453,0.140161642258,0.659701441521,-83.93,2450745.8589,1.38,1.11,1.33,16.096,0.378,14.554,0.195,14.283,0.164,2647.6,166.0,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678121388544,-6683143521406756104,8678424516587967612
10.74618,41.277122,0.3,0.28,79,00425908+4116376,16.31,0.2122,0.2125,9.74,14.263,0.0,0.0,0.0,14.043,0.0,0.0,0.0,CUU,200,100,000,50000,5.4,352,1287659540,2,0,1287659589,n,1997-10-24,8,121.22428,-21.566472,0.738347943507,0.140128736463,0.659701638271,-77.03,2450745.8589,1.65,0.0,0.0,19.431,8.888,0.0,0.0,0.0,0.0,2647.6,172.9,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678121868288,6274813113056036611,8682059550867141280
10.749428,41.268208,0.08,0.07,87,00425986+4116055,14.536,0.0452,0.0468,49.89,13.687,0.0503,0.051,50.02,13.554,0.0553,0.056,34.26,AAA,222,111,000,666646,5.6,65,1287659837,2,0,1287659858,n,1997-10-24,8,121.226566,-21.575467,0.738440824194,0.140189733205,0.659584708637,-85.82,2450745.8589,1.94,2.18,1.91,14.164,0.039,13.441,0.018,13.124,0.054,2679.6,164.1,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678123275264,4340796359347125732,-4193933455962052402
10.692216,41.260162,0.1,0.09,87,00424613+4115365,12.056,0.0,0.0,0.0,12.509,0.108,0.108,148.02,12.058,0.106,0.106,135.9,UEE,22,11,000,2636,5.0,331,1287660051,2,0,1287660096,n,1997-10-24,8,121.18004,-21.581972,0.738671450285,0.139469486003,0.659479151307,69.01,2450745.8589,0.0,15.83,18.38,0.0,0.0,11.896,0.24,11.636,0.233,2709.7,181.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678124326400,3857814685033372249,7301858746920354769
10.700059,41.263481,0.31,0.3,155,00424801+4115485,12.465,0.0,0.0,0.0,11.822,0.0,0.0,0.0,14.648,0.2562,0.2563,12.51,UUD,2,2,00c,16,2.6,252,1287660002,2,0,1287659998,n,1997-10-24,8,121.186505,-21.578868,0.738614812949,0.139563505502,0.659522695609,47.78,2450745.8589,0.0,0.0,2.42,0.0,0.0,0.0,0.0,12.589,0.379,2697.6,203.1,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678125364736,7148933818902002898,-2762022618386282495
10.699131,41.263248,0.28,0.2,82,00424779+4115476,12.368,0.0,0.0,0.0,14.109,0.1585,0.1587,33.91,11.449,0.0,0.0,0.0,UCU,20,20,0c0,1600,2.6,72,1287659998,2,0,1287660002,n,1997-10-24,8,121.185746,-21.579075,0.738619708709,0.139552040316,0.65951963879,50.29,2450745.8589,0.0,1.53,0.0,0.0,0.0,12.564,0.288,0.0,0.0,2698.5,200.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678125474304,1022754416103469318,-1933782520714237614
10.697569,41.261272,0.11,0.1,90,00424741+4115405,13.989,0.089,0.0898,82.57,11.689,0.0,0.0,0.0,13.529,0.0989,0.0993,35.06,EUA,202,201,c0c,60006,8.0,117,1287660092,2,0,1287660057,n,1997-10-24,8,121.184408,-21.581008,0.73864586249,0.139536125997,0.659493714426,54.52,2450745.8589,5.92,0.0,2.09,13.964,0.106,0.0,0.0,13.076,0.084,2705.6,196.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678125530624,-1295064622279220815,-5971842265261258034
10.703106,41.252998,0.16,0.14,21,00424874+4115107,12.481,0.0,0.0,0.0,14.268,0.1016,0.102,29.29,11.771,0.0,0.0,0.0,UAU,20,20,0c0,400,1.4,119,1287660282,2,0,1287660279,n,1997-10-24,8,121.18856,-21.589426,0.738725946395,0.139625193115,0.659385154194,39.55,2450745.8589,0.0,6.48,0.0,0.0,0.0,12.276,0.026,0.0,0.0,2735.3,211.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678126695936,-7512554851130632480,-7047799036971501633
10.703557,41.252811,0.14,0.13,111,00424885+4115101,12.569,0.0,0.0,0.0,11.962,0.0,0.0,0.0,13.659,0.0938,0.0942,31.1,UUA,2,1,00c,5,1.4,299,1287660279,2,0,1287660282,n,1997-10-24,8,121.188917,-21.589626,0.738726961952,0.139631407644,0.659382700474,38.33,2450745.8589,0.0,0.0,5.34,0.0,0.0,0.0,0.0,12.207,0.042,2736.0,212.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678126795776,-4136599395998075784,-851746025701616271
