pl_name,hostname,pl_orbper,framework_id
Kepler-1026 b,Kepler-1026,0.0,-8491805423817451617
Kepler-1537 b,Kepler-1537,1.444453798,-5364348253015139568
Kepler-1791 b,Kepler-1791,7.720860004,7915351140994296789
Kepler-226 d,Kepler-226,8.10938,-601834047236804207
KOI-351 f,KOI-351,0.0,8535992445476932047
Kepler-1963 b,Kepler-1963,1.962282625,5094320177801814888
Kepler-1735 b,Kepler-1735,7.71797,-6783168982056559185
Kepler-949 c,Kepler-949,20.99747771,-8009342471742233839
Kepler-372 c,Kepler-372,20.0545282,-5967530845415140703
Kepler-717 b,Kepler-717,4.40840023,3305142534689640828
Kepler-399 d,Kepler-399,58.0337426,6903968114652138990
Kepler-1585 b,Kepler-1585,3.582746246,-1773502612365174621
Kepler-878 b,Kepler-878,25.94199,1427111901892955039
HD 113337 b,HD 113337,317.58639,-7806454356467102681
Kepler-478 b,Kepler-478,13.22178,-6107594300159407463
Kepler-948 b,Kepler-948,0.0,-819226834017135322
Kepler-20 f,Kepler-20,19.5776286,-1213016955834960792
HD 142022 A b,HD 142022 A,1928.0,1124902874191740016
Kepler-417 c,Kepler-417,15.94251522,-989829264324857533
Kepler-126 b,Kepler-126,10.495634,2056873949802553763
Kepler-122 c,Kepler-122,12.46600439,5658466724825403635
Kepler-174 c,Kepler-174,44.00045,3772512474367804075
Kepler-1324 b,Kepler-1324,4.115847,4038677177205049008
K2-8 b,K2-8,10.3516,7637442760988716913
Kepler-403 c,Kepler-403,54.2812031,7908912490979350430
Kepler-1631 b,Kepler-1631,4.09513876,591487449085968292
Kepler-369 c,Kepler-369,14.87153514,-4414278334528401221
Kepler-344 b,Kepler-344,0.0,-7895970981614601754
Kepler-154 d,Kepler-154,20.5498184,-7549535209767591193
Kepler-190 c,Kepler-190,3.7630365156,1374281428413229874
Kepler-279 d,Kepler-279,54.414,-9184324820056800447
HD 219828 b,HD 219828,3.8335,-1544687577383228443
Kepler-114 d,Kepler-114,11.776,-3806774931223265827
Kepler-55 c,Kepler-55,0.0,6591866427580641297
Kepler-1110 b,Kepler-1110,9.69303883,4460264354825445593
Kepler-1511 b,Kepler-1511,23.2382792,-3503970585160444414
24 Boo b,24 Boo,30.33,6835730370646925166
Kepler-1196 b,Kepler-1196,66.1832,-2813790645974294552
Kepler-1554 b,Kepler-1554,198.088774,-7545727562811555667
Kepler-1860 b,Kepler-1860,12.73726137,6615071356842560006
Kepler-769 c,Kepler-769,15.9870174,-2259642729918240739
K2-208 b,K2-208,4.19097,-560549403561292389
Kepler-888 b,Kepler-888,70.6981724,-2692253477703824982
Kepler-1622 b,Kepler-1622,10.8118317,-7138499519490434643
Kepler-1664 b,Kepler-1664,14.3868109,2861073534306772195
Kepler-1388 c,Kepler-1388,5.536118,-7455158811294765410
Kepler-357 b,Kepler-357,0.0,-7821098785222953638
Kepler-131 c,Kepler-131,25.5169,-335104555664693891
Kepler-1762 b,Kepler-1762,29.53838,8884900721444616918
Kepler-1371 c,Kepler-1371,2.005409,6703018368653367645
Kepler-1280 b,Kepler-1280,66.5579057,-3625528683892804850
Kepler-632 b,Kepler-632,30.99660733,3495320768508149527
Kepler-1582 b,Kepler-1582,4.83817712,-853086989140655112
Kepler-36 c,Kepler-36,0.0,-7835129253121780143
Kepler-1438 b,Kepler-1438,2.31942009,-8146307978570019168
Kepler-1777 b,Kepler-1777,12.18420029,-4215694239491369273
KOI-351 b,KOI-351,7.00828076,-1615328241887946352
Kepler-1103 b,Kepler-1103,19.7919111239,2354979045867638960
K2-340 b,K2-340,29.7361,4430515585280776647
Kepler-1305 b,Kepler-1305,13.5631923286,7758711454189657416
KELT-21 b,KELT-21,3.6127647,4287134157455412714
Kepler-150 d,Kepler-150,12.56092796,8329546675361873615
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,0.0,-1142374031406395929
KMT-2023-BLG-1431L b,KMT-2023-BLG-1431L,0.0,-5252016139458089264
Kepler-217 c,Kepler-217,8.58600968,-4455609024206442092
Kepler-1414 b,Kepler-1414,3.51576315,-1875647564735105670
Kepler-66 b,Kepler-66,17.8159689,3965679595550667748
Kepler-42 c,Kepler-42,0.453287337,-2144537218911434973
Kepler-1082 b,Kepler-1082,1.5432150394,-2194352421461083322
WASP-44 b,WASP-44,2.4238133,-1834889108943392809
HD 164922 b,HD 164922,1155.0,-2756149319242750788
Kepler-327 d,Kepler-327,13.96948245,1817183543853823085
Kepler-935 b,Kepler-935,4.880861,-1401853004899817801
Kepler-186 f,Kepler-186,129.94188177,-2109052987504910756
Kepler-646 b,Kepler-646,15.87360981,-2843718210283605995
Kepler-894 b,Kepler-894,9.803224,-7093928052309645672
Kepler-176 c,Kepler-176,12.759345,7971663832356042425
Kepler-1432 b,Kepler-1432,0.0,6735331775419598433
Kepler-320 b,Kepler-320,0.0,-7991938526535514217
K2-179 b,K2-179,5.172191,8114391560714729376
Kepler-647 c,Kepler-647,29.66629667,7516871834986743555
Kepler-1353 b,Kepler-1353,24.7543966,-1129280137384455568
Kepler-968 b,Kepler-968,0.0,4808631210912733597
Kepler-795 b,Kepler-795,29.61953353,-7754824618113249429
K2-35 b,K2-35,2.399964,-5660731767509307014
Kepler-125 b,Kepler-125,4.164389,-8378830011834900763
Kepler-1126 c,Kepler-1126,199.664537,8275682603921505570
Kepler-1639 b,Kepler-1639,0.0,4331949042406611312
Kepler-250 d,Kepler-250,17.64816096,-7699932579887270257
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,0.0,5103269886130527042
Kepler-197 c,Kepler-197,10.34973276,8781228255575846948
Kepler-198 b,Kepler-198,17.7900128476,-5163319643661663036
Kepler-190 b,Kepler-190,2.02000128,6023758991970614059
Kepler-202 c,Kepler-202,0.0,-7308647250842358692
Kepler-899 b,Kepler-899,19.17891293,-8220319285971981920
K2-66 b,K2-66,5.06965,4357303597243668041
Kepler-1624 b,Kepler-1624,3.290304098,-4253907930291936194
Kepler-1594 b,Kepler-1594,0.0,-2329964521697354332
Kepler-196 c,Kepler-196,47.4277116,-5700512473852683096
Kepler-1289 b,Kepler-1289,0.0,2141990637333815382
Kepler-1910 b,Kepler-1910,5.688814,5255645013962639790
Kepler-1210 b,Kepler-1210,8.07073,-7778819605110738250
Kepler-623 b,Kepler-623,9.07097734,-683005339767894214
Kepler-1170 b,Kepler-1170,9.989625687,9064072925066147055
KOI-4777.01,KOI-4777,0.824000125,2163762490252943729
Kepler-290 c,Kepler-290,36.7704244278,-5985708937150898822
Kepler-182 c,Kepler-182,20.68422311,2027481059818807080
Kepler-887 b,Kepler-887,20.42200166,-5671083654282013263
Kepler-1434 b,Kepler-1434,8.05334,5435850543117383610
K2-193 b,K2-193,14.786889,-8662313584748151621
Kepler-1255 b,Kepler-1255,36.2929,-359308197204248827
Kepler-256 c,Kepler-256,3.388011854,4125833348566856267
Kepler-1308 b,Kepler-1308,2.10433534,7254246588182699877
Kepler-167 c,Kepler-167,7.4061025721,-8523235087311907645
Kepler-1519 b,Kepler-1519,0.0,2146735620200171382
Kepler-370 c,Kepler-370,0.0,-3931333187916836655
Kepler-708 b,Kepler-708,0.0,1354005914320887524
Kepler-123 b,Kepler-123,17.23231686,-5640655340131993951
HAT-P-11 b,HAT-P-11,4.887802706,-2528908294169843981
Kepler-1770 b,Kepler-1770,16.84192204,7369706623710629650
XO-7 b,XO-7,2.864142,-4745520635495635331
K2-105 b,K2-105,8.26345949,-8818332894364112034
HD 136352 d,HD 136352,107.1363,-3620182934498083323
Kepler-1312 c,Kepler-1312,1.116119981,-5005952200759921880
Kepler-208 b,Kepler-208,0.0,1004913262750419067
Kepler-523 b,Kepler-523,5.8359770554,-7687329519678646009
Kepler-209 b,Kepler-209,16.087836,4969640276309477381
HD 18143 b,HD 18143,10.2851,6233418046994953589
HD 168746 b,HD 168746,6.403,1899846743746956316
K2-58 c,K2-58,2.5370422,-5202160246734316280
Kepler-122 c,Kepler-122,0.0,64729334793515665
Kepler-1485 b,Kepler-1485,19.9157725,3102673809651010007
TOI-5786 b,TOI-5786,12.779107,-2971043515864493414
Kepler-15 b,Kepler-15,4.9427809,-2046940717921528419
Kepler-591 b,Kepler-591,81.1697022113,-5012969361766398329
Kepler-1527 b,Kepler-1527,160.131815187,1869319435996619376
Kepler-712 c,Kepler-712,226.89047,-6322166718678810794
Kepler-1396 b,Kepler-1396,18.2206421,2138901842360995228
Kepler-204 b,Kepler-204,14.400974,6922743677871311521
Kepler-1072 b,Kepler-1072,1.569066598,3747641700505435502
Kepler-1779 b,Kepler-1779,16.34355902,-3621617793977747997
Kepler-808 b,Kepler-808,0.631331896,-6217440085385406801
Kepler-193 c,Kepler-193,50.6984448,6902600014794091564
Kepler-327 c,Kepler-327,5.21231585,6287013858113792817
Kepler-216 c,Kepler-216,0.0,797251330489609535
HD 99492 b,HD 99492,17.0503,-2572066549641754486
Kepler-1828 b,Kepler-1828,10.27402,6216752782252744444
K2-38 b,K2-38,4.01628,-937832427688060997
K2-37 c,K2-37,6.4295023,-2515438730548780215
K2-273 b,K2-273,11.722103,-5773690932107615969
Kepler-1559 b,Kepler-1559,0.9719168986,1644329577270713798
Kepler-1732 b,Kepler-1732,32.31253348,7447609599538919789
Kepler-373 b,Kepler-373,5.53533152,1866262593811159466
Kepler-419 b,Kepler-419,69.72646639,2015960074798010649
Kepler-296 d,Kepler-296,19.85028393,-6220877799622540364
Kepler-140 b,Kepler-140,0.0,-5644160404779442354
TIC 172900988 b,TIC 172900988 Aa,204.046,945702867398122375
Kepler-360 b,Kepler-360,3.289726319,-7938218464246633792
Kepler-1005 b,Kepler-1005,6.498013,1510223668908664259
K2-86 b,K2-86,8.77709,-1934144422689206470
Kepler-1300 b,Kepler-1300,22.2419092,-7866457199480452296
K2-189 b,K2-189,2.58819,6342368936464157500
Kepler-23 b,Kepler-23,0.0,-3718884305745310561
Kepler-180 c,Kepler-180,41.885775,-5474305031647349963
Kepler-220 b,Kepler-220,4.159817122,-965315627390703795
Kepler-200 b,Kepler-200,8.59479202,-8238485758466614648
Kepler-1388 b,Kepler-1388,12.28566963,-1437464920946534855
Kepler-85 d,Kepler-85,0.0,843781387653332036
Kepler-1055 b,Kepler-1055,2.2950302649,7806525044641541330
Kepler-880 c,Kepler-880,11.8061737,7208691441132204938
Kepler-20 f,Kepler-20,19.57778827,-7705490675308900722
Kepler-1862 b,Kepler-1862,16.0573291,-30127431337832429
Kepler-1238 b,Kepler-1238,4.14787559,-5060693123618958422
Kepler-1269 b,Kepler-1269,37.3331536,7637799468022249977
Kepler-80 e,Kepler-80,4.645,2366227218427658763
Kepler-811 b,Kepler-811,23.58447697,7913188468088243353
K2-268 b,K2-268,2.151676,-1257845960437398118
Kepler-292 c,Kepler-292,3.7153994196,391276965448967638
Kepler-389 b,Kepler-389,3.24416463,4351260715332012613
Kepler-1119 b,Kepler-1119,8.32651854,-5390710204847460522
Kepler-531 b,Kepler-531,29.88487723,3872332138552341437
Kepler-238 b,Kepler-238,2.090811305,4505626199927978484
Kepler-292 b,Kepler-292,2.5808178205,8861971213986049570
Kepler-1322 c,Kepler-1322,6.459980011,4968344477224603599
K2-124 b,K2-124,6.413539,2276156382952768323
Kepler-1094 b,Kepler-1094,78.1000231,2034451120548786003
Kepler-58 b,Kepler-58,10.219,3085032512368357568
Kepler-505 b,Kepler-505,27.5219767,1052690480632300024
Kepler-777 b,Kepler-777,5.72812599,-1706005048669082416
Kepler-1398 c,Kepler-1398,4.138284,6677504976224191028
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,0.0,-6127548654985618142
Kepler-400 c,Kepler-400,17.3408735,-2005767992197049247
Kepler-595 b,Kepler-595,25.30291816,2397243507812798637
Kepler-1682 b,Kepler-1682,14.83329152,4465049130836835453
Kepler-280 b,Kepler-280,2.1395563,-6503106684250013538
Kepler-1064 b,Kepler-1064,16.54080322,1653495960233814029
Kepler-1815 b,Kepler-1815,12.19140405,-6443595283110603948
Kepler-185 b,Kepler-185,1.632918853,9004365799799726842
Kepler-1011 b,Kepler-1011,5.75321539,5694727951136919788
HD 185269 b,HD 185269,6.83785,5173650579838150736
Kepler-1450 b,Kepler-1450,54.5091549,5281435360106270266
Kepler-242 b,Kepler-242,8.2039687,2770018393740818053
K2-118 b,K2-118,50.92092,7642089235836128148
Kepler-551 b,Kepler-551,12.37646897,-8822256168487558198
Kepler-1185 b,Kepler-1185,0.0,-2994454485732619162
Kepler-269 c,Kepler-269,8.127899,-6895737766827932516
Kepler-1204 b,Kepler-1204,85.7350285,6365540196542048020
Kepler-263 c,Kepler-263,0.0,6174651723925634691
Kepler-881 b,Kepler-881,4.44448017,-3367888576963200122
Kepler-145 c,Kepler-145,42.88232415,-6306939962100732286
HD 98736 b,HD 98736,968.8,-4827021195709252179
Kepler-1056 b,Kepler-1056,27.495606,1845778819546247930
Kepler-517 b,Kepler-517,60.9282889843,6917511308050811717
Kepler-42 c,Kepler-42,0.0,6058258008448495921
Kepler-232 b,Kepler-232,4.43123554,179632230826526757
Kepler-505 b,Kepler-505,27.52197994,-3546855218538179266
Kepler-779 b,Kepler-779,7.09714223,8486652971721579658
Kepler-265 e,Kepler-265,67.8318309,-3070330178655999310
HD 200964 b,HD 200964,613.8,-8783770589408428830
Kepler-156 c,Kepler-156,15.906801,-9061931847816653712
Kepler-1735 b,Kepler-1735,7.71792984,-9093343235901361257
Kepler-553 b,Kepler-553,4.030468037,6050794963941117533
V1298 Tau b,V1298 Tau,24.13861,5438462135787107491
Kepler-946 b,Kepler-946,11.79162572,-8715218992865137870
Kepler-618 b,Kepler-618,3.595769013,1445466709754441141
Kepler-1565 b,Kepler-1565,1.538181742,2823792433764431023
Kepler-1181 b,Kepler-1181,4.89336495,-2297796498529387323
Kepler-156 b,Kepler-156,4.973455252,-8802584929194302079
Kepler-1665 b,Kepler-1665,11.95475464,-4171880175891232271
Kepler-1985 b,Kepler-1985,3.420650005,-4971073088470686414
Kepler-85 c,Kepler-85,12.51366754,-8128807759446707806
K2-139 b,K2-139,28.380619,862963312195629798
Kepler-935 b,Kepler-935,4.88083852,-1451266871938925024
Kepler-152 c,Kepler-152,88.255055,-5094520099908874000
Kepler-1013 b,Kepler-1013,18.93055119,5652369246195052103
Kepler-415 c,Kepler-415,8.708,-7620855660194259441
Kepler-940 b,Kepler-940,59.62244932,8561825593628002485
Kepler-366 c,Kepler-366,12.51625,-2159944859959191505
Kepler-400 c,Kepler-400,17.3406287154,6711355140174112170
Kepler-250 c,Kepler-250,7.15681552,6718834226061135362
Kepler-1038 c,Kepler-1038,7.12766417,-2171572490890538819
Kepler-239 b,Kepler-239,11.76305946,-2114777389022275578
Kepler-817 b,Kepler-817,3.9901099,8414030364999767473
Kepler-1284 b,Kepler-1284,0.0,-8050662771809674963
Kepler-327 b,Kepler-327,2.549563296,2496983424688777875
HIP 35965 b,HIP 35965,26125.56497,-737337999260409803
Kepler-1398 c,Kepler-1398,4.13827595,7688721715057635834
Kepler-932 b,Kepler-932,1.921437396,-4353433286284898588
Kepler-338 e,Kepler-338,9.34145925,2507643288385149899
HD 4113 b,HD 4113,526.62,2534232314536995156
HD 69830 b,HD 69830,8.66945,4138233333755214707
Kepler-1713 b,Kepler-1713,18.01167665,3567401785130502288
Kepler-1781 b,Kepler-1781,4.88752985,-8610147571980699301
Kepler-1930 b,Kepler-1930,13.02678441,2070687597910140699
Kepler-85 e,Kepler-85,25.21491,8379376910690317308
Kepler-605 c,Kepler-605,2.358951515,1128117651755083641
Kepler-371 c,Kepler-371,67.96821443,5262250592023390567
Kepler-582 b,Kepler-582,18.492336,-235434465208541624
Kepler-617 b,Kepler-617,1.682696148,5059042399890778309
Kepler-902 b,Kepler-902,40.10982208,-7746085651550660132
Kepler-881 b,Kepler-881,4.4444826,1967957733228004583
Kepler-207 b,Kepler-207,1.611887177,3933157355934099920
K2-12 b,K2-12,8.2824161,8395277547941415685
Kepler-1103 b,Kepler-1103,0.0,3561720876410832685
KOI-351 d,KOI-351,0.0,5671506120428092310
Kepler-26 d,Kepler-26,3.5438981699,-1034358260450854816
HD 147379 b,HD 147379,86.54,-7139590145300976682
Kepler-1182 b,Kepler-1182,11.1739725109,5446323337517781002
Kepler-1451 b,Kepler-1451,0.0,4319533932004106335
Kepler-1277 b,Kepler-1277,0.0,8613350922273911808
Kepler-717 b,Kepler-717,4.40841331,7233326124976195755
Kepler-623 b,Kepler-623,9.07098164,-4565870103426231517
Kepler-162 c,Kepler-162,0.0,5286877305808527670
WASP-151 b,WASP-151,4.5334775,-3278350103061643079
K2-220 b,K2-220,13.68186,5057630833707340243
Kepler-33 e,Kepler-33,31.78476785,-9054896622116951325
Kepler-980 b,Kepler-980,11.55102504,9201329408592884431
Kepler-206 c,Kepler-206,13.13747785,-6585374722434165525
Kepler-591 b,Kepler-591,81.1701587,8160626596018631568
Kepler-1134 b,Kepler-1134,17.13269367,-3682892284636510319
Kepler-1987 e,Kepler-1987,8.742970467,-9116953845190927901
HD 73534 b,HD 73534,1770.0,3216004438804693350
HAT-P-21 b,HAT-P-21,4.12448,-7707811308373018941
LHS 1140 b,LHS 1140,24.73694,2064105320895163095
WASP-108 b,WASP-108,0.0,-3999763756877451665
Kepler-1550 b,Kepler-1550,225.582809,848685517527212229
EPIC 211822797 b,EPIC 211822797,21.169619,-2533311407274562010
Kepler-863 b,Kepler-863,0.0,4746152615081003584
Kepler-42 c,Kepler-42,0.45328509,-4612196784238436138
K2-72 d,K2-72,7.760178,-1225675315170184156
Kepler-81 b,Kepler-81,5.95489993,-1183001672784066383
Kepler-24 c,Kepler-24,0.0,7449806247825940675
Kepler-296 e,Kepler-296,34.142347,-3306899140536445796
NGC 2682 Sand 978 b,NGC 2682 Sand 978,511.21,-4348784073124067042
Kepler-402 e,Kepler-402,11.24284815,7787491573739375420
K2-218 b,K2-218,8.679885,-2887982209790113516
Kepler-1149 b,Kepler-1149,3.730927,2052083718658632754
Kepler-246 b,Kepler-246,4.601836,-6888734533345443857
K2-104 b,K2-104,1.974238,2227717093464924587
Kepler-154 d,Kepler-154,20.5497904408,1651925069624639436
HD 175167 b,HD 175167,1290.0,8254849902437075352
Kepler-737 b,Kepler-737,28.6,-2745146439235234135
Kepler-832 b,Kepler-832,7.13969705,-663522108700282341
Kepler-282 b,Kepler-282,9.2207691,4157884470944778465
Kepler-1252 b,Kepler-1252,15.05417,1866902093053496714
Kepler-130 c,Kepler-130,27.50867519,-2623882876293201753
Kepler-1929 b,Kepler-1929,59.36219524,-7210890780163558875
Kepler-261 b,Kepler-261,10.3812323295,4190270254019939931
Kepler-171 b,Kepler-171,4.166937,-2601938572600905638
Kepler-607 c,Kepler-607,39.6767095,1524138055247706079
Kepler-48 e,Kepler-48,982.0,3692407755859996111
K2-383 b,K2-383,1.865979,-4119253202536556177
Kepler-1678 b,Kepler-1678,147.973027,7500570796964693720
K2-36 c,K2-36,5.34107237,-6080901507607321699
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,0.0,4450929742157094052
GJ 338 B b,GJ 338 B,24.45,4024326435340045312
Kepler-481 b,Kepler-481,10.0607999734,-6335476011936800740
Kepler-1424 b,Kepler-1424,29.60936754,-2276278000495043323
HD 83443 b,HD 83443,2.985625,619963035556059444
Kepler-655 b,Kepler-655,46.40629893,-1274078965244672375
Kepler-310 b,Kepler-310,13.93068791,-3635432445283292744
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,0.0,5999184201672117892
Kepler-499 b,Kepler-499,5.6325271853,-3537080610383701841
Kepler-298 d,Kepler-298,77.4739466091,2360046926099543954
Kepler-607 b,Kepler-607,0.638162933,-7254537494198988634
Kepler-920 b,Kepler-920,6.53251,-6930153040736096279
Kepler-1741 b,Kepler-1741,2.75759025,7433046451571966621
Kepler-797 b,Kepler-797,27.07237711,-1966730524263682641
Kepler-1713 b,Kepler-1713,18.01160049,-2759546097474897209
Kepler-1845 b,Kepler-1845,11.60649967,6106936894968366356
Kepler-296 d,Kepler-296,19.8502834935,-305644929918734146
Kepler-1107 b,Kepler-1107,0.5710391,2315184532982435456
Kepler-62 b,Kepler-62,5.714890717,2833684361521907738
Kepler-321 b,Kepler-321,4.915385452,-4830993703108091639
Kepler-114 c,Kepler-114,8.041,7699355065287687872
Kepler-473 b,Kepler-473,14.55730433,-3757272506339135320
Kepler-386 c,Kepler-386,25.19370089,-7658843157437223677
Kepler-1207 b,Kepler-1207,13.6824602177,-4152555105818671776
Kepler-1326 b,Kepler-1326,0.0,6617963386662246771
Kepler-676 b,Kepler-676,11.59822233,-5988831305624500861
Kepler-395 c,Kepler-395,34.99,2152619612681801457
Kepler-158 c,Kepler-158,28.551383,-7457697816609196413
Kepler-140 c,Kepler-140,91.3515867,-3995596159556470608
Kepler-295 b,Kepler-295,12.64504291,7122351112010581890
Kepler-1019 b,Kepler-1019,1.41123038,8091805155893418924
ROXs 12 b,ROXs 12,0.0,-4307342554175836145
Kepler-1066 b,Kepler-1066,1.93155971,-6273938655876981457
Kepler-1701 b,Kepler-1701,169.135056,-9174470527142625854
Kepler-261 b,Kepler-261,10.38123451,338088522149509369
Kepler-357 b,Kepler-357,6.47538919,138010710428820756
Kepler-995 b,Kepler-995,28.26681,-7947652525722060917
Kepler-985 b,Kepler-985,116.33178505,-7159811010597544042
Kepler-1060 b,Kepler-1060,46.8789559984,4339255733310024118
Kepler-742 b,Kepler-742,8.360847,8246391938165877456
Kepler-614 b,Kepler-614,14.03490255,4663749017293029658
Kepler-869 b,Kepler-869,40.42883422,-5812122901858005649
Kepler-1236 b,Kepler-1236,31.05745,2635227859261715975
2M0437 b,2MASS J04372171+2651014,0.0,6449948339588766406
Kepler-238 e,Kepler-238,23.65368621,-337631263651384574
Kepler-1193 b,Kepler-1193,2.832652134,6967333831072260379
HD 154672 b,HD 154672,163.967,7612357156590208137
K2-35 c,K2-35,5.60912,-3796700714728613899
K2-85 b,K2-85,0.68453862616,7700568914360661991
Kepler-1083 b,Kepler-1083,33.41832,5836350236129623567
Kepler-466 b,Kepler-466,51.07926307,6738182820248235828
Kepler-342 c,Kepler-342,0.0,4609579206805309267
Kepler-62 b,Kepler-62,5.714932,9155900039388205910
Kepler-301 d,Kepler-301,13.7513039127,2507808873240522778
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,0.0,-1885138033916598520
Kepler-332 d,Kepler-332,34.21154,-2091781847961581697
Kepler-1085 c,Kepler-1085,56.777229,54022391381537290
Kepler-1307 b,Kepler-1307,18.01621096,-6216756535245943136
Kepler-1106 b,Kepler-1106,1.2527445906,-2005581297705399878
