r_kpc,v_obs,v_obs_err,v_gas,v_disk,v_bulge,galaxy,source_type,sb_disk,sb_bulge,dist,inc,lum,type
2.63,49.43,133.98,81.25,0.26,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
1.64,49.12,129.96,79.14,0.18,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
1.31,50.56,126.43,77.26,0.12,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
2.14,53.22,123.2,75.51,0.08,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,53.84,120.17,73.87,0.05,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
4.67,53.63,117.27,72.27,0.04,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
5.12,53.12,114.7,70.83,0.02,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,53.02,112.26,69.47,0.02,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
1.32,53.32,109.91,68.14,0.01,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
1.6,54.04,107.81,66.93,0.01,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
3.16,54.66,105.81,65.78,0.01,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
3.48,54.96,103.86,64.64,0.0,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
3.71,54.86,102.09,63.6,0.0,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
1.49,54.35,100.4,62.62,0.0,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
1.18,53.73,98.74,61.64,0.0,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
1.22,53.22,97.22,60.73,0.0,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
2.8,52.91,94.34,59.01,0.0,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
4.12,51.38,90.37,56.61,0.0,0.0,UGC09133,LTG,0.0,0.0,0.0,0.0,0.0,
5.09,-0.43,8.55,0.0,76.79,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
4.44,1.29,13.84,0.0,73.61,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
3.36,1.97,18.2,0.0,57.73,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
3.79,2.55,21.35,0.0,46.68,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
7.91,3.22,24.45,0.0,34.99,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
0.98,17.11,26.68,0.0,1.91,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
1.23,28.49,24.35,0.0,0.98,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
0.54,35.7,21.4,0.0,0.18,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
0.73,35.45,18.93,0.0,0.05,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
1.31,35.37,17.02,0.0,0.0,0.0,UGC11820,LTG,0.0,0.0,0.0,0.0,0.0,
49.7,0.42,42.14,211.56,2455.96,12097.58,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
40.2,0.61,53.98,220.85,2366.93,9071.84,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
26.9,0.79,66.33,227.4,2271.79,7025.23,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
23.5,0.96,76.79,231.5,2189.44,5778.11,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
8.63,1.14,86.68,234.01,2110.07,4930.85,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
4.97,1.31,97.06,236.69,2025.25,4308.68,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
3.65,1.48,105.9,240.47,1951.84,3831.0,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
2.86,1.66,114.28,245.03,1881.09,3289.15,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
3.8,1.83,123.11,249.19,1805.48,2710.31,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
5.39,2.0,130.64,251.82,1740.03,2281.17,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
5.01,2.17,137.79,253.43,1676.95,1896.93,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,2.33,144.6,253.93,1616.16,1591.52,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
6.59,2.5,152.47,253.45,1544.84,1300.3,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
3.56,2.66,158.56,252.44,1488.85,1111.18,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
6.13,2.82,164.36,251.04,1434.87,947.25,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
10.2,2.97,169.88,249.18,1382.86,815.68,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
8.61,3.12,175.7,246.75,1327.26,702.47,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,3.26,180.66,244.32,1279.15,628.74,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
5.15,3.39,185.38,241.92,1232.78,572.76,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
4.92,3.5,189.88,239.71,1188.09,519.08,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
9.32,3.61,195.08,237.06,1135.66,458.42,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
7.19,3.7,199.1,234.93,1094.49,420.15,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
12.2,3.76,202.92,232.89,1054.8,389.55,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
7.94,3.79,206.55,231.12,1016.61,360.37,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
5.16,3.79,207.71,230.63,1004.15,346.65,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
3.56,3.79,210.36,229.44,975.69,317.07,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
3.79,3.8,213.61,227.9,940.34,283.46,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
5.65,3.81,216.71,226.55,906.26,244.45,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
9.38,3.84,219.64,225.09,873.37,204.32,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
10.6,3.94,225.37,221.46,807.89,139.93,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
15.3,4.12,233.01,215.11,716.23,77.11,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
18.8,4.56,241.64,204.42,581.87,29.88,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
15.2,4.69,242.91,202.36,560.67,24.89,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
19.8,5.12,245.41,198.15,516.93,16.81,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
2.4,5.35,246.19,196.62,500.74,14.54,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
9.0,5.4,246.51,195.97,493.88,13.67,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
8.71,6.12,248.01,192.16,453.79,9.51,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
7.92,6.56,248.54,190.25,435.97,7.86,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
8.84,7.04,249.06,188.24,417.35,6.39,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
4.2,7.58,249.41,186.48,401.66,5.31,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
10.6,9.59,250.14,181.04,356.31,2.93,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
2.26,10.06,250.19,180.31,350.52,2.69,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
6.97,10.42,250.25,179.41,343.49,2.43,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
3.23,11.18,250.32,177.88,331.38,2.02,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
10.2,12.03,250.34,176.33,319.97,1.69,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
10.3,12.78,250.33,174.68,307.99,1.37,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
17.8,13.42,250.26,173.23,297.78,1.14,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
11.4,14.16,250.17,171.83,288.19,0.94,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
12.0,14.91,250.09,170.39,279.23,0.78,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
4.03,15.66,250.01,168.9,270.01,0.64,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
4.73,16.4,249.99,167.49,261.54,0.52,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
6.44,17.15,249.96,166.22,253.28,0.43,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
4.96,17.89,249.9,164.93,245.26,0.36,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
5.37,18.64,249.84,163.71,237.48,0.3,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
11.0,19.38,249.76,162.34,229.11,0.24,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
1.14,20.02,249.7,161.44,223.42,0.21,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
17.3,20.24,249.69,161.19,221.83,0.2,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
7.94,21.09,249.61,160.0,214.79,0.17,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
18.3,21.83,249.49,158.86,207.63,0.14,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
10.5,24.6,248.66,154.26,178.26,0.06,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
9.37,25.24,248.3,153.14,170.86,0.05,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
12.9,25.88,247.92,152.15,164.37,0.04,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
1.24,28.33,245.58,147.41,136.76,0.02,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
2.13,31.2,235.09,136.47,77.68,0.0,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
5.07,29.29,222.03,127.66,54.07,0.0,UGC11914,LTG,0.0,0.0,0.0,0.0,0.0,
25.6,8.12,32.7,0.0,413.25,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
26.5,22.67,79.76,0.0,306.2,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
13.9,31.68,107.57,0.0,228.25,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
14.6,34.72,124.14,0.0,177.01,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
13.2,31.78,137.6,0.0,158.86,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
13.6,23.89,155.68,0.0,132.54,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,14.68,168.58,0.0,103.66,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,14.98,175.29,0.0,76.77,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,26.72,175.91,0.0,57.94,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,39.88,176.17,0.0,46.35,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,50.51,175.33,0.0,35.14,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,57.09,172.3,0.0,26.49,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,60.02,168.12,0.0,20.79,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,60.43,164.68,0.0,17.2,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,58.91,161.19,0.0,13.63,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
14.9,57.29,157.33,0.0,11.03,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,58.0,153.64,0.0,9.0,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,61.94,149.77,0.0,7.43,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,65.99,146.07,0.0,6.46,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,67.21,143.32,0.0,5.72,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
12.9,64.98,140.67,0.0,4.88,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
16.2,62.25,138.0,0.0,4.23,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
18.4,61.64,135.58,0.0,3.76,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
24.9,63.36,133.6,0.0,3.31,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
23.0,64.98,131.71,0.0,2.88,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
14.0,64.88,130.03,0.0,2.53,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
16.9,63.87,129.69,0.0,2.26,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
13.7,64.47,130.42,0.0,0.0,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,69.03,123.79,0.0,0.0,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,76.21,119.55,0.0,0.0,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,82.59,116.42,0.0,0.0,0.0,UGC12506,LTG,0.0,0.0,0.0,0.0,0.0,
7.55,0.75,14.22,0.0,33.37,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
5.02,2.55,19.97,0.0,21.72,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
3.38,7.39,23.97,0.0,15.26,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
2.9,10.7,26.52,0.0,10.49,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
2.89,12.26,27.06,0.0,8.02,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
3.44,12.02,28.45,0.0,6.75,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
3.64,14.16,29.24,0.0,4.61,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
3.82,15.95,29.3,0.0,4.19,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
3.54,18.56,30.76,0.0,2.51,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
2.91,22.61,29.42,0.0,1.98,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
2.79,26.3,28.8,0.0,1.14,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
2.93,28.44,27.59,0.0,1.1,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
3.0,29.27,27.31,0.0,0.81,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
2.81,30.7,26.87,0.0,0.61,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
2.79,31.41,26.73,0.0,0.0,0.0,UGC12632,LTG,0.0,0.0,0.0,0.0,0.0,
3.32,1.81,20.68,0.0,44.6,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
4.6,-7.24,30.32,0.0,24.65,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
4.38,-2.56,33.18,0.0,15.63,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
4.31,8.12,35.24,0.0,8.99,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.83,11.3,34.72,0.0,5.81,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.45,16.0,34.11,0.0,4.38,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.24,18.2,34.88,0.0,2.64,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.19,19.2,33.08,0.0,1.24,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.31,23.3,31.11,0.0,0.86,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.69,25.5,29.68,0.0,0.52,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.89,27.8,28.19,0.0,0.32,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.67,31.1,26.95,0.0,0.2,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.43,35.1,25.7,0.0,0.12,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.36,38.3,24.69,0.0,0.08,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.18,41.4,23.69,0.0,0.05,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
3.18,43.4,22.77,0.0,0.0,0.0,UGC12732,LTG,0.0,0.0,0.0,0.0,0.0,
